341,Columbus Worthington Kilbourne (OH),32.031,32.587,.872,28.489,-2.276,(OH),31
342,Ona Cabell Midland (WV),32.028,31.660,.902,30.381,-1.341,(WV),26
343,Meridian (MS),32.023,31.673,.945,28.102,-.558,(MS),71
344,Lawrence Free State (KS),32.021,32.037,.801,30.451,-.562,(KS),28
345,Wichita Northwest (KS),31.978,32.187,.762,32.488,1.527,(KS),31
346,Burke Lake Braddock (VA),31.943,31.645,.819,29.086,-1.818,(VA),43
347,Jenks (OK),31.939,31.414,.664,30.114,.343,(OK),61
348,Toledo Whitmer (OH),31.901,31.776,.802,30.198,.881,(OH),44
349,Pittsburgh North Hills (PA),31.899,31.909,.920,25.742,-2.677,(PA),45
350,Jacksonville First Coast (FL),31.899,32.030,.809,28.717,-2.953,(FL),31
351,Houston Jersey Village (TX),31.884,32.148,.809,30.641,-.290,(TX),43
352,Roswell (GA),31.883,31.803,.769,29.483,-.915,(GA),45
353,Youngstown Austintown-Fitch (OH),31.863,31.930,.862,28.295,-.690,(OH),39
354,Atlanta Mays (GA),31.815,31.715,.816,28.760,-2.120,(GA),42
355,Saint Louis Hazelwood East (MO),31.801,31.648,.763,30.429,.043,(MO),34
356,Miami Norland (FL),31.743,31.437,.818,27.559,-1.556,(FL),49
357,Pine Bluff (AR),31.726,31.882,.828,29.239,.746,(AR),55
358,Boutte Hahnville (LA),31.714,31.711,.743,29.157,-.151,(LA),62
359,Winter Park (FL),31.713,31.582,.846,29.644,-.043,(FL),38
360,Lake City Columbia (FL),31.680,31.455,.783,29.396,.638,(FL),62
361,New Orleans Holy Cross (LA),31.675,31.347,.826,28.507,.442,(LA),55
362,Honolulu Kamehameha (HI),31.591,31.417,.989,27.239,-1.763,(HI),52
363,Bloomsburg University (PA),31.589,31.596,1.024,28.107,4.005,(PA),34
364,Kilgore (TX),31.588,31.532,.866,28.252,-.155,(TX),66
365,Blaine (MN),31.581,31.513,.960,30.200,.060,(MN),45
366,West Des Moines Valley (IA),31.566,31.689,.541,29.066,-.133,(IA),39
367,Boise Capital (ID),31.553,31.595,.905,31.097,3.007,(ID),57
368,Indianapolis Lawrence North (IN),31.551,31.836,.766,29.710,-.250,(IN),40
369,Orange Lutheran (CA),31.521,31.880,.713,30.393,.046,(CA),36
370,Winter Haven (FL),31.463,31.417,.816,27.964,-1.424,(FL),38
371,Bennettsville Marlboro County (SC),31.425,31.487,.922,27.620,-3.506,(SC),36
372,Salt Lake City Skyline (UT),31.406,31.402,.903,29.430,1.437,(UT),44
373,Mechanicsburg Cumberland Valley (PA),31.399,31.278,.839,28.186,.401,(PA),52
374,Austin Round Rock Westwood (TX),31.378,31.276,.814,31.643,.432,(TX),43
375,Kahuku (HI),31.362,31.266,.765,29.679,-1.005,(HI),49
376,Kettering Archbishop Alter (OH),31.299,31.437,.868,27.915,-.852,(OH),48
377,Zionsville (IN),31.295,32.105,.724,29.986,-.164,(IN),29
378,Altamonte Springs Lake Brantley (FL),31.285,31.586,.806,30.024,.112,(FL),48
379,Birmingham Brother Rice (MI),31.281,30.993,1.018,27.477,-.751,(MI),57
380,Philadelphia Saint Joseph's Prep (PA),31.258,31.134,.832,28.229,.820,(PA),67
381,El Dorado Hills Oak Ridge (CA),31.227,30.991,.918,29.337,-.364,(CA),39
382,Plano (TX),31.197,31.434,.850,28.197,.499,(TX),64
383,Marietta Lassiter (GA),31.188,31.693,.818,29.343,-1.159,(GA),33
384,Fort Smith Southside (AR),31.157,30.915,.824,28.003,-.560,(AR),55
385,Delray Beach American Heritage (FL),31.148,31.351,.835,28.818,-2.458,(FL),26
386,Cincinnati Elder (OH),31.106,31.099,.823,27.230,.281,(OH),92
387,Canton Sequoyah (GA),31.099,31.853,.765,28.382,-1.947,(GA),33
388,Athens Cedar Shoals (GA),31.078,31.263,.789,28.352,-1.250,(GA),51
389,Lee's Summit North (MO),31.074,30.688,.846,27.450,-2.521,(MO),27
390,Lynn Haven Mosley (FL),31.041,31.591,.774,29.867,.314,(FL),40
391,Rockledge (FL),31.034,30.845,.755,27.863,-1.779,(FL),40
392,Marshall (TX),31.031,30.928,.800,29.069,1.301,(TX),73
393,Portland Jesuit (OR),31.029,30.943,.810,30.948,2.213,(OR),44
394,Jacksonville ED White (FL),31.013,31.253,.658,30.405,.856,(FL),44
395,Laurinburg Scotland (NC),30.959,31.055,.702,29.743,-.344,(NC),47
396,Austin McNeil (TX),30.943,30.336,.783,29.580,-.621,(TX),32
397,Sulphur (LA),30.942,30.149,.816,28.858,.442,(LA),44
398,Cincinnati Colerain (OH),30.921,31.175,.689,27.673,.474,(OH),67
399,Dallas South Oak Cliff (TX),30.904,30.773,.747,28.465,.754,(TX),75
400,Memphis University (TN),30.904,30.835,.595,28.393,1.966,(TN),68
401,Waco Midway (TX),30.884,30.627,.755,31.354,3.072,(TX),42
402,Mobile Murphy (AL),30.861,31.059,.845,28.561,.308,(AL),58
403,Washington Saint John's College (DC),30.853,31.169,.685,27.926,1.137,(DC),34
404,Hattiesburg (MS),30.849,31.117,.769,28.575,.402,(MS),70
405,Hyrum Mountain Crest (UT),30.803,30.995,.908,27.716,-1.617,(UT),36
406,Salt Lake City East (UT),30.796,30.428,.771,27.631,1.363,(UT),50
407,Gautier (MS),30.776,30.875,.857,29.902,.053,(MS),26
408,Pickerington Central (OH),30.733,31.300,.807,28.716,-.201,(OH),41
409,Champlin Park (MN),30.731,31.107,.921,28.174,-2.389,(MN),30
410,Houston Pasadena Dobie (TX),30.728,30.500,.823,29.201,-.265,(TX),47
411,San Diego Torrey Pines (CA),30.689,30.406,.791,28.008,-1.854,(CA),37
412,Brentwood (TN),30.685,30.838,.873,27.246,-2.106,(TN),39
413,St. James (LA),30.628,30.730,.848,28.711,-.536,(LA),33
414,East Saint Louis (IL),30.591,30.386,.731,29.436,2.261,(IL),82
415,Oak Ridge (TN),30.587,30.272,.853,28.459,1.712,(TN),50
416,Salem (VA),30.565,30.934,.865,28.434,-1.091,(VA),39
417,Kansas City Rockhurst (MO),30.549,30.226,.709,27.183,-.373,(MO),72
418,Mentor (OH),30.544,30.672,.794,28.918,1.352,(OH),56
419,Scottsdale Chaparral (AZ),30.526,31.119,.655,31.076,2.450,(AZ),38
420,Odessa (TX),30.456,30.576,.785,28.707,1.379,(TX),54
421,Lutcher (LA),30.455,30.289,.836,28.010,.535,(LA),53
422,Tampa Jefferson (FL),30.429,30.306,.785,29.215,.741,(FL),41
423,Saint Leon East Central (IN),30.427,30.615,.751,29.460,.092,(IN),34
424,Miami Palmetto (FL),30.409,30.394,.762,27.059,-.544,(FL),47
425,New Lenox Providence Catholic (IL),30.401,30.680,.668,28.090,-.955,(IL),41
426,Tallahassee Rickards (FL),30.379,30.537,.754,28.389,-.674,(FL),34
427,Mobile Davidson (AL),30.374,30.617,.803,27.904,-.556,(AL),48
428,Woodstock Etowah (GA),30.365,30.439,.737,28.055,-1.366,(GA),30
429,Delray Beach Atlantic Community (FL),30.342,29.971,.695,27.838,-.974,(FL),48
430,Germantown Houston (TN),30.339,31.281,.796,27.763,-1.488,(TN),31
431,Little Rock Central (AR),30.297,30.059,.854,26.772,1.524,(AR),76
432,Norcross (GA),30.296,30.363,.728,28.008,-.779,(GA),46
433,Olathe South (KS),30.294,30.365,.727,29.275,.433,(KS),32
434,Lycoming College (PA),30.270,30.366,.955,29.391,4.608,(PA),33
435,Memphis Whitehaven (TN),30.270,30.304,.675,26.443,-.394,(TN),52
436,Fort Walton Beach (FL),30.260,30.117,.748,28.045,-.564,(FL),48
437,Greenwood (SC),30.218,29.740,.847,27.856,.122,(SC),66
438,Lubbock Coronado (TX),30.216,30.124,.685,29.426,1.284,(TX),46
439,Memphis Christian Brothers (TN),30.196,30.514,.824,25.670,-.890,(TN),58
440,Hogansville Callaway (GA),30.196,29.799,.836,28.834,-.913,(GA),27
441,Raleigh Leesville Road (NC),30.175,29.839,.776,28.808,-.854,(NC),26
442,Garland Naaman Forest (TX),30.123,29.591,.703,28.768,-.498,(TX),33
443,Tampa Jesuit (FL),30.118,29.753,.775,28.038,-.243,(FL),43
444,Fresno Clovis West (CA),30.116,29.435,.838,29.834,2.534,(CA),45
445,Chesterfield Bird (VA),30.113,29.941,.744,28.295,-1.269,(VA),41
446,Harrison City Penn-Trafford (PA),30.111,29.878,.762,28.243,.160,(PA),46
447,Bolingbrook (IL),30.098,30.184,.746,28.670,.203,(IL),46
448,Muskogee (OK),30.091,30.030,.684,28.892,2.371,(OK),69
449,Maryville (TN),30.089,29.831,.832,27.987,1.503,(TN),60
450,Columbus Saint Francis de Sales (OH),30.089,30.392,.774,26.798,-1.153,(OH),56
451,Waukesha West (WI),30.081,30.114,.892,28.179,-1.101,(WI),25
452,Carmel (IN),30.067,29.783,.779,27.913,1.219,(IN),67
453,Irving MacArthur (TX),30.039,30.475,.757,28.444,.327,(TX),50
454,Fort Smith Northside (AR),30.011,29.999,.828,27.292,1.706,(AR),86
455,Schertz Clemens (TX),30.006,30.275,.747,28.208,.098,(TX),42
456,Greenwich (CT),29.988,29.300,.841,27.989,2.579,(CT),65
457,Jacksonville Sandalwood (FL),29.956,29.937,.702,28.260,-.049,(FL),44
458,Cleveland Saint Ignatius (OH),29.904,29.565,.840,27.645,2.354,(OH),100
459,Stephenville (TX),29.891,28.984,.791,30.343,3.181,(TX),47
460,Nashville Montgomery Bell Academy (TN),29.886,29.805,.867,29.045,2.453,(TN),77
461,Gulfport (MS),29.877,29.650,.829,27.639,.483,(MS),74
462,Nederland (TX),29.847,29.929,.793,27.642,1.100,(TX),55
463,Spokane Gonzaga Prep (WA),29.824,29.929,.974,28.726,1.079,(WA),39
464,Jacksonville Trinity Christian Academy (FL),29.824,29.473,.666,29.949,1.340,(FL),41
465,Waycross Ware County (GA),29.808,29.998,.698,28.305,-.198,(GA),41
466,Jacksonville Bolles (FL),29.788,29.535,.642,28.908,1.933,(FL),62
467,Theodore (AL),29.705,29.783,.733,27.971,-.141,(AL),44
468,North Richland Hills Birdville (TX),29.704,29.833,.819,31.966,3.820,(TX),27
469,Ellenwood Cedar Grove (GA),29.674,29.750,.648,28.615,.199,(GA),46
470,Oak Park-River Forest (IL),29.654,29.517,.675,29.070,2.787,(IL),63
471,Cypress Springs (TX),29.624,29.336,.757,30.513,1.454,(TX),26
472,Newnan Northgate (GA),29.615,29.262,.774,26.425,-2.551,(GA),25
473,Garland Lakeview Centennial (TX),29.603,29.403,.693,29.567,.451,(TX),42
474,Rome (GA),29.589,29.238,.829,29.430,1.993,(GA),39
475,Friendswood Clear Brook (TX),29.574,29.360,.856,27.952,-.511,(TX),34
476,Monroe Ouachita Parish (LA),29.569,29.398,.743,28.278,1.636,(LA),57
477,Westerville South (OH),29.552,29.473,.643,30.342,2.254,(OH),37
478,Andover Phillips Academy (MA),29.540,29.573,.787,25.393,-.397,(MA),139
479,McKeesport (PA),29.520,29.740,.799,27.457,2.279,(PA),79
480,San Diego Rancho Bernardo (CA),29.513,29.746,.863,26.766,-1.972,(CA),27
481,Owasso (OK),29.513,29.414,.596,27.726,.803,(OK),48
482,Naperville Central (IL),29.494,29.717,.713,27.932,.602,(IL),54
483,Lawrenceville School (NJ),29.490,29.546,.851,27.475,3.586,(NJ),93
484,Glen St. Mary Baker County (FL),29.489,29.200,.668,29.237,.310,(FL),38
485,Fort Lauderdale Cardinal Gibbons (FL),29.484,29.454,.753,27.552,.128,(FL),50
486,Columbus Upper Arlington (OH),29.470,29.631,.717,26.063,.905,(OH),86
487,Alpharetta Chattahoochee (GA),29.463,29.453,.741,28.802,-.442,(GA),33
488,Shelby Crest (NC),29.443,29.460,.703,29.101,-.158,(NC),41
489,Houston Mayde Creek (TX),29.405,30.079,.770,27.942,-.667,(TX),33
490,San Antonio Taft (TX),29.392,29.323,.706,28.170,-1.051,(TX),29
491,Covington Eastside (GA),29.379,29.349,.757,28.260,-.419,(GA),27
492,Kingsland Camden County (GA),29.368,29.095,.634,28.344,.817,(GA),57
493,Norfolk Lake Taylor (VA),29.367,29.621,.742,29.250,1.443,(VA),43
494,Las Vegas Bishop Gorman (NV),29.363,29.313,.649,30.664,3.762,(NV),44
495,Long Beach Poly (CA),29.361,28.891,.677,27.489,2.008,(CA),76
496,Midland (TX),29.324,29.643,.762,29.305,3.621,(TX),64
497,Edmond North (OK),29.323,29.267,.677,27.419,-.895,(OK),30
498,La Marque (TX),29.298,29.469,.804,26.871,.143,(TX),63
499,West Jordan (UT),29.293,28.912,.769,28.776,1.000,(UT),29
500,Manheim Central (PA),29.283,28.570,.648,28.813,2.960,(PA),54
501,Ocala Vanguard (FL),29.264,29.432,.606,28.574,.720,(FL),40
502,Saint Paul Cretin-Derham Hall (MN),29.254,29.236,.858,28.750,1.831,(MN),41
503,Garland (TX),29.252,29.105,.754,27.156,1.420,(TX),85
504,Salt Lake City Highland (UT),29.251,29.158,.844,27.324,1.254,(UT),46
505,Indianapolis North Central (IN),29.210,29.148,.750,28.037,1.887,(IN),55
506,Easton Area (PA),29.174,29.128,.852,26.345,2.661,(PA),112
507,Huber Heights Wayne (OH),29.173,29.289,.743,28.853,2.149,(OH),54
508,Woodberry Forest (VA),29.149,28.938,.714,28.893,3.636,(VA),41
509,Madison Hand (CT),29.138,29.022,.730,26.333,.077,(CT),38
510,Jacksonville Lee (FL),29.129,28.720,.781,26.621,.929,(FL),66
511,Texas City (TX),29.108,29.236,.736,25.821,-.221,(TX),48
512,Neptune Beach Fletcher (FL),29.053,28.753,.657,26.905,.163,(FL),50
513,Greenwood (AR),29.027,28.827,.683,29.821,1.796,(AR),42
514,Cincinnati Saint Xavier (OH),29.020,28.948,.740,25.253,.384,(OH),95
515,Coral Gables (FL),29.016,28.866,.798,25.090,-.159,(FL),66
516,Sammamish Eastlake (WA),29.013,28.968,.859,28.484,-.108,(WA),28
517,Tampa Bay Tech (FL),28.994,29.224,.623,28.285,.375,(FL),38
518,Columbia Spring Valley (SC),28.961,29.185,.741,27.428,-.440,(SC),48
519,Winnetka New Trier (IL),28.947,29.038,.934,26.711,2.811,(IL),25
520,Wilmington Salesianum (DE),28.945,29.018,.901,25.226,-.108,(DE),39
521,Baton Rouge (LA),28.929,28.741,.607,24.430,1.569,(LA),47
522,Belmont South Point (NC),28.928,28.903,.663,30.140,2.080,(NC),48
523,Corsicana (TX),28.918,28.745,.750,27.462,2.326,(TX),103
524,Denver Mullen (CO),28.912,28.726,.634,28.973,2.923,(CO),56
525,Union Ryle (KY),28.911,28.390,.726,28.622,.007,(KY),25
526,Warren De La Salle Collegiate (MI),28.900,28.635,.851,25.944,-.369,(MI),42
527,Austin Pflugerville Connally (TX),28.891,28.999,.792,30.464,1.436,(TX),26
528,Los Angeles Loyola (CA),28.888,28.883,.858,24.964,.014,(CA),60
529,Brownwood (TX),28.867,28.863,.713,28.268,3.201,(TX),108
530,Louisville (MS),28.857,28.527,.653,27.284,.928,(MS),64
531,State College (PA),28.850,28.517,.807,27.065,3.146,(PA),60
532,Saint Louis De Smet Jesuit (MO),28.828,28.457,.664,28.176,.725,(MO),39
533,Prattville (AL),28.826,28.731,.692,27.366,.557,(AL),51
534,Laurel Watkins (MS),28.806,28.744,.745,25.456,.141,(MS),52
535,Centennial Eaglecrest (CO),28.804,29.252,.816,28.941,1.704,(CO),31
536,Bradenton Southeast (FL),28.775,28.728,.712,26.706,.427,(FL),59
537,Springdale (AR),28.757,28.720,.720,27.683,1.621,(AR),46
538,Beaumont Central (TX),28.754,28.838,.805,26.520,.525,(TX),93
539,North Richland Hills (TX),28.750,28.769,.822,29.597,2.821,(TX),47
540,Layton (UT),28.713,28.982,.762,26.915,1.053,(UT),46
541,Sioux Falls Roosevelt (SD),28.709,28.369,.629,29.202,.995,(SD),27
542,Charlotte Independence (NC),28.639,28.844,.596,30.501,2.131,(NC),52
543,Stafford Brooke Point (VA),28.638,28.317,.738,28.690,.564,(VA),26
544,Waxahachie (TX),28.626,28.562,.665,27.966,3.579,(TX),57
545,Rochester (IL),28.625,28.397,.841,33.583,5.056,(IL),25
546,Fort Wayne Homestead (IN),28.612,28.349,.645,29.029,2.130,(IN),45
547,Miami Jackson (FL),28.609,28.885,.761,25.404,-.068,(FL),56
548,Silsbee (TX),28.609,28.410,.739,28.902,3.357,(TX),48
549,Orem (UT),28.599,28.404,.800,27.368,2.016,(UT),46
550,Greensboro Page (NC),28.577,28.651,.685,29.180,1.068,(NC),56
551,Houston Yates (TX),28.576,28.440,.784,28.409,1.153,(TX),55
552,Harrisburg Central Dauphin (PA),28.555,28.374,.750,26.797,2.557,(PA),78
553,Chicago Mount Carmel (IL),28.554,28.491,.740,25.851,1.410,(IL),86
554,Middletown South (NJ),28.544,28.481,.872,26.427,-.154,(NJ),38
555,Bellflower Saint John Bosco (CA),28.521,28.354,.666,29.274,3.505,(CA),57
556,Omaha Westside (NE),28.521,28.088,.545,27.029,1.146,(NE),48
557,Palatine Fremd (IL),28.514,28.198,.638,26.068,-.628,(IL),41
558,Lake Charles (LA),28.487,28.772,.566,26.432,3.165,(LA),33
559,Bossier City Airline (LA),28.475,28.229,.672,27.622,1.282,(LA),56
560,Atlanta Tech (GA),28.471,28.872,.745,26.448,4.443,(GA),37
561,Sioux City Bishop Heelan Catholic (IA),28.434,28.558,.628,26.970,1.122,(IA),45
562,Austin (TX),28.427,28.229,.654,27.939,3.130,(TX),115
563,Utica Eisenhower (MI),28.413,28.389,.750,25.012,-1.337,(MI),38
564,Richardson Pearce (TX),28.408,27.767,.715,31.197,4.098,(TX),40
565,Hampton (VA),28.360,28.348,.674,26.615,1.599,(VA),90
566,North Canton Hoover (OH),28.315,28.118,.703,27.009,1.634,(OH),54
567,Parkland Stoneman Douglas (FL),28.307,29.340,.817,27.890,.917,(FL),27
568,Montclair (NJ),28.278,28.375,.845,26.363,3.212,(NJ),84
569,Titusville Astronaut (FL),28.269,28.637,.744,26.196,-.420,(FL),37
570,Chattanooga Baylor (TN),28.224,27.875,.733,25.375,2.678,(TN),110
571,Park Hills Covington Catholic (KY),28.213,28.359,.596,28.742,1.479,(KY),41
572,Columbus Bishop Watterson (OH),28.210,28.453,.703,25.681,.730,(OH),62
573,Scottsdale Horizon (AZ),28.191,28.640,.682,28.788,2.442,(AZ),33
574,York Comprehensive (SC),28.184,28.292,.811,26.630,.438,(SC),38
575,Sanford Seminole (FL),28.182,28.008,.606,27.607,.834,(FL),45
576,Akron Saint Vincent-Saint Mary (OH),28.169,27.854,.711,25.012,.014,(OH),66
577,Smithfield Sky View (UT),28.167,27.760,.718,28.624,2.213,(UT),41
578,Jefferson Hills Thomas Jefferson (PA),28.164,27.901,.630,27.417,2.087,(PA),55
579,Apopka (FL),28.155,28.029,.638,28.217,2.111,(FL),66
580,Plant City (FL),28.107,28.435,.732,26.684,1.003,(FL),47
581,Harvey West Jefferson (LA),28.097,28.110,.695,26.706,1.673,(LA),58
582,Riverdale (GA),28.088,28.126,.794,27.103,.491,(GA),35
583,Dallas Kimball (TX),28.074,27.478,.658,27.424,1.657,(TX),59
584,Saint George Pine View (UT),28.065,27.467,.706,30.303,3.404,(UT),31
585,Pearl (MS),28.062,27.647,.620,28.205,1.985,(MS),47
586,Maria Stein Marion Local (OH),28.043,28.068,.583,26.605,.310,(OH),49
587,New Orleans Landry-Walker (LA),28.039,28.309,.640,25.975,-.395,(LA),38
588,Strongsville (OH),28.034,28.083,.764,27.719,1.838,(OH),38
589,Philadelphia William Penn Charter (PA),28.028,28.503,.740,27.325,4.081,(PA),82
590,Lauderdale Lakes Boyd Anderson (FL),28.028,28.427,.611,25.621,-.518,(FL),43
591,Nashville Pearl-Cohn (TN),28.026,27.981,.749,27.274,.287,(TN),32
592,Woodinville (WA),28.006,27.411,.852,25.262,-2.569,(WA),26
593,Fayetteville (AR),27.999,27.845,.675,27.716,2.862,(AR),72
594,Eight Mile Blount (AL),27.966,27.546,.632,26.277,.856,(AL),60
595,Orlando Jones (FL),27.963,28.409,.587,27.224,.817,(FL),43
596,Thomasville (GA),27.927,27.945,.737,27.206,1.554,(GA),52
597,Oklahoma City Putnam City North (OK),27.925,27.442,.713,27.758,.589,(OK),34
598,Homestead South Dade (FL),27.922,28.270,.663,25.110,-.167,(FL),55
599,Gonzales East Ascension (LA),27.906,27.853,.705,27.212,.989,(LA),49
600,Detroit Catholic Central (MI),27.901,27.950,.845,24.854,1.167,(MI),75
601,Irving Nimitz (TX),27.865,28.193,.697,27.290,.979,(TX),46
602,Tomball (TX),27.862,28.163,.625,29.244,4.048,(TX),44
603,Charlotte Providence (NC),27.860,27.946,.691,27.806,.163,(NC),33
604,Brandon Northwest Rankin (MS),27.860,27.218,.765,27.955,1.082,(MS),42
605,Evanston (IL),27.812,27.813,.594,25.845,2.281,(IL),80
606,Newport News Woodside (VA),27.808,27.593,.800,27.253,.111,(VA),25
607,Kingsport Dobyns-Bennett (TN),27.805,27.883,.779,26.856,3.499,(TN),67
608,Laurel (MS),27.803,27.911,.639,26.884,.394,(MS),75
609,LaPlace Saint Charles Catholic (LA),27.793,27.597,.693,27.522,.905,(LA),43
610,Highland Springs (VA),27.780,27.985,.593,26.508,.724,(VA),62
611,Pottstown Hill School (PA),27.776,28.068,.845,26.520,4.366,(PA),78
612,Anderson T.L. Hanna (SC),27.768,27.735,.729,28.603,2.398,(SC),55
613,Warminster Archbishop Wood (PA),27.754,27.638,.695,27.674,1.956,(PA),38
614,Conroe Oak Ridge (TX),27.737,28.143,.660,28.796,1.852,(TX),38
615,Lewisville (TX),27.679,27.486,.761,26.833,2.775,(TX),64
616,Decatur Southwest DeKalb (GA),27.671,27.676,.628,24.744,.504,(GA),67
617,Clifton Park Shenendehowa (NY),27.668,27.819,.920,28.517,2.776,(NY),38
618,South Florence (SC),27.665,27.206,.661,29.243,2.436,(SC),35
619,Eden Prairie (MN),27.664,27.372,.690,26.867,.412,(MN),56
620,Mobile McGill-Toolen (AL),27.659,27.529,.683,26.486,.989,(AL),59
621,Arvada Pomona (CO),27.657,27.737,.736,28.499,2.340,(CO),49
622,Bryan (TX),27.657,27.882,.657,26.190,2.364,(TX),105
623,West Memphis (AR),27.653,27.414,.727,26.972,1.443,(AR),39
624,Rosenberg Lamar Consolidated (TX),27.649,27.038,.623,27.247,1.771,(TX),45
625,Cedar Rapids (IA),27.631,27.733,.554,24.988,1.069,(IA),27
626,Massillon Perry (OH),27.622,28.093,.723,26.062,1.289,(OH),53
627,Hendersonville Beech (TN),27.619,28.012,.794,27.771,1.432,(TN),37
628,Palm Beach Gardens (FL),27.614,27.804,.652,25.671,-.380,(FL),40
629,Florissant Hazelwood Central (MO),27.612,27.591,.559,25.129,-.313,(MO),54
630,Miami Gulliver Prep (FL),27.607,27.850,.733,26.872,.718,(FL),33
631,Rockford (MI),27.572,27.573,.728,26.777,1.288,(MI),47
632,Albuquerque La Cueva (NM),27.564,27.406,.551,27.138,.134,(NM),37
633,McKinney (TX),27.561,27.697,.727,27.238,3.360,(TX),76
634,Wylie (TX),27.552,27.405,.673,26.878,2.132,(TX),34
635,Montgomery Carver (AL),27.549,27.611,.637,26.022,1.052,(AL),52
636,McComb Parklane Academy (MS),27.547,27.238,.740,27.119,.702,(MS),43
637,Fort Wayne Bishop Dwenger (IN),27.536,27.341,.623,26.907,1.396,(IN),52
638,Rockford Boylan Catholic (IL),27.530,27.409,.660,26.173,.504,(IL),43
639,Wayne DePaul Catholic (NJ),27.486,27.678,.660,27.264,2.236,(NJ),41
640,Sugar Land Fort Bend Kempner (TX),27.458,27.078,.723,28.411,1.913,(TX),26
641,Salt Lake City Olympus (UT),27.454,27.083,.772,26.215,1.932,(UT),46
642,Tallahassee Florida State University (FL),27.450,27.123,.690,28.922,2.294,(FL),32
643,Rock Hill (SC),27.432,26.998,.665,25.815,-.074,(SC),47
644,Memphis Melrose (TN),27.429,27.721,.759,26.446,1.856,(TN),41
645,Bloomington South (IN),27.429,27.443,.602,27.665,2.345,(IN),53
646,Sandersville Washington County (GA),27.418,27.498,.519,28.741,2.452,(GA),45
647,Arlington Sam Houston (TX),27.398,27.585,.628,28.537,3.266,(TX),58
648,Kennesaw North Cobb (GA),27.387,27.456,.516,26.843,1.125,(GA),53
649,Little Rock Pulaski Academy (AR),27.386,27.135,.697,31.862,5.343,(AR),34
650,Cumming South Forsyth (GA),27.384,27.628,.658,26.830,.219,(GA),33
651,Columbia Richland Northeast (SC),27.363,27.107,.775,27.369,.569,(SC),41
652,Jackson Lumen Christi Catholic (MI),27.342,27.375,.696,26.617,1.226,(MI),47
653,New Braunfels Canyon (TX),27.342,26.889,.590,26.509,.575,(TX),39
654,Tumwater (WA),27.323,26.630,.828,29.784,3.178,(WA),36
655,Columbus Carver (GA),27.315,27.130,.581,26.403,1.780,(GA),59
656,San Clemente (CA),27.308,27.552,.681,27.494,1.968,(CA),41
657,Cleveland Benedictine (OH),27.301,27.126,.664,26.590,3.641,(OH),82
658,Northport Tuscaloosa County (AL),27.295,27.607,.732,25.989,.902,(AL),53
659,Beaver Falls Blackhawk (PA),27.276,26.931,.789,25.986,1.446,(PA),46
660,Davie Western (FL),27.249,27.159,.663,26.787,.311,(FL),38
661,Laurel West Jones (MS),27.248,26.646,.687,25.924,-.024,(MS),48
662,Spring (TX),27.247,27.529,.596,29.400,4.789,(TX),43
663,Dothan Northview (AL),27.240,27.010,.717,27.261,.279,(AL),37
664,Sherman Oaks Notre Dameﬂ(CA),27.230,26.767,.612,26.997,1.768,(CA),45
665,Toledo Saint John's Jesuit (OH),27.222,27.253,.655,26.658,1.102,(OH),38
666,Centerville (OH),27.181,26.856,.668,27.338,3.714,(OH),66
667,Warren G. Harding (OH),27.169,27.176,.710,26.016,2.587,(OH),57
668,West Palm Beach Palm Beach Lakes (FL),27.159,27.436,.781,25.493,-.194,(FL),25
669,Oxford (AL),27.153,26.864,.638,26.966,2.094,(AL),54
670,Houston Clear Lake (TX),27.143,26.935,.777,26.546,1.067,(TX),46
671,Louisville Jefferson County (GA),27.132,27.342,.751,26.436,-.195,(GA),27
672,Phoenix Brophy College Prep (AZ),27.118,27.312,.607,25.280,.622,(AZ),45
673,Richardson Berkner (TX),27.111,27.018,.654,27.564,1.597,(TX),40
674,Texarkana Pleasant Grove (TX),27.111,27.147,.689,28.651,1.960,(TX),30
675,Pascagoula (MS),27.105,26.887,.746,25.874,1.064,(MS),53
676,Pelham (AL),27.103,27.850,.662,28.639,2.354,(AL),35
677,Wilmington Hoggard (NC),27.090,26.689,.581,26.575,.331,(NC),33
678,Amite (LA),27.075,26.811,.676,25.050,1.666,(LA),72
679,Opelika (AL),27.070,27.137,.591,26.519,1.547,(AL),54
680,Lincoln Southeast (NE),27.053,27.142,.637,23.392,.070,(NE),52
681,Indianapolis Lawrence Central (IN),27.050,26.851,.591,26.818,2.696,(IN),59
682,Clute Brazoswood (TX),27.024,26.902,.662,26.217,.895,(TX),52
683,Wichita Carroll (KS),27.019,26.215,.609,28.345,2.773,(KS),37
684,Chula Vista Eastlake (CA),26.990,27.019,.759,25.789,-.700,(CA),30
685,Miami Edison (FL),26.988,26.911,.661,25.421,1.620,(FL),59
686,Louisville Male (KY),26.936,26.818,.663,26.384,4.698,(KY),90
687,Greenwood Pillow Academy (MS),26.936,27.460,.660,27.803,2.086,(MS),49
688,Reserve Riverside Academy (LA),26.904,26.826,.723,29.532,4.353,(LA),38
689,North Augusta (SC),26.899,27.006,.724,25.747,1.214,(SC),51
690,Tampa Robinson (FL),26.849,26.902,.654,26.860,1.914,(FL),42
691,Chattanooga McCallie (TN),26.844,26.722,.669,24.888,2.931,(TN),109
692,Central Daniel (SC),26.829,26.580,.692,26.586,1.830,(SC),61
693,Waunakee (WI),26.785,26.438,.565,27.951,2.303,(WI),40
694,Hamilton Badin (OH),26.784,26.832,.699,25.208,1.363,(OH),52
