"TeamName","State","URL","Date","Location","Opponent","WL","Score","OpponentURL","ScrapedAt","Status"
"Lincoln (IL)","(IL)","https://www.maxpreps.com/il/lincoln/lincoln-railsplitters/football/schedule/","10/4","vs","MacArthur","W","43-33","https://www.maxpreps.com/il/decatur/macarthur-generals/football/","2025-02-10T18:22:56.123927","Processed"
"Lincoln (IL)","(IL)","https://www.maxpreps.com/il/lincoln/lincoln-railsplitters/football/schedule/","10/11","@","Glenwood","L","57-0","https://www.maxpreps.com/il/chatham/glenwood-titans/football/","2025-02-10T18:22:56.169048","Processed"
"Lincoln (IL)","(IL)","https://www.maxpreps.com/il/lincoln/lincoln-railsplitters/football/schedule/","10/18","@","Quincy Notre Dame","L","54-12","https://www.maxpreps.com/il/quincy/quincy-notre-dame-raiders/football/","2025-02-10T18:22:56.236550","Processed"
"Lincoln (IL)","(IL)","https://www.maxpreps.com/il/lincoln/lincoln-railsplitters/football/schedule/","10/25","vs","Jacksonville","L","51-21","https://www.maxpreps.com/il/jacksonville/jacksonville-crimsons/football/","2025-02-10T18:22:56.281279","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","8/30","@","V Varsity Opponent","W","52-14","https://www.maxpreps.com/utility/about_pseudo_schools.aspx","2025-02-10T18:23:06.451530","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","9/6","vs","Taft","W","42-7","https://www.maxpreps.com/il/chicago/taft-eagles/football/","2025-02-10T18:23:06.495983","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","9/13","vs","Libertyville","L","43-13","https://www.maxpreps.com/il/libertyville/libertyville-wildcats/football/","2025-02-10T18:23:06.585870","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","9/20","@","Mundelein","W","36-0","https://www.maxpreps.com/il/mundelein/mundelein-mustangs/football/","2025-02-10T18:23:06.633116","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","9/27","vs","Waukegan","W","35-6","https://www.maxpreps.com/il/waukegan/waukegan-bulldogs/football/","2025-02-10T18:23:06.677757","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","10/4","vs","Lake Forest","W","35-21","https://www.maxpreps.com/il/lake-forest/lake-forest-scouts/football/","2025-02-10T18:23:06.727590","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","10/10","vs","Warren Township","W","16-7","https://www.maxpreps.com/il/gurnee/warren-township-blue-devils/football/","2025-02-10T18:23:06.780266","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","10/18","@","Zion-Benton","L","44-21","https://www.maxpreps.com/il/zion/zion-benton-zee-bees/football/","2025-02-10T18:23:06.835826","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","10/25","@","Lake Zurich","W","20-17","https://www.maxpreps.com/il/lake-zurich/lake-zurich-bears/football/","2025-02-10T18:23:06.886776","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","11/1","vs","Sandburg","W","31-14","https://www.maxpreps.com/il/orland-park/sandburg-eagles/football/","2025-02-10T18:23:06.977776","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","11/8","vs","Glenbard East","W","35-7","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/","2025-02-10T18:23:07.195449","Processed"
"Lincolnshire Stevenson (IL)","(IL)","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/schedule/","11/15","vs","Lincoln-Way East","L","45-0","https://www.maxpreps.com/il/frankfort/lincoln-way-east-griffins/football/","2025-02-10T18:23:07.407833","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","8/31","@","Hillcrest","W","35-13","https://www.maxpreps.com/il/country-club-hills/hillcrest-hawks/football/","2025-02-10T18:23:16.660535","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","9/6","vs","Moline","W","49-29","https://www.maxpreps.com/il/moline/moline-maroons/football/","2025-02-10T18:23:16.700180","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","9/13","@","De La Salle","W","41-0","https://www.maxpreps.com/il/chicago/de-la-salle-meteors/football/","2025-02-10T18:23:16.739113","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","9/20","vs","Saint Viator","W","23-16","https://www.maxpreps.com/il/arlington-heights/saint-viator-lions/football/","2025-02-10T18:23:16.786019","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","9/27","@","Chicago Mt. Carmel","L","48-13","https://www.maxpreps.com/il/chicago/chicago-mt-carmel-caravan/football/","2025-02-10T18:23:16.832221","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","10/4","@","St. Patrick","W","49-30","https://www.maxpreps.com/il/chicago/st-patrick-shamrocks/football/","2025-02-10T18:23:16.872239","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","10/11","vs","Fenwick","L","42-7","https://www.maxpreps.com/il/oak-park/fenwick-friars/football/","2025-02-10T18:23:16.913859","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","10/18","@","Nazareth Academy","L","54-12","https://www.maxpreps.com/il/lagrange-park/nazareth-academy-roadrunners/football/","2025-02-10T18:23:16.996837","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","10/25","vs","DePaul College Prep","W","31-24","https://www.maxpreps.com/il/chicago/depaul-college-prep-rams/football/","2025-02-10T18:23:17.041134","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","11/1","vs","P PLPIITMSJ (CO-OP)","W","48-0","https://www.maxpreps.com/il/chicago/perspectives-leadership-perspectives-iit-math-and-science-joslin/football/","2025-02-10T18:23:17.081077","Processed"
"Lisle Benet Academy (IL)","(IL)","https://www.maxpreps.com/il/lisle/benet-academy-redwings/football/schedule/","11/8","vs","Rochelle","L","38-6","https://www.maxpreps.com/il/rochelle/rochelle-hubs/football/","2025-02-10T18:23:17.121618","Processed"
"Lisle (IL)","(IL)","https://www.maxpreps.com/il/lisle/lisle-lions/football/schedule/","8/30","vs","Harvard","L","42-7","https://www.maxpreps.com/il/harvard/harvard-hornets/football/","2025-02-10T18:23:26.827296","Processed"
"Lisle (IL)","(IL)","https://www.maxpreps.com/il/lisle/lisle-lions/football/schedule/","9/6","@","Seneca","L","40-0","https://www.maxpreps.com/il/seneca/seneca-fighting-irish/football/","2025-02-10T18:23:26.866450","Processed"
"Lisle (IL)","(IL)","https://www.maxpreps.com/il/lisle/lisle-lions/football/schedule/","9/13","vs","Wilmington","L","56-7","https://www.maxpreps.com/il/wilmington/wilmington-wildcats/football/","2025-02-10T18:23:26.904643","Processed"
"Lisle (IL)","(IL)","https://www.maxpreps.com/il/lisle/lisle-lions/football/schedule/","9/20","@","Coal City","L","74-0","https://www.maxpreps.com/il/coal-city/coal-city-coalers/football/","2025-02-10T18:23:26.942206","Processed"
"Lisle (IL)","(IL)","https://www.maxpreps.com/il/lisle/lisle-lions/football/schedule/","9/27","vs","Manteno","L","49-7","https://www.maxpreps.com/il/manteno/manteno-panthers/football/","2025-02-10T18:23:27.027182","Processed"
"Lisle (IL)","(IL)","https://www.maxpreps.com/il/lisle/lisle-lions/football/schedule/","10/4","@","Streator","L","41-13","https://www.maxpreps.com/il/streator/streator-bulldogs/football/","2025-02-10T18:23:27.068369","Processed"
"Lisle (IL)","(IL)","https://www.maxpreps.com/il/lisle/lisle-lions/football/schedule/","10/11","@","Herscher","L","28-7","https://www.maxpreps.com/il/herscher/herscher-tigers/football/","2025-02-10T18:23:27.109418","Processed"
"Lisle (IL)","(IL)","https://www.maxpreps.com/il/lisle/lisle-lions/football/schedule/","10/18","vs","Peotone","L","42-10","https://www.maxpreps.com/il/peotone/peotone-blue-devils/football/","2025-02-10T18:23:27.146456","Processed"
"Lisle (IL)","(IL)","https://www.maxpreps.com/il/lisle/lisle-lions/football/schedule/","10/25","@","Reed-Custer","L","49-12","https://www.maxpreps.com/il/braidwood/reed-custer-comets/football/","2025-02-10T18:23:27.194181","Processed"
"Litchfield Mt. Olive (IL)","(IL)","https://www.maxpreps.com/il/litchfield/litchfield-mt-olive/football/schedule/","8/30","@","Carlinville","L","37-12","https://www.maxpreps.com/il/carlinville/carlinville-cavaliers/football/","2025-02-10T18:23:37.293685","Processed"
"Litchfield Mt. Olive (IL)","(IL)","https://www.maxpreps.com/il/litchfield/litchfield-mt-olive/football/schedule/","9/6","vs","Southwestern","W","30-6","https://www.maxpreps.com/il/piasa/southwestern-piasa-birds/football/","2025-02-10T18:23:37.334206","Processed"
"Litchfield Mt. Olive (IL)","(IL)","https://www.maxpreps.com/il/litchfield/litchfield-mt-olive/football/schedule/","9/13","@","North Mac","L","26-14","https://www.maxpreps.com/il/virden/north-mac-panthers/football/","2025-02-10T18:23:37.417910","Processed"
"Litchfield Mt. Olive (IL)","(IL)","https://www.maxpreps.com/il/litchfield/litchfield-mt-olive/football/schedule/","9/20","vs","Greenville","L","54-17","https://www.maxpreps.com/il/greenville/greenville-comets/football/","2025-02-10T18:23:37.463219","Processed"
"Litchfield Mt. Olive (IL)","(IL)","https://www.maxpreps.com/il/litchfield/litchfield-mt-olive/football/schedule/","9/27","@","Hillsboro","W","28-0","https://www.maxpreps.com/il/hillsboro/hillsboro-hiltoppers/football/","2025-02-10T18:23:37.500196","Processed"
"Litchfield Mt. Olive (IL)","(IL)","https://www.maxpreps.com/il/litchfield/litchfield-mt-olive/football/schedule/","10/5","vs","Gillespie","W","42-9","https://www.maxpreps.com/il/gillespie/gillespie-miners/football/","2025-02-10T18:23:37.537271","Processed"
"Litchfield Mt. Olive (IL)","(IL)","https://www.maxpreps.com/il/litchfield/litchfield-mt-olive/football/schedule/","10/11","vs","Staunton/Bunker Hill","L","14-13","https://www.maxpreps.com/il/staunton/staunton-bunker-hill-bulldogs/football/","2025-02-10T18:23:37.580450","Processed"
"Litchfield Mt. Olive (IL)","(IL)","https://www.maxpreps.com/il/litchfield/litchfield-mt-olive/football/schedule/","10/18","@","Pana","L","41-21","https://www.maxpreps.com/il/pana/pana-panthers/football/","2025-02-10T18:23:37.623337","Processed"
"Litchfield Mt. Olive (IL)","(IL)","https://www.maxpreps.com/il/litchfield/litchfield-mt-olive/football/schedule/","10/25","vs","Vandalia","L","54-25","https://www.maxpreps.com/il/vandalia/vandalia-vandals/football/","2025-02-10T18:23:37.683962","Processed"
"Lockport (IL)","(IL)","https://www.maxpreps.com/il/lockport/lockport-porters/football/schedule/","8/30","vs","Plainfield North","W","28-21","https://www.maxpreps.com/il/plainfield/plainfield-north-tigers/football/","2025-02-10T18:23:47.260784","Processed"
"Lockport (IL)","(IL)","https://www.maxpreps.com/il/lockport/lockport-porters/football/schedule/","9/6","vs","Wheaton North","L","22-21","https://www.maxpreps.com/il/wheaton/wheaton-north-falcons/football/","2025-02-10T18:23:47.305357","Processed"
"Lockport (IL)","(IL)","https://www.maxpreps.com/il/lockport/lockport-porters/football/schedule/","9/13","@","Neuqua Valley","W","41-14","https://www.maxpreps.com/il/naperville/neuqua-valley-wildcats/football/","2025-02-10T18:23:47.365913","Processed"
"Lockport (IL)","(IL)","https://www.maxpreps.com/il/lockport/lockport-porters/football/schedule/","9/20","@","Waubonsie Valley","W","21-7","https://www.maxpreps.com/il/aurora/waubonsie-valley-warriors/football/","2025-02-10T18:23:47.410697","Processed"
"Lockport (IL)","(IL)","https://www.maxpreps.com/il/lockport/lockport-porters/football/schedule/","9/27","vs","Naperville North","L","31-20","https://www.maxpreps.com/il/naperville/naperville-north-huskies/football/","2025-02-10T18:23:47.465184","Processed"
"Lockport (IL)","(IL)","https://www.maxpreps.com/il/lockport/lockport-porters/football/schedule/","10/4","vs","Naperville Central","L","31-21","https://www.maxpreps.com/il/naperville/naperville-central-redhawks/football/","2025-02-10T18:23:47.555468","Processed"
"Lockport (IL)","(IL)","https://www.maxpreps.com/il/lockport/lockport-porters/football/schedule/","10/11","@","Lincoln-Way East","L","47-14","https://www.maxpreps.com/il/frankfort/lincoln-way-east-griffins/football/","2025-02-10T18:23:47.600746","Processed"
"Lockport (IL)","(IL)","https://www.maxpreps.com/il/lockport/lockport-porters/football/schedule/","10/18","vs","Lincoln-Way West","L","40-39","https://www.maxpreps.com/il/new-lenox/lincoln-way-west-warriors/football/","2025-02-10T18:23:47.645190","Processed"
"Lockport (IL)","(IL)","https://www.maxpreps.com/il/lockport/lockport-porters/football/schedule/","10/25","@","Homewood-Flossmoor","W","36-32","https://www.maxpreps.com/il/flossmoor/homewood-flossmoor-vikings/football/","2025-02-10T18:23:47.689593","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","8/30","@","Willowbrook","W","30-23","https://www.maxpreps.com/il/villa-park/willowbrook-warriors/football/","2025-02-10T18:23:56.964921","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","9/6","vs","West Aurora","L","45-20","https://www.maxpreps.com/il/aurora/west-aurora-blackhawks/football/","2025-02-10T18:23:57.006016","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","9/13","vs","Bartlett","W","47-14","https://www.maxpreps.com/il/bartlett/bartlett-hawks/football/","2025-02-10T18:23:57.045385","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","9/20","vs","Elmwood Park","W","65-13","https://www.maxpreps.com/il/elmwood-park/elmwood-park-tigers/football/","2025-02-10T18:23:57.084354","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","9/27","@","Ridgewood","W","41-8","https://www.maxpreps.com/il/norridge/ridgewood-rebels/football/","2025-02-10T18:23:57.122704","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","10/4","vs","Fenton","W","49-14","https://www.maxpreps.com/il/bensenville/fenton-bison/football/","2025-02-10T18:23:57.163668","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","10/11","vs","West Chicago","W","49-14","https://www.maxpreps.com/il/west-chicago/west-chicago-wildcats/football/","2025-02-10T18:23:57.200527","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","10/18","@","Glenbard South","W","41-7","https://www.maxpreps.com/il/glen-ellyn/glenbard-south-raiders/football/","2025-02-10T18:23:57.238963","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","10/25","@","Riverside-Brookfield","W","42-19","https://www.maxpreps.com/il/riverside/riverside-brookfield-bulldogs/football/","2025-02-10T18:23:57.276796","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","11/1","vs","Curie","W","49-0","https://www.maxpreps.com/il/chicago/curie-condors/football/","2025-02-10T18:23:57.318349","Processed"
"Lombard Glenbard East (IL)","(IL)","https://www.maxpreps.com/il/lombard/glenbard-east-rams/football/schedule/","11/8","vs","Stevenson","L","35-7","https://www.maxpreps.com/il/lincolnshire/stevenson-patriots/football/","2025-02-10T18:23:57.359405","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","8/30","vs","Hyde Park","W","49-0","https://www.maxpreps.com/il/chicago/hyde-park-thunderbirds/football/","2025-02-10T18:24:07.721816","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","9/6","vs","Hillcrest","W","21-0","https://www.maxpreps.com/il/country-club-hills/hillcrest-hawks/football/","2025-02-10T18:24:07.763838","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","9/13","@","Marist","L","21-6","https://www.maxpreps.com/il/chicago/marist-redhawks/football/","2025-02-10T18:24:07.806799","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","9/20","@","Fenwick","L","14-10","https://www.maxpreps.com/il/oak-park/fenwick-friars/football/","2025-02-10T18:24:07.848788","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","9/27","vs","Marmion","W","55-19","https://www.maxpreps.com/il/aurora/marmion-cadets/football/","2025-02-10T18:24:07.890818","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","10/4","vs","Carmel","W","34-16","https://www.maxpreps.com/il/mundelein/carmel-corsairs/football/","2025-02-10T18:24:07.933545","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","10/11","@","Saint Viator","W","31-14","https://www.maxpreps.com/il/arlington-heights/saint-viator-lions/football/","2025-02-10T18:24:07.974676","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","10/18","vs","SICP","W","28-7","https://www.maxpreps.com/il/chicago/saint-ignatius-college-prep-wolfpack/football/","2025-02-10T18:24:08.015623","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","10/25","vs","St. Laurence","W","28-3","https://www.maxpreps.com/il/burbank/st-laurence-vikings/football/","2025-02-10T18:24:08.096837","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","11/2","vs","North Lawndale","W","49-0","https://www.maxpreps.com/il/chicago/north-lawndale-phoenix/football/","2025-02-10T18:24:08.139373","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","11/9","vs","Byron","W","14-13","https://www.maxpreps.com/il/byron/byron-tigers/football/","2025-02-10T18:24:08.181255","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","11/16","vs","Princeton","W","24-7","https://www.maxpreps.com/il/princeton/princeton-tigers/football/","2025-02-10T18:24:08.222144","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","11/23","vs","Wilmington","W","42-12","https://www.maxpreps.com/il/wilmington/wilmington-wildcats/football/","2025-02-10T18:24:08.269318","Processed"
"Lombard Montini Catholic (IL)","(IL)","https://www.maxpreps.com/il/lombard/montini-catholic-broncos/football/schedule/","11/29","vs","Monticello","W","49-8","https://www.maxpreps.com/il/monticello/monticello-sages/football/","2025-02-10T18:24:08.310281","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","8/30","@","Belvidere","W","21-10","https://www.maxpreps.com/il/belvidere/belvidere-bucs/football/","2025-02-10T18:24:19.100483","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","9/7","vs","Rockford Auburn","W","40-6","https://www.maxpreps.com/il/rockford/rockford-auburn-knights/football/","2025-02-10T18:24:19.141516","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","9/13","vs","Hononegah","W","38-13","https://www.maxpreps.com/il/rockton/hononegah-indians/football/","2025-02-10T18:24:19.186733","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","9/19","@","Jefferson","W","44-38","https://www.maxpreps.com/il/rockford/jefferson-j-hawks/football/","2025-02-10T18:24:19.230400","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","9/27","@","Guilford","W","30-13","https://www.maxpreps.com/il/rockford/guilford-vikings/football/","2025-02-10T18:24:19.323036","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","10/4","vs","Freeport","L","22-14","https://www.maxpreps.com/il/freeport/freeport-pretzels/football/","2025-02-10T18:24:19.369337","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","10/5","@","Bartlett","W","2-0","https://www.maxpreps.com/il/bartlett/bartlett-hawks/football/","2025-02-10T18:24:19.414692","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","10/11","@","Rockford East","W","33-14","https://www.maxpreps.com/il/rockford/rockford-east-e-rabs/football/","2025-02-10T18:24:19.458236","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","10/19","@","Boylan Catholic","W","31-24","https://www.maxpreps.com/il/rockford/boylan-catholic-titans/football/","2025-02-10T18:24:19.502376","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","10/25","vs","Belvidere North","L","34-20","https://www.maxpreps.com/il/belvidere/belvidere-north-blue-thunder/football/","2025-02-10T18:24:19.545807","Processed"
"Machesney Park Harlem (IL)","(IL)","https://www.maxpreps.com/il/machesney-park/harlem-huskies/football/schedule/","11/1","vs","Chicago Mt. Carmel","L","56-14","https://www.maxpreps.com/il/chicago/chicago-mt-carmel-caravan/football/","2025-02-10T18:24:19.597017","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","8/30","vs","Hamilton/Warsaw","W","58-28","https://www.maxpreps.com/il/hamilton/hamilton-warsaw-titans/football/","2025-02-10T18:24:30.582123","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","9/6","@","Wesclin","W","36-0","https://www.maxpreps.com/il/trenton/wesclin-warriors/football/","2025-02-10T18:24:30.622331","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","9/13","vs","Eureka","L","47-0","https://www.maxpreps.com/il/eureka/eureka-hornets/football/","2025-02-10T18:24:30.662913","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","9/20","@","Tri-Valley","L","49-14","https://www.maxpreps.com/il/downs/tri-valley-vikings/football/","2025-02-10T18:24:30.706022","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","9/27","vs","Shelbyville","L","48-14","https://www.maxpreps.com/il/shelbyville/shelbyville-rams/football/","2025-02-10T18:24:30.762627","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","10/4","vs","Tremont","W","50-0","https://www.maxpreps.com/il/tremont/tremont-turks/football/","2025-02-10T18:24:30.805697","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","10/11","@","El Paso-Gridley","L","19-14","https://www.maxpreps.com/il/el-paso/el-paso-gridley-titans/football/","2025-02-10T18:24:30.896569","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","10/18","@","Clinton","W","38-20","https://www.maxpreps.com/il/clinton/clinton-maroons/football/","2025-02-10T18:24:31.058922","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","10/25","vs","Ridgeview/Lexington","W","30-8","https://www.maxpreps.com/il/colfax/ridgeview-lexington-mustangs/football/","2025-02-10T18:24:31.344101","Processed"
"Deer Creek-Mackinaw (IL)","(IL)","https://www.maxpreps.com/il/mackinaw/deer-creek-mackinaw-chiefs/football/schedule/","11/2","vs","Farmington","L","21-0","https://www.maxpreps.com/il/farmington/farmington-farmers/football/","2025-02-10T18:24:31.636251","Processed"
"Macomb (IL)","(IL)","https://www.maxpreps.com/il/macomb/macomb-bombers/football/schedule/","8/30","@","L LCSRV (CO-OP)","W","49-8","https://www.maxpreps.com/il/lewistown/lewistown-cuba-spoon-river-valley/football/","2025-02-10T18:24:41.307435","Processed"
"Macomb (IL)","(IL)","https://www.maxpreps.com/il/macomb/macomb-bombers/football/schedule/","9/6","vs","Knoxville","W","22-19","https://www.maxpreps.com/il/knoxville/knoxville-blue-bullets/football/","2025-02-10T18:24:41.347915","Processed"
"Macomb (IL)","(IL)","https://www.maxpreps.com/il/macomb/macomb-bombers/football/schedule/","9/13","@","Illini West","W","21-6","https://www.maxpreps.com/il/carthage/illini-west-chargers/football/","2025-02-10T18:24:41.390986","Processed"
"Macomb (IL)","(IL)","https://www.maxpreps.com/il/macomb/macomb-bombers/football/schedule/","9/20","vs","Hamilton/Warsaw","W","48-22","https://www.maxpreps.com/il/hamilton/hamilton-warsaw-titans/football/","2025-02-10T18:24:41.477285","Processed"
"Macomb (IL)","(IL)","https://www.maxpreps.com/il/macomb/macomb-bombers/football/schedule/","9/27","vs","Mater Dei","W","29-20","https://www.maxpreps.com/il/breese/mater-dei-knights/football/","2025-02-10T18:24:41.538935","Processed"
"Macomb (IL)","(IL)","https://www.maxpreps.com/il/macomb/macomb-bombers/football/schedule/","10/4","@","Farmington","L","26-20","https://www.maxpreps.com/il/farmington/farmington-farmers/football/","2025-02-10T18:24:41.578383","Processed"
"Macomb (IL)","(IL)","https://www.maxpreps.com/il/macomb/macomb-bombers/football/schedule/","10/11","@","Elmwood/Brimfield","L","31-28","https://www.maxpreps.com/il/elmwood/elmwood-brimfield-trojans/football/","2025-02-10T18:24:41.635410","Processed"
"Macomb (IL)","(IL)","https://www.maxpreps.com/il/macomb/macomb-bombers/football/schedule/","10/18","vs","Bureau Valley","W","41-7","https://www.maxpreps.com/il/manlius/bureau-valley-storm/football/","2025-02-10T18:24:41.695297","Processed"
