Alias_Name,GameCount,Standardized_Name
Bascom Hopewell Loudon (OH),21,Bascom Hopewell-Loudon (OH)
Bascom Hopewell-Loudon (OH),399,Bascom Hopewell-Loudon (OH)
Batavia (OH),348,Batavia (OH)
Batavia Amelia (OH),341,Batavia Amelia (OH)
Batavia Clermont Northeastern (OH),396,Batavia Clermont Northeastern (OH)
Bath-Richfield (OH),5,
Baton (OH),1,
Bay Village (OH),143,Bay Village (OH)
Bay Village Bay (OH),415,Bay Village Bay (OH)
Beach City (OH),1,
Beachwood (OH),308,Beachwood (OH)
Beallsville (OH),405,Beallsville (OH)
Beaver Creek (OH),534,Beaver Creek (OH)
Beaver Eastern (OH),104,Beaver Eastern (OH)
Beavercreek (OH),11,
Bedford (OH),615,Bedford (OH)
Bedford Central (OH),2,
Bedford Chanel (OH),129,Bedford Chanel (OH)
Bedford Heights Chanel (OH),1,Bedford Heights St. Peter Chanel (OH)
Bedford Heights St. Peter Chanel (OH),106,Bedford Heights St. Peter Chanel (OH)
"Bedford Opp """"University"""" (OH)",1,
Bedford Saint Peter Chanel (OH),134,Bedford Heights St. Peter Chanel (OH)
Bedford St Peter Chanel (OH),1,
Bellaire (OH),740,Bellaire (OH)
Bellaire Saint John Central (OH),183,Bellaire St. John's Central (OH)
Bellaire St. John's Central (OH),257,Bellaire St. John's Central (OH)
Bellbrook (OH),525,Bellbrook (OH)
Belle Center (OH),10,
Bellefontaine (OH),577,Bellefontaine (OH)
Bellefontaine Benjamin Logan (OH),416,Bellefontaine Benjamin Logan (OH)
Bellevue (OH),634,Bellevue (OH)
Bellevue York (OH),4,
Bellsville (OH),1,
Bellville (OH),21,
Bellville Clear Folk (OH),3,Bellville Clear Fork (OH)
Bellville Clear Fork (OH),647,Bellville Clear Fork (OH)
"Bellville Clear Fork Opp """"M. Cath"""" (OH)",2,
"Bellville Opp """"Senior High Soph"""" (OH)",1,
Belmont (OH),2,Belmont Union Local (OH)
Belmont Union Local (OH),426,Belmont Union Local (OH)
Beloit West Branch (OH),514,Beloit West Branch (OH)
Belpre (OH),500,Belpre (OH)
Belpre Athletic Club (OH),2,
Ben Logan (OH),1,
Berea (OH),393,Berea (OH)
Berea Midpark (OH),34,Berea-Midpark (OH)
Berea-Midpark (OH),117,Berea-Midpark (OH)
Bergholz (OH),1,
Bergholz Springfield (OH),90,
Berlin Center Western Reserve (OH),429,Berlin Center Western Reserve (OH)
Berlin Central Western Reserve (OH),1,Berlin Center Western Reserve (OH)
Bessemer (OH),2,
Bethel Tate (OH),20,Bethel-Tate (OH)
Bethel-Tate (OH),525,Bethel-Tate (OH)
Beverly Fort Frye (OH),429,Beverly Fort Frye (OH)
Beverly Ft. Frye (OH),5,
Bexley (OH),311,Bexley (OH)
"Bexley Opp """"St. Charles"""" (OH)",1,
Bidwell River Valley (OH),265,Bidwell River Valley (OH)
Birtgnibt (OH),1,
BIS (OH),1,
Blackfork Decatur-Washington (OH),2,
Blackfort (OH),1,
Blair (OH),1,
Blanchester (OH),485,Blanchester (OH)
Bloom-Carroll (OH),418,Bloom-Carroll (OH)
Bloomdale (OH),1,
Bloomdale Elmwood (OH),463,Bloomdale Elmwood (OH)
"Bloomfield Hills Cranbrook Opp """"US"""" (OH)",1,
Bluffton (OH),542,Bluffton (OH)
Boardman (OH),2,
Boardman Reserves (OH),2,
Bowerston Conotton Valley (OH),311,Bowerston Conotton Valley (OH)
Bowling Green (OH),535,Bowling Green (OH)
Bradford (OH),471,Bradford (OH)
Bradner (OH),5,
Brecksville (OH),309,Brecksville (OH)
Brecksville-Broadview (OH),10,
Brecksville-Broadview Heights (OH),213,Brecksville-Broadview Heights (OH)
Bremen (OH),9,
Brewster (OH),16,
Bridgeport (OH),503,Bridgeport (OH)
"Bridgeport Opp """"St. Johns"""" (OH)",1,
"Bridgeport Opp """"Union"""" (OH)",1,
Bridgewood (OH),1,
Brilliant (OH),38,
Brilliant Buckeye North (OH),65,
Britton (OH),1,
Broadview Heights Brecksville Broadview (OH),22,
Brooke (OH),4,
Brookfield (OH),634,Brookfield (OH)
Brookhaven (OH),1,
Brooklyn (OH),445,Brooklyn (OH)
Brookshire (OH),1,
Brookside (OH),1,
Brookville (OH),561,Brookville (OH)
Brunswick (OH),551,Brunswick (OH)
Bryan (OH),518,Bryan (OH)
"Bryan Opp """"L. Center"""" (OH)",1,
"Bryan Opp """"Pelier"""" (OH)",1,
Bryant (OH),3,
Buchtel College Frosh (OH),5,
Buchtel York (OH),1,
Bucyrus (OH),510,Bucyrus (OH)
Bucyrus Holmes Liberty (OH),10,
Bucyrus Wynford (OH),437,Bucyrus Wynford (OH)
Buffalo Valley Local (OH),1,
