Alias_Name,GameCount,Standardized_Name
DuPont (PA),146,DuPont (PA)
Duquesne (PA),878,Duquesne (PA)
Duquesne Prep (PA),163,Duquesne Prep (PA)
Duquesne University Frosh (PA),2,Duquesne University Frosh (PA)
Duquesne University Fresh (PA),1,Duquesne University Frosh (PA)
Duryea (PA),321,Duryea (PA)
East Brady (PA),492,East Brady (PA)
East Greenville (PA),138,East Greenville (PA)
East McKeesport (PA),274,East McKeesport (PA)
East Pike RunTownship (PA),150,East Pike RunTownship (PA)
East Pittsburgh (PA),337,East Pittsburgh (PA)
East Stroudsburg (PA),374,East Stroudsburg (PA)
East Stroudsburg Normal Collerge (PA),2,East Stroudsburg Normal Collerge (PA)
East Stroudsburg Normal (PA),1,East Stroudsburg Normal Collerge (PA)
East Stroudsburg South (PA),850,East Stroudsburg South (PA)
East Stroudsburg University (PA),24,East Stroudsburg University (PA)
East StroudsburgUniversity (PA),21,East Stroudsburg University (PA)
East StroudsburgUniversity Frosh (PA),15,East Stroudsburg University Frosh (PA)
East Stroudsburg University Frosh (PA),2,East Stroudsburg University Frosh (PA)
East StroudsburgUniversity JV (PA),5,East Stroudsburg University JV (PA)
East Stroudsburg University JV (PA),1,East Stroudsburg University JV (PA)
Easton Area (PA),1743,Easton Area (PA)
Easton Notre Dame-Green Pond (PA),222,Easton Notre Dame-Green Pond (PA)
Easton Wilson Area (PA),1167,Easton Wilson Area (PA)
Ebensburg Beaverdale (PA),340,Ebensburg Beaverdale (PA)
Ebensburg Bishop Carroll (PA),643,Ebensburg Bishop Carroll (PA)
Ebensburg Central Cambria (PA),1016,Ebensburg Central Cambria (PA)
Ebensburg Cambria (PA),1,Ebensburg Central Cambria (PA)
Eddystone (PA),382,Eddystone (PA)
Edgewood (PA),451,Edgewood (PA)
Edinboro General McLane (PA),903,Edinboro General McLane (PA)
Edwardsville (PA),454,Edwardsville (PA)
Elders Ridge (PA),275,Elders Ridge (PA)
Elizabeth Forward (PA),1075,Elizabeth Forward (PA)
Elizabethtown (PA),1015,Elizabethtown (PA)
Elizabethville Upper Dauphin Area (PA),624,Elizabethville Upper Dauphin Area (PA)
Elizabethville Upper Dauphin Joint (PA),60,Elizabethville Upper Dauphin Area (PA)
Elliottsburg West Perry (PA),972,Elliottsburg West Perry (PA)
Ellsworth (PA),326,Ellsworth (PA)
Ellwood City Lincoln (PA),1129,Ellwood City Lincoln (PA)
EllwoodCity (PA),7,Ellwood City Lincoln (PA)
Ellwood City Riverside (PA),593,Ellwood City Riverside (PA)
Elverson Twin Valley (PA),308,Elverson Twin Valley (PA)
Emlenton (PA),155,Emlenton (PA)
Emmaus (PA),1084,Emmaus (PA)
Emporium Cameron County (PA),967,Emporium Cameron County (PA)
Enola East Pennsboro (PA),1006,Enola East Pennsboro (PA)
Ephrata (PA),931,Ephrata (PA)
Erdenheim Springfield Township (PA),219,Erdenheim Springfield Township (PA)
Erie (PA),104,Erie (PA)
Erie ? (PA),1,Erie (PA)
Erie Academy (PA),738,Erie Academy (PA)
Erie Cathedral Prep (PA),1201,Erie Cathedral Prep (PA)
Erie Central Tech (PA),398,Erie Central Tech (PA)
Erie Central-Old (PA),158,Erie Central-Old (PA)
Erie East (PA),945,Erie East (PA)
Erie Iroquois (PA),601,Erie Iroquois (PA)
Erie Lawrence Park (PA),250,Erie Lawrence Park (PA)
Erie McDowell (PA),1000,Erie McDowell (PA)
Erie Mercyhurst Prep (PA),363,Erie Mercyhurst Prep (PA)
Erie Seneca (PA),649,Erie Seneca (PA)
Erie Strong Vincent (PA),903,Erie Strong Vincent (PA)
Erie Stong Vincent (PA),3,Erie Strong Vincent (PA)
Erie Tech (PA),502,Erie Tech (PA)
Erie Techical (PA),1,Erie Tech (PA)
Essington Pennsylvania Military College Prep (PA),106,Essington Pennsylvania Military College Prep (PA)
Etna (PA),463,Etna (PA)
Evans City (PA),393,Evans City (PA)
Evan City (PA),5,Evans City (PA)
Evans (PA),1,Evans City (PA)
Everett (PA),928,Everett (PA)
Exeter St. Cecilias (PA),24,Exeter St. Cecilia (PA)
