Alias_Name,GameCount,Standardized_Name
Hartford Sport & Medical Sciences Academy (CT),33,Hartford Sport & Medical Sciences Academy (CT)
Hartford Sports & Medical Sciences Academy-Bulkeley-Classical Magnet (CT),21,Hartford Sport & Medical Sciences Academy (CT)
Hartford Sports & Medical Sciences Academy-University Science & Engineering-Classical Magnet (CT),21,Hartford Sport & Medical Sciences Academy (CT)
Hartford Sports And (CT),13,Hartford Sport & Medical Sciences Academy (CT)
Hartford Weaver (CT),483,Hartford Weaver (CT)
Hebron RHAM (CT),169,Hebron RHAM (CT)
Higganum Haddam-Killingworth (CT),419,Higganum Haddam-Killingworth (CT)
Higganum Haddam Killingworth (CT),11,Higganum Haddam-Killingworth (CT)
Kent School (CT),465,Kent School (CT)
Kent (CT),68,Kent School (CT)
Lakeville Hotchkiss (CT),610,Lakeville Hotchkiss (CT)
Lakeville Hotchkiss School (CT),169,Lakeville Hotchkiss School (CT)
Ledyard (CT),510,Ledyard (CT)
Litchfield Forman (CT),145,Litchfield Forman (CT)
Litchfield Forman School (CT),1,Litchfield Forman (CT)
Madison Hand (CT),500,Madison Hand (CT)
Madison Daniel Hand (CT),3,Madison Hand (CT)
Manchester (CT),514,Manchester (CT)
Manchester Cheney RVT (CT),182,Manchester Cheney RVT (CT)
Manchester East Catholic (CT),360,Manchester East Catholic (CT)
Meriden Maloney (CT),500,Meriden Maloney (CT)
Meriden Platt (CT),489,Meriden Platt (CT)
Meriden Wilcox RVT (CT),68,Meriden Wilcox RVT (CT)
Meriden Wilcox Tech (CT),14,Meriden Wilcox RVT (CT)
Middletown (CT),549,Middletown (CT)
Middletown Vinal RVT-Coginchaug (CT),100,Middletown Vinal RVT-Coginchaug (CT)
Middletown Xavier (CT),534,Middletown Xavier (CT)
Milford Foran (CT),448,Milford Foran (CT)
Milford Law (CT),469,Milford Law (CT)
Milford Platt RVT (CT),182,Milford Platt RVT (CT)
Monroe Masuk (CT),601,Monroe Masuk (CT)
Naugatuck (CT),529,Naugatuck (CT)
New Britain (CT),747,New Britain (CT)
New Canaan (CT),630,New Canaan (CT)
New Canaan St. Luke's (CT),229,New Canaan St. Luke's (CT)
New Canaan Saint Luke's (CT),24,New Canaan St. Luke's (CT)
New Canaan St. Lukes (CT),14,New Canaan St. Luke's (CT)
New Fairfield (CT),432,New Fairfield (CT)
New Haven Hillhouse (CT),606,New Haven Hillhouse (CT)
New Haven Hopkins (CT),421,New Haven Hopkins (CT)
New Haven St. Mary's (CT),41,New Haven St. Mary's (CT)
New Haven St. Mary's Catholic (CT),7,New Haven St. Mary's (CT)
New Haven Wilbur Cross (CT),432,New Haven Wilbur Cross (CT)
New London (CT),683,New London (CT)
New London Admiral Billard Academy (CT),6,New London Admiral Billard Academy (CT)
New London Admiral Billard (CT),4,New London Admiral Billard Academy (CT)
New London Buckeley (CT),362,New London Buckeley (CT)
New London Bulkeley (CT),25,New London Buckeley (CT)
New London ChapmanTech (CT),52,New London Chapman Tech (CT)
New London Chapman Tech (CT),1,New London Chapman Tech (CT)
New Milford (CT),429,New Milford (CT)
New Milford Canterbury (CT),432,New Milford Canterbury (CT)
Newington (CT),521,Newington (CT)
Newtown (CT),525,Newtown (CT)
North Branford (CT),409,North Branford (CT)
North Haven (CT),569,North Haven (CT)
Norwalk (CT),537,Norwalk (CT)
Norwalk Central Catholic (CT),138,Norwalk Central Catholic (CT)
Norwalk McMahon (CT),540,Norwalk McMahon (CT)
Norwich Free Academy (CT),667,Norwich Free Academy (CT)
Norwich Free (CT),15,Norwich Free Academy (CT)
Norwich Thames River (CT),19,Norwich Thames River Academy (CT)
Norwich Thames River Academy (CT),5,Norwich Thames River Academy (CT)
Oakdale Montville (CT),472,Oakdale Montville (CT)
Oakdale St.Thomas More (CT),159,Oakdale St.Thomas More (CT)
Oakdale Saint Thomas More (CT),5,Oakdale St.Thomas More (CT)
Oakdale St. Thomas (CT),4,Oakdale St.Thomas More (CT)
Oakdale St. Thomas More (CT),4,Oakdale St.Thomas More (CT)
Old Saybrook (CT),136,Old Saybrook (CT)
Old Saybrook-Westbrook (CT),187,Old Saybrook-Westbrook (CT)
Oxford (CT),172,Oxford (CT)
Pawcatuck Stonington (CT),687,Pawcatuck Stonington (CT)
Plainville (CT),505,Plainville (CT)
Pomfret (CT),150,Pomfret (CT)
PomfretSchool (CT),153,Pomfret School (CT)
Pomfret School (CT),115,Pomfret School (CT)
Putnam (CT),301,Putnam (CT)
Quinebaug Valley co-op [Putnam-Tourtellotte Memorial-Ellis RVT] (CT),68,Putnam Quinebaug Valley Coop (CT)
Putnam Quinebaug Valley Coop (CT),33,Putnam Quinebaug Valley Coop (CT)
Putnam Quinebaug Valley (CT),8,Putnam Quinebaug Valley Coop (CT)
Redding Joel Barlow (CT),474,Redding Joel Barlow (CT)
Redding Barlow (CT),18,Redding Joel Barlow (CT)
Ridgefield (CT),495,Ridgefield (CT)
Rocky Hill (CT),207,Rocky Hill (CT)
Salisbury School (CT),478,Salisbury School (CT)
Seymour (CT),518,Seymour (CT)
Shelton (CT),640,Shelton (CT)
Simsbury (CT),646,Simsbury (CT)
Simsbury Westminster (CT),346,Simsbury Westminster (CT)
South Kent (CT),102,South Kent School (CT)
South Kent School (CT),55,South Kent School (CT)
South Windsor (CT),435,South Windsor (CT)
Southbury Pomperaug (CT),455,Southbury Pomperaug (CT)
Southington (CT),679,Southington (CT)
Stafford (CT),146,Stafford (CT)
Stamford (CT),699,Stamford (CT)
Stamford King Low Heywood Thomas (CT),189,Stamford King Low Heywood Thomas (CT)
Stamford King (CT),78,Stamford King Low Heywood Thomas (CT)
Stamford King School (CT),31,Stamford King Low Heywood Thomas (CT)
Stamford King-Low-Heywood Thomas (CT),9,Stamford King Low Heywood Thomas (CT)
Stamford Trinity Catholic (CT),463,Stamford Trinity Catholic (CT)
Stamford Westhill (CT),450,Stamford Westhill (CT)
Stonington (CT),166,Stonington (CT)
Storrs Edwin O. Smith (CT),204,Storrs Edwin O. Smith (CT)
Storrs Edwin O (CT),15,Storrs Edwin O. Smith (CT)
Stratford (CT),577,Stratford (CT)
Stratford Bunnell (CT),497,Stratford Bunnell (CT)
Suffield Academy (CT),556,Suffield Academy (CT)
Thames River co-op [Norwich RVT-Grasso RVT-Saint Bernard] (CT),22,Thames River co-op [Norwich RVT-Grasso RVT-St. Bernard] (CT)
Thames River co-op [Norwich RVT-Grasso RVT-St. Bernard] (CT),21,Thames River co-op [Norwich RVT-Grasso RVT-St. Bernard] (CT)
Thompson MarianapolisPrep (CT),9,Thompson Marianapolis Prep (CT)
Thompson Marianapolis Preparatory (CT),2,Thompson Marianapolis Prep (CT)
Thompson Marianapolis Prep (CT),1,Thompson Marianapolis Prep (CT)
Tolland (CT),394,Tolland (CT)
Torrington (CT),491,Torrington (CT)
Torrington Wolcott RVT-Housatonic-Wamogo (CT),22,Torrington Northwest United (CT)
Torrington Northwest United co-op [Wolcott RVT-Litchfield-Nonnewaug-Shepaug Valley-Wamogo] (CT),14,Torrington Northwest United (CT)
Torrington Northwest United (CT),9,Torrington Northwest United (CT)
Torrington Northwest United co-op [Wolcott RVT-Nonnewaug-Wamogo] (CT),5,Torrington Northwest United (CT)
Torrington Wolcott RVT-Nonnewaug-Wamogo (CT),3,Torrington Northwest United (CT)
Trumbull (CT),566,Trumbull (CT)
Trumbull Saint Joseph (CT),654,Trumbull Saint Joseph (CT)
Uncasville St. Bernard (CT),233,Uncasville St. Bernard (CT)
University of Connecticut Frosh (CT),3,University of Connecticut Frosh (CT)
University of Connecticut Fresh (CT),2,University of Connecticut Frosh (CT)
Vernon Rockville (CT),528,Vernon Rockville (CT)
Wallingford ChoateRosemary Hall (CT),537,Wallingford Choate Rosemary Hall (CT)
Wallingford Choate Rosemary (CT),208,Wallingford Choate Rosemary Hall (CT)
Wallingford Choate Rosemary Hall (CT),31,Wallingford Choate Rosemary Hall (CT)
Wallingford Lyman Hall (CT),501,Wallingford Lyman Hall (CT)
Wallingford Sheehan (CT),473,Wallingford Sheehan (CT)
Washington Federick Gunn (CT),123,Washington Federick Gunn (CT)
Washington Frederick Gunn (CT),23,Washington Federick Gunn (CT)
Washington Gunnery (CT),238,Washington Gunnery School (CT)
Washington Gunnery School (CT),20,Washington Gunnery School (CT)
Washington The Gunnery (CT),10,Washington Gunnery School (CT)
Washinton Frederick Gunn (CT),2,Washington Gunnery School (CT)
Waterbury Career Academy (CT),53,Waterbury Career Academy (CT)
Waterbury Career (CT),16,Waterbury Career Academy (CT)
Waterbury ChaseCollegiate (CT),2,Waterbury Career Academy (CT)
Waterbury Crosby (CT),490,Waterbury Crosby (CT)
Waterbury Holy Cross (CT),473,Waterbury Holy Cross (CT)
Waterbury Kennedy (CT),437,Waterbury Kennedy (CT)
Waterbury Sacred Heart (CT),361,Waterbury Sacred Heart (CT)
Waterbury Wilby (CT),409,Waterbury Wilby (CT)
Waterford (CT),524,Waterford (CT)
Watertown (CT),454,Watertown (CT)
Watertown Taft School (CT),652,Watertown Taft School (CT)
West Hartford Conard (CT),521,West Hartford Conard (CT)
West Hartford Hall (CT),371,West Hartford Hall (CT)
West Hartford Kingswood (CT),126,West Hartford Kingswood (CT)
West Hartford Kingswood-Oxford (CT),310,West Hartford Kingswood-Oxford (CT)
West Hartford Kingswood Oxford (CT),80,West Hartford Kingswood-Oxford (CT)
West Hartford Northwest Catholic (CT),442,West Hartford Northwest Catholic (CT)
West Haven (CT),548,West Haven (CT)
West Haven Notre Dame (CT),548,West Haven Notre Dame (CT)
Weston (CT),444,Weston (CT)
Westport Staples (CT),623,Westport Staples (CT)
Wethersfield (CT),469,Wethersfield (CT)
Willimantic Windham (CT),569,Willimantic Windham (CT)
Willimantic Windham Tech (CT),7,Willimantic Windham (CT)
Wilton (CT),476,Wilton (CT)
Windsor (CT),496,Windsor (CT)
Windsor Locks (CT),206,Windsor Locks (CT)
Windsor Locks Windsor Locks (CT),14,Windsor Locks (CT)
Windsor Loomis Chaffee (CT),785,Windsor Loomis Chaffee (CT)
Windsor Loomis-Chaffee (CT),11,Windsor Loomis Chaffee (CT)
Windsor Chaffee (CT),2,Windsor Loomis Chaffee (CT)
Winsted Gilbert (CT),225,Winsted Gilbert (CT)
Winsted Gilbert-Northwestern Regional (CT),17,Winsted Gilbert-Northwestern Regional (CT)
Winsted Gilbert Northwestern (CT),15,Winsted Gilbert-Northwestern Regional (CT)
Winsted Gilbert-NorthwesternRegional (CT),188,Winsted Gilbert-NorthwesternRegional (CT)
Wolcott (CT),405,Wolcott (CT)
Woodbridge Amity Regional (CT),508,Woodbridge Amity Regional (CT)
Woodbury Nonnewaug (CT),110,Woodbury Nonnewaug (CT)
Woodstock Academy (CT),126,Woodstock Academy (CT)
Woodstock Hyde (CT),257,Woodstock Hyde (CT)
Stamford Rippowam (CT),97,Stamford Rippowam (CT)
Uncasville St. Bernard-Norwich RVT (CT),95,Uncasville St. Bernard-Norwich RVT (CT)
Durham Coginchaug Regional (CT),91,Durham Coginchaug Regional (CT)
American School for the Deaf (CT),71,American School for the Deaf (CT)
Wallingford ChoateRosemary Hall (CT),,Wallingford Choate Rosemary Hall (CT)
