Alias_Name,GameCount,Standardized_Name
Harrodsburg (KY),368,Harrodsburg (KY)
Harrodsburg Mercer County (KY),544,Harrodsburg Mercer County (KY)
Hartford Ohio County (KY),509,Hartford Ohio County (KY)
Hazard (KY),1055,Hazard (KY)
Hazard M.C. Napier (KY),424,Hazard M.C. Napier (KY)
Hazard Napier (KY),1,Hazard M.C. Napier (KY)
Hazard Perry County (KY),20,Hazard Perry County Central (KY)
Hazard Perry County Central (KY),309,Hazard Perry County Central (KY)
Hebron Conner (KY),549,Hebron Conner (KY)
Henderson Barret Manual (KY),1,Henderson Barrett (KY)
Henderson Barrett (KY),89,Henderson Barrett (KY)
Henderson Barrett Manual Training (KY),9,Henderson Barrett (KY)
Henderson Co (KY),2,Henderson County (KY)
Henderson County (KY),728,Henderson County (KY)
Hi Hat South Floyd (KY),239,Hi Hat South Floyd (KY)
Hickman Fulton County (KY),516,Hickman Fulton County (KY)
Hindman Knott County (KY),19,Hindman Knott County Central (KY)
Hindman Knott County Central (KY),442,Hindman Knott County Central (KY)
Hodgenville Larue County (KY),531,Hodgenville Larue County (KY)
Hopkinsville (KY),634,Hopkinsville (KY)
S. Hopkinsville (KY),1,Hopkinsville (KY)
Hopkinsville Christian County (KY),564,Hopkinsville Christian County (KY)
Horse Cave Caverna (KY),488,Horse Cave Caverna (KY)
Hyden Leslie County (KY),661,Hyden Leslie County (KY)
Independence Simon Kenton (KY),561,Independence Simon Kenton (KY)
Inez Martin County (KY),503,Inez Martin County (KY)
Inez Sheldon Clark (KY),143,Inez Sheldon Clark (KY)
Irvine Estill County (KY),553,Irvine Estill County (KY)
Jackson Breathitt County (KY),604,Jackson Breathitt County (KY)
Jenkins (KY),910,Jenkins (KY)
Kentucky School for Deaf (KY),1,Kentucky School for the Deaf (KY)
Kentucky School for the Deaf (KY),175,Kentucky School for the Deaf (KY)
Lancaster Garrard County (KY),547,Lancaster Garrard County (KY)
Lawrenceburg Anderson County (KY),592,Lawrenceburg Anderson County (KY)
Lebanon Marion County (KY),501,Lebanon Marion County (KY)
Leitchfield Grayson County (KY),493,Leitchfield Grayson County (KY)
Hancock Co (KY),6,Lewisport Hancock County (KY)
Lewisport Hancock County (KY),536,Lewisport Hancock County (KY)
Lexington Bryan Station (KY),780,Lexington Bryan Station (KY)
Lexington Catholic (KY),431,Lexington Catholic (KY)
Lexington Christian (KY),313,Lexington Christian (KY)
Lexington Frederick Douglass (KY),99,Lexington Frederick Douglass (KY)
Lexington Henry Clay (KY),1125,Lexington Henry Clay (KY)
Lexington Lafayette (KY),692,Lexington Lafayette (KY)
Lexington Model (KY),3,Lexington Model (KY)
Lexington Model High (KY),1,Lexington Model (KY)
Lexington Paul Laurence (KY),17,Lexington Paul Laurence Dunbar (KY)
Lexington Paul Laurence Dunbar (KY),422,Lexington Paul Laurence Dunbar (KY)
Lexington Tates Creek (KY),703,Lexington Tates Creek (KY)
Liberty Casey County (KY),483,Liberty Casey County (KY)
Lick Creek East Ridge (KY),238,Lick Creek East Ridge (KY)
London Laurel County (KY),218,London Laurel County (KY)
London North Laurel (KY),356,London North Laurel (KY)
London South Laurel (KY),352,London South Laurel (KY)
Louisa (KY),418,Louisa (KY)
Louisa Lawrence County (KY),1073,Louisa Lawrence County (KY)
Lou Atherton (KY),2,Louisville Atherton (KY)
Louisville Atherton (KY),574,Louisville Atherton (KY)
Louisville Ballard (KY),641,Louisville Ballard (KY)
Louisville Beth Haven (KY),32,Louisville Beth Haven Christian (KY)
Louisville Beth Haven Christian (KY),133,Louisville Beth Haven Christian (KY)
Louisville Bishop David (KY),131,Louisville Bishop David (KY)
Lou Butler (KY),1,Louisville Butler (KY)
Louisville Butler (KY),585,Louisville Butler (KY)
Louisville Central (KY),633,Louisville Central (KY)
Louisville Central Yellow (KY),22,Louisville Central (KY)
Louisville Christian Academy (KY),334,Louisville Christian Academy (KY)
Louisville DeSales (KY),647,Louisville DeSales (KY)
Louisville Doss (KY),534,Louisville Doss (KY)
Louisville DuPont Manual (KY),1034,Louisville DuPont Manual (KY)
Louisville Eastern (KY),570,Louisville Eastern (KY)
Louisville Fern Creek (KY),578,Louisville Fern Creek (KY)
Louisville Flaget (KY),363,Louisville Flaget (KY)
Louisville Holy Cross (KY),470,Louisville Holy Cross (KY)
Louisville Iroquois (KY),525,Louisville Iroquois (KY)
Louisville Jeffersontown (KY),534,Louisville Jeffersontown (KY)
Louisville Kentucky Country (KY),21,Louisville Kentucky Country Day (KY)
Louisville Kentucky Country Day (KY),498,Louisville Kentucky Country Day (KY)
Louisville Male (KY),1490,Louisville Male (KY)
Louisville Moore (KY),522,Louisville Moore (KY)
Louisville Normal (KY),1,Louisville Normal (KY)
Louisville Normal Bulldogs (KY),1,Louisville Normal (KY)
Louisville Pleasure Ridge (KY),19,Louisville Pleasure Ridge Park (KY)
Louisville Pleasure Ridge Park (KY),633,Louisville Pleasure Ridge Park (KY)
Louisville Seneca (KY),556,Louisville Seneca (KY)
Louisville Shawnee (KY),544,Louisville Shawnee (KY)
Louisville Southern (KY),349,Louisville Southern (KY)
Louisville Saint Xavier (KY),1041,Louisville St. Xavier (KY)
Louisville St. Xavier (KY),1,Louisville St. Xavier (KY)
Louisville Trinity (KY),824,Louisville Trinity (KY)
Louisville Valley (KY),572,Louisville Valley (KY)
Lou Waggener (KY),4,Louisville Waggener (KY)
Louisville Waggener (KY),548,Louisville Waggener (KY)
Louisville Waggner (KY),1,Louisville Waggener (KY)
Louisville Western (KY),552,Louisville Western (KY)
Louisville Westport (KY),73,Louisville Westport (KY)
Westport (KY),2,Louisville Westport (KY)
Loyall (KY),153,Loyall (KY)
Ludlow (KY),588,Ludlow (KY)
Lynch (KY),522,Lynch (KY)
Kentucky Military Academy (KY),14,Lyndon Kentucky Military Institute (KY)
Kentucky Military Institute (KY),49,Lyndon Kentucky Military Institute (KY)
Lyndon Kentucky Military Academy (KY),1,Lyndon Kentucky Military Institute (KY)
Lyndon Kentucky Military Institute (KY),53,Lyndon Kentucky Military Institute (KY)
Madisonville (KY),284,Madisonville (KY)
Madisonville Hopkins County (KY),36,Madisonville Hopkins County Central (KY)
Madisonville Hopkins County Central (KY),273,Madisonville Hopkins County Central (KY)
Madisonville North Hopkins (KY),6,Madisonville North Hopkins (KY)
Madisonville NorthHopkins (KY),306,Madisonville North Hopkins (KY)
Madisonville-North Hopkins (KY),4,Madisonville North Hopkins (KY)
Manchester Clay County (KY),520,Manchester Clay County (KY)
Marion Crittenden County (KY),544,Marion Crittenden County (KY)
Marion Crittendon County (KY),2,Marion Crittenden County (KY)
Mayfield (KY),779,Mayfield (KY)
Mayfield Graves County (KY),438,Mayfield Graves County (KY)
Maysville Mason County (KY),557,Maysville Mason County (KY)
McKee Jackson County (KY),197,McKee Jackson County (KY)
Middlesboro (KY),1161,Middlesboro (KY)
Millersburg Military Academy (KY),8,Millersburg Military Institute (KY)
Millersburg Military Institute (KY),48,Millersburg Military Institute (KY)
Millersburg MilitaryInstitute (KY),59,Millersburg Military Institute (KY)
Monticello Wayne County (KY),556,Monticello Wayne County (KY)
Morehead Rowan County (KY),597,Morehead Rowan County (KY)
Morganfield Union County (KY),624,Morganfield Union County (KY)
Morgantown Butler County (KY),496,Morgantown Butler County (KY)
Mt. Sterling (KY),5,Mount Sterling (KY)
Mt. Sterling DuBois (KY),9,Mount Sterling (KY)
Mt. Vernon (KY),2,Mount Sterling DuBois (KY)
Mount Sterling Montgomery County (KY),641,Mount Sterling Montgomery County (KY)
Mt.Vernon (KY),5,Mount Vernon (KY)
Mount Vernon Rockcastle County (KY),584,Mount Vernon Rockcastle County (KY)
Mount Washington Bullitt East (KY),491,Mount Washington Bullitt East (KY)
Munfordville Hart County (KY),485,Munfordville Hart County (KY)
Murray (KY),589,Murray (KY)
Murray Calloway County (KY),473,Murray Calloway County (KY)
New Castle (KY),1,New Castle Henry County (KY)
New Castle Henry County (KY),513,New Castle Henry County (KY)
Newport (KY),675,Newport (KY)
Newport Catholic (KY),29,Newport Central Catholic (KY)
Newport Central Catholic (KY),676,Newport Central Catholic (KY)
Nicholasville East Jessamine (KY),307,Nicholasville East Jessamine (KY)
Nicholasville Jessamine County (KY),245,Nicholasville Jessamine County (KY)
Nicholasville West Jessamine (KY),305,Nicholasville West Jessamine (KY)
Nortonville South Hopkins (KY),109,Nortonville South Hopkins (KY)
Olive Hill West Carter (KY),579,Olive Hill West Carter (KY)
Owensboro (KY),1449,Owensboro (KY)
Owensboro Apollo (KY),533,Owensboro Apollo (KY)
Owensboro Catholic (KY),671,Owensboro Catholic (KY)
Daviess Co (KY),3,Owensboro Daviess County (KY)
Owensboro Daviess County (KY),556,Owensboro Daviess County (KY)
Owenton Owen County (KY),497,Owenton Owen County (KY)
Owingsville Bath County (KY),540,Owingsville Bath County (KY)
West Paducah Heath (KY),1,Paducah Heath (KY)
Paducah Lone Oak (KY),373,Paducah Lone Oak (KY)
Paducah McCracken County (KY),296,Paducah McCracken County (KY)
Paducah Reidland (KY),346,Paducah Reidland (KY)
Paducah Tilamah (KY),9,Paducah Tilghman (KY)
Paducah Tilghman (KY),774,Paducah Tilghman (KY)
Paintsville (KY),1166,Paintsville (KY)
Paintsville Johnson Central (KY),655,Paintsville Johnson Central (KY)
Paintsville Johnson County (KY),13,Paintsville Johnson Central (KY)
Paris (KY),581,Paris (KY)
Paris Bourbon County (KY),545,Paris Bourbon County (KY)
Park Hills Covington Catholic (KY),719,Park Hills Covington Catholic (KY)
Phelps (KY),522,Phelps (KY)
Pikeville (KY),1175,Pikeville (KY)
Pikeville Johns Creek (KY),235,Pikeville Johns Creek (KY)
Pikeville Mullins (KY),113,Pikeville Mullins (KY)
Pikeville Pike County (KY),19,Pikeville Pike County Central (KY)
Pikeville Pike County Central (KY),342,Pikeville Pike County Central (KY)
Pikeville Shelby Valley (KY),411,Pikeville Shelby Valley (KY)
Pineville (KY),1105,Pineville (KY)
Pineville Bell (KY),1,Pineville Bell County (KY)
Pineville Bell County (KY),1062,Pineville Bell County (KY)
Prestonburg (KY),1,Prestonsburg (KY)
Prestonsburg (KY),1122,Prestonsburg (KY)
Princeton (KY),7,Princeton Caldwell County (KY)
Princeton Caldwell County (KY),553,Princeton Caldwell County (KY)
Punam Junior High (KY),1,Putnam Junior High (KY)
Putnam Junior High (KY),2,Putnam Junior High (KY)
Raceland (KY),1104,Raceland (KY)
Radcliff North Hardin (KY),547,Radcliff North Hardin (KY)
