Alias_Name,GameCount,Standardized_Name
Clinton Sumner Hill (MS),107,Clinton Sumner Hill (MS)
Coffeeville (MS),598,Coffeeville (MS)
Coldwater (MS),658,Coldwater (MS)
Collins (MS),897,Collins (MS)
Collinsville West Lauderdale (MS),689,Collinsville West Lauderdale (MS)
Columbia (MS),997,Columbia (MS)
Columbia Academy (MS),603,Columbia Academy (MS)
"Columbia """"B"""" (MS)",13,Columbia B (MS)
Columbia East Marion (MS),610,Columbia East Marion (MS)
Columbia East (MS),90,Columbia East Marion (MS)
Columbus (MS),475,Columbus (MS)
Columbus Caldwell (MS),211,Columbus Caldwell (MS)
Columbus Heritage Academy (MS),611,Columbus Heritage Academy (MS)
Columbus Lee (MS),694,Columbus Lee (MS)
Columbus New Hope (MS),750,Columbus New Hope (MS)
Columbus Victory Christian Academy (MS),168,Columbus Victory Christian Academy (MS)
Columbus Victory Christian (MS),14,Columbus Victory Christian Academy (MS)
Columbus West Lowndes (MS),510,Columbus West Lowndes (MS)
Copiah AHS (MS),6,Copiah Academy (MS)
Corinth (MS),1137,Corinth (MS)
Corinth Biggersville (MS),595,Corinth Biggersville (MS)
Crawford East Oktibbeha (MS),143,Crawford East Oktibbeha (MS)
Crawford Moor (MS),243,Crawford Moor (MS)
Crosby (MS),137,Crosby (MS)
Crowder (MS),153,Crowder (MS)
Cruger-Tchula Academy (MS),341,Cruger-Tchula Academy (MS)
Crystal Springs (MS),908,Crystal Springs (MS)
De Kalb West Kemper (MS),176,De Kalb West Kemper (MS)
De Kalb Kemper (MS),3,De Kalb West Kemper (MS)
Decatur Newton County (MS),403,Decatur Newton County (MS)
Decatur Newton County Academy (MS),571,Decatur Newton County Academy (MS)
DeKalb (MS),236,DeKalb (MS)
DeKalb Kemper Academy (MS),531,DeKalb Kemper Academy (MS)
Dekalb Kemper AHS (MS),1,DeKalb Kemper Academy (MS)
DeKalb Kemper County (MS),405,DeKalb Kemper County (MS)
DIberville (MS),555,DIberville (MS)
D'Iberville (MS),758,D'Iberville (MS)
Drew (MS),709,Drew (MS)
Drew North Sunflower Academy (MS),605,Drew North Sunflower Academy (MS)
North Sunflower (MS),1,Drew North Sunflower Academy (MS)
Drew-Hunter (MS),670,Drew-Hunter (MS)
Dublin (MS),118,Dublin (MS)
Durant (MS),899,Durant (MS)
Durant Williams Sullivan (MS),384,Durant Williams Sullivan (MS)
East Oktibbeha County (MS),290,East Oktibbeha County (MS)
Ecru North Pontotoc (MS),587,Ecru North Pontotoc (MS)
Ellisville (MS),160,Ellisville (MS)
Ellisville South Jones (MS),846,Ellisville South Jones (MS)
Ethel (MS),829,Ethel (MS)
Eupora (MS),916,Eupora (MS)
Falkner (MS),658,Falkner (MS)
Fayette Jefferson County (MS),752,Fayette Jefferson County (MS)
Flora (MS),216,Flora (MS)
Flora East (MS),211,Flora East (MS)
Flora Tri-County Academy (MS),624,Flora Tri-County Academy (MS)
Florence (MS),902,Florence (MS)
Florence McLaurin (MS),483,Florence McLaurin (MS)
"Florence McLaurin """"B"""" (MS)",1,Florence McLaurin B (MS)
Flowood Hartfield Academy (MS),158,Flowood Hartfield Academy (MS)
Flowood University Christian (MS),220,Flowood University Christian (MS)
Forest (MS),949,Forest (MS)
"Forest """"B"""" (MS)",4,Forest B (MS)
Forest Scott Central (MS),690,Forest Scott Central (MS)
Foxworth West Marion (MS),709,Foxworth West Marion (MS)
Foxworth Marion (MS),1,Foxworth West Marion (MS)
Franklin AHS (MS),2,Franklin Academy (MS)
French Camp Academy (MS),766,French Camp Academy (MS)
Friars Point (MS),194,Friars Point (MS)
Fulton (MS),367,Fulton (MS)
