Alias_Name,GameCount,Standardized_Name
Round Mountain (NV),176,Round Mountain (NV)
Sandy Valley (NV),134,Sandy Valley (NV)
Silver Springs Silver Stage (NV),151,Silver Springs Silver Stage (NV)
Smith Valley (NV),168,Smith Valley (NV)
Sparks (NV),416,Sparks (NV)
Sparks Reed (NV),509,Sparks Reed (NV)
Sparks Spanish Springs (NV),219,Sparks Spanish Springs (NV)
Spring Creek (NV),223,Spring Creek (NV)
Tonopah (NV),241,Tonopah (NV)
Virginia City (NV),183,Virginia City (NV)
Wells (NV),206,Wells (NV)
West Wendover (NV),189,West Wendover (NV)
Winnemucca Lowry (NV),266,Winnemucca Lowry (NV)
Yerington (NV),272,Yerington (NV)
Yerington Silver State Academy-ROP (NV),108,Yerington Silver State Academy-ROP (NV)
Zephyr Cove Whittell (NV),172,Zephyr Cove Whittell (NV)
