Alias_Name,GameCount,Standardized_Name
Lake Havasu City (AZ),575,Lake Havasu City (AZ)
Lake Havasu City Desert Tech (AZ),2,Lake Havasu City Desert Tech Public Charter (AZ)
Lake Havasu City Desert Tech Public Charter (AZ),3,Lake Havasu City Desert Tech Public Charter (AZ)
Blue Rdge (AZ),1,Lakeside Blue Ridge (AZ)
Blue Ridge (AZ),2,Lakeside Blue Ridge (AZ)
Lakeside Blue Ridge (AZ),686,Lakeside Blue Ridge (AZ)
Laveen Cesar Chavez (AZ),255,Laveen Cesar Chavez (AZ)
Laveen Fairfax (AZ),165,Laveen Fairfax (AZ)
Littlefield Beaver Dam (AZ),148,Littlefield Beaver Dam (AZ)
Many Farms (AZ),194,Many Farms (AZ)
Maricopa (AZ),567,Maricopa (AZ)
Maricopa Sequoia Pathway (AZ),10,Maricopa Sequoia Pathway Academy (AZ)
Maricopa Sequoia Pathway Academy (AZ),41,Maricopa Sequoia Pathway Academy (AZ)
Mayer (AZ),458,Mayer (AZ)
Mayer Orme (AZ),289,Mayer Orme (AZ)
Mesa (AZ),844,Mesa (AZ)
Mesa Desert Ridge (AZ),264,Mesa Desert Ridge (AZ)
Mesa Dobson (AZ),481,Mesa Dobson (AZ)
Mesa Dobson JV (AZ),1,Mesa Dobson JV (AZ)
Mesa DobsonJV (AZ),3,Mesa Dobson JV (AZ)
Mesa Heritage Academy (AZ),158,Mesa Heritage Academy (AZ)
Mesa Mountain View (AZ),263,Mesa Mountain View (AZ)
Mesa Mountain View Toros (AZ),347,Mesa Mountain View Toros (AZ)
Mesa Red Mountain (AZ),447,Mesa Red Mountain (AZ)
Mesa Sequoia (AZ),106,Mesa Sequoia (AZ)
Mesa Sequoia Charter (AZ),12,Mesa Sequoia (AZ)
Mesa Skyline (AZ),288,Mesa Skyline (AZ)
Mesa Westwood (AZ),634,Mesa Westwood (AZ)
Miami (AZ),609,Miami (AZ)
Mohave River Valley (AZ),144,Mohave River Valley (AZ)
Mohave Valley River Valley (AZ),270,Mohave Valley River Valley (AZ)
Mojave Valley River Valley (AZ),1,Mohave Valley River Valley (AZ)
Morenci (AZ),611,Morenci (AZ)
Nogales (AZ),733,Nogales (AZ)
Page (AZ),434,Page (AZ)
Page Sand (AZ),374,Page Sand (AZ)
Parker (AZ),642,Parker (AZ)
Payson (AZ),548,Payson (AZ)
Peoria (AZ),756,Peoria (AZ)
Peoria Centennial (AZ),430,Peoria Centennial (AZ)
Peoria Liberty (AZ),214,Peoria Liberty (AZ)
