Alias_Name,GameCount,Standardized_Name
Centreville Queen Anne's County (MD),243,Centreville Queen Anne's County (MD)
Centreville Queen Annes (MD),7,Centreville Queen Anne's County (MD)
Chesapeake City Bohemia Manor (MD),322,Chesapeake City Bohemia Manor (MD)
Clarksburg (MD),194,Clarksburg (MD)
Clarksville River Hill (MD),326,Clarksville River Hill (MD)
Clear Spring (MD),214,Clear Spring (MD)
Clinton Surrattsville (MD),289,Clinton Surrattsville (MD)
Colora West Nottingham Academy (MD),221,Colora West Nottingham Academy (MD)
Columbia Atholton (MD),477,Columbia Atholton (MD)
Columbia Hammond (MD),425,Columbia Hammond (MD)
Columbia Long Reach (MD),292,Columbia Long Reach (MD)
Columbia Oakland Mills (MD),496,Columbia Oakland Mills (MD)
Columbia Wilde Lake (MD),508,Columbia Wilde Lake (MD)
Cumberland Allegany (MD),680,Cumberland Allegany (MD)
Cumberland Bishop Walsh (MD),213,Cumberland Bishop Walsh (MD)
Cumberland Fort Hill (MD),800,Cumberland Fort Hill (MD)
Cumberland LaSalle (MD),163,Cumberland LaSalle (MD)
Damascus (MD),396,Damascus (MD)
Easton (MD),226,Easton (MD)
Edgewater South River (MD),436,Edgewater South River (MD)
Edgewood (MD),462,Edgewood (MD)
Elkton (MD),434,Elkton (MD)
Ellicott City Centennial (MD),435,Ellicott City Centennial (MD)
Ellicott City Howard (MD),485,Ellicott City Howard (MD)
Ellicott City Mt. Hebron (MD),467,Ellicott City Mt. Hebron (MD)
Mount St. Mary's Prep (MD),8,Emmitsburgs Mount St. Marys University Prep (MD)
Emmitsburgs Mount St Marys University Prep (MD),2,Emmitsburgs Mount St. Marys University Prep (MD)
Fallston (MD),420,Fallston (MD)
Federalsburg Colonel Richardson (MD),274,Federalsburg Colonel Richardson (MD)
Forestville Bishop McNamara (MD),385,Forestville Bishop McNamara (MD)
Forestville Military Academy (MD),127,Forestville Military Academy (MD)
Forestville Suitland (MD),549,Forestville Suitland (MD)
Fort Meade Meade (MD),461,Fort Meade Meade (MD)
Fort Washington Friendly (MD),392,Fort Washington Friendly (MD)
Ft. Washington Lord Baltimore (MD),3,Fort Washington Lord Baltimore (MD)
Frederick (MD),423,Frederick (MD)
Frederick Governor Thomas Johnson (MD),385,Frederick Governor Thomas Johnson (MD)
Frederick Governor Thomas (MD),8,Frederick Governor Thomas Johnson (MD)
Frederick Linganore (MD),357,Frederick Linganore (MD)
Frederick Tuscarora (MD),212,Frederick Tuscarora (MD)
Frostburg Beall (MD),327,Frostburg Beall (MD)
Frostburg Mountain Ridge (MD),189,Frostburg Mountain Ridge (MD)
Fulton Reservoir (MD),221,Fulton Reservoir (MD)
Gaithersburg (MD),271,Gaithersburg (MD)
Gaithersburg Avalon (MD),150,Gaithersburg Avalon (MD)
Gaithersburg Quince Orchard (MD),289,Gaithersburg Quince Orchard (MD)
Gaithersburg Watkins Mill (MD),231,Gaithersburg Watkins Mill (MD)
Gambrills Arundel (MD),676,Gambrills Arundel (MD)
Germantown Northwest (MD),248,Germantown Northwest (MD)
Germantown Seneca Valley (MD),292,Germantown Seneca Valley (MD)
Glen Burnie (MD),476,Glen Burnie (MD)
Glen Burnie North County (MD),334,Glen Burnie North County (MD)
Glenelg (MD),500,Glenelg (MD)
Great Mills (MD),261,Great Mills (MD)
Greenbelt Eleanor Roosevelt (MD),352,Greenbelt Eleanor Roosevelt (MD)
Hagerstown (MD),140,Hagerstown (MD)
Hagerstown North Hagerstown (MD),328,Hagerstown North Hagerstown (MD)
Hampstead North Carroll (MD),286,Hampstead North Carroll (MD)
Hancock (MD),445,Hancock (MD)
Harwood Southern (MD),413,Harwood Southern (MD)
Havre de Grace (MD),487,Havre de Grace (MD)
Havre De Grace Havre De (MD),7,Havre de Grace (MD)
Huntingtown (MD),246,Huntingtown (MD)
Hyattsville DeMatha Catholic (MD),548,Hyattsville DeMatha Catholic (MD)
Hyattsville Northwestern (MD),546,Hyattsville Northwestern (MD)
Ijamsville Oakdale (MD),160,Ijamsville Oakdale (MD)
Ijamsville Urbana (MD),271,Ijamsville Urbana (MD)
Indian Head Lackey (MD),276,Indian Head Lackey (MD)
Joppa Joppatowne (MD),464,Joppa Joppatowne (MD)
Kensington Einstein (MD),238,Kensington Einstein (MD)
Keymar Silver Oak Academy (MD),118,Keymar Silver Oak Academy (MD)
La Plata (MD),246,La Plata (MD)
Lanham DuVal (MD),280,Lanham DuVal (MD)
Lanham Mt. Zion Prep Academy (MD),26,Lanham Mt. Zion Prep Academy (MD)
Lanham Mt. Zion Academy (MD),6,Lanham Mt. Zion Prep Academy (MD)
Laurel (MD),291,Laurel (MD)
Laurel Pallotti (MD),350,Laurel Pallotti (MD)
Laurel St. Vincent Pallotti (MD),3,Laurel Pallotti (MD)
Leonardtown (MD),235,Leonardtown (MD)
Leonardtown St. Mary's Ryken (MD),183,Leonardtown St. Mary's Ryken (MD)
Leonardtown St. Marys (MD),9,Leonardtown St. Mary's Ryken (MD)
Linthicum Andover (MD),135,Linthicum Andover (MD)
Lusby Patuxent (MD),250,Lusby Patuxent (MD)
Manchester Valley (MD),174,Manchester Valley (MD)
Marriottsville Marriotts Ridge (MD),193,Marriottsville Marriotts Ridge (MD)
Maryland School for the Deaf (MD),278,Maryland School for the Deaf (MD)
Middletown (MD),324,Middletown (MD)
Millersville Old Mill (MD),513,Millersville Old Mill (MD)
Morganza Chopticon (MD),250,Morganza Chopticon (MD)
North Bethesda Georgetown Prep (MD),493,North Bethesda Georgetown Prep (MD)
North East (MD),350,North East (MD)
North East Rising Sun (MD),342,North East Rising Sun (MD)
Oakland Southern (MD),501,Oakland Southern (MD)
Olney Our Lady of Good Counsel (MD),360,Olney Our Lady of Good Counsel (MD)
Olney Our Lady (MD),7,Olney Our Lady of Good Counsel (MD)
Owings Mills (MD),440,Owings Mills (MD)
Owings Mills McDonogh (MD),793,Owings Mills McDonogh (MD)
