Alias_Name,GameCount,Standardized_Name
Sunburst North Toole County (MT),353,Sunburst North Toole County (MT)
Superior (MT),357,Superior (MT)
Terry (MT),376,Terry (MT)
Thompson Falls (MT),407,Thompson Falls (MT)
Three Forks-Willow Creek (MT),262,Three Forks-Willow Creek (MT)
Townsend Broadwater (MT),374,Townsend Broadwater (MT)
Tri-City co-op [Hobson-Moore-Judith Gap] (MT),2,Tri-City co-op [Hobson-Moore-JudithGap] (MT)
Tri-City co-op [Hobson-Moore-JudithGap] (MT),247,Tri-City co-op [Hobson-Moore-JudithGap] (MT)
Troy (MT),365,Troy (MT)
Twin Bridges (MT),396,Twin Bridges (MT)
Valier (MT),361,Valier (MT)
Victor (MT),376,Victor (MT)
White Sulphur Springs (MT),356,White Sulphur Springs (MT)
White Sulphur Springs White Sulphur (MT),16,White Sulphur Springs (MT)
Whitefish (MT),489,Whitefish (MT)
Whitehall Harrison (MT),9,Whitehall-Harrison (MT)
Whitehall-Harrison (MT),260,Whitehall-Harrison (MT)
Wibaux (MT),440,Wibaux (MT)
Winifred (MT),192,Winifred (MT)
Winifred Roy Winifred (MT),14,Winifred (MT)
Wolf Point (MT),297,Wolf Point (MT)
Worden (MT),5,Worden Huntley Project (MT)
Worden Huntley Project (MT),431,Worden Huntley Project (MT)
Yellowstone West Yellowstone (MT),331,Yellowstone West Yellowstone (MT)
