Alias_Name,GameCount,Standardized_Name
Hinton (WV),702,Hinton (WV)
Hinton Summers County (WV),1067,Hinton Summers County (WV)
Hundred (WV),683,Hundred (WV)
Huntington (WV),1482,Huntington (WV)
Huntington Douglass (WV),247,Huntington Douglass (WV)
HuntingtonEast (WV),623,Huntington East (WV)
Huntington Spring Valley (WV),309,Huntington Spring Valley (WV)
Huntington St. Joseph Central (WV),7,Huntington St. Joseph Central Catholic (WV)
Huntington St. Joseph Central Catholic (WV),5,Huntington St. Joseph Central Catholic (WV)
Huntington Vinson (WV),681,Huntington Vinson (WV)
Hurricane (WV),1073,Hurricane (WV)
Hurricanne (WV),1,Hurricane (WV)
Iaeger (WV),766,Iaeger (WV)
Inwood Musselman (WV),778,Inwood Musselman (WV)
Keyser (WV),1082,Keyser (WV)
Kingston (WV),151,Kingston (WV)
Kingwood (WV),424,Kingwood (WV)
Kingwood Central Preston (WV),145,Kingwood Central Preston (WV)
Kingwood Preston (WV),358,Kingwood Preston (WV)
Lenore (WV),162,Lenore (WV)
Lewisburg (WV),382,Lewisburg (WV)
Lewisburg Greenbrier (WV),439,Lewisburg Greenbrier (WV)
Lewisburg Greenbrier East (WV),612,Lewisburg Greenbrier East (WV)
Lewisburg GreenbrierMilitary (WV),269,Lewisburg Greenbrier Military Academy (WV)
Lewisburg Greenbrier Military Colonels (WV),42,Lewisburg Greenbrier Military Academy (WV)
Lewisburg Greenbrier Military School Colonels (WV),7,Lewisburg Greenbrier Military Academy (WV)
Lewisburg Greenbrier Military Academy (WV),2,Lewisburg Greenbrier Military Academy (WV)
Lewisburg Greenbrier Military School (WV),2,Lewisburg Greenbrier Military Academy (WV)
Lewisburg Greenbrier Military (WV),1,Lewisburg Greenbrier Military Academy (WV)
Lindside James Monroe (WV),337,Lindside James Monroe (WV)
Logan (WV),1019,Logan (WV)
Lookout Nuttall (WV),441,Lookout Nuttall (WV)
Lost Creek South Harrison (WV),639,Lost Creek South Harrison (WV)
Lumberport (WV),482,Lumberport (WV)
Madison Scott (WV),1093,Madison Scott (WV)
Man (WV),1073,Man (WV)
Mannington (WV),597,Mannington (WV)
Marlinton (WV),438,Marlinton (WV)
Marshall Union (WV),434,Marshall Union (WV)
Martinsburg (WV),1133,Martinsburg (WV)
Martinsburg Spring Mills (WV),135,Martinsburg Spring Mills (WV)
Mason Wahama (WV),967,Mason Wahama (WV)
Masontown (WV),155,Masontown (WV)
Masontown West Preston (WV),137,Masontown West Preston (WV)
Matewan (WV),757,Matewan (WV)
Matewan Magnolia (WV),778,Matewan Magnolia (WV)
Matewan Mingo Central (WV),157,Matewan Mingo Central (WV)
McMechen Bishop Donahue (WV),517,McMechen Bishop Donahue (WV)
Meadow Bridge (WV),929,Meadow Bridge (WV)
Middlebourne Tyler County (WV),754,Middlebourne Tyler County (WV)
Mill Creek Tygarts Valley (WV),566,Mill Creek Tygarts Valley (WV)
Milton (WV),736,Milton (WV)
Monongah (WV),498,Monongah (WV)
Monongalia County Valley Preston (WV),205,Monongalia County Valley Preston (WV)
Monroe County Union (WV),547,Monroe County Union (WV)
Montcalm (WV),299,Montcalm (WV)
Montcoal Marsh Fork (WV),704,Montcoal Marsh Fork (WV)
Montgomery (WV),519,Montgomery (WV)
Moorefield (WV),962,Moorefield (WV)
Moorefield Yellow (WV),19,Moorefield (WV)
Morgantown (WV),1190,Morgantown (WV)
Morgantown St. Francis (WV),477,Morgantown St. Francis (WV)
Morgantown University (WV),762,Morgantown University (WV)
Moundsville (WV),635,Moundsville (WV)
Mount Hope (WV),1004,Mount Hope (WV)
Mt. Hope (WV),68,Mount Hope (WV)
Mt. Zion Calhoun (WV),997,Mount Zion Calhoun (WV)
Mullens (WV),697,Mullens (WV)
New Cumberland (WV),382,New Cumberland (WV)
New Cumberland Oak Glen (WV),597,New Cumberland Oak Glen (WV)
New Martinsville Magnolia (WV),1208,New Martinsville Magnolia (WV)
New Richmond Wyoming East (WV),290,New Richmond Wyoming East (WV)
Nitro (WV),1003,Nitro (WV)
North Carolina School for the Deaf (WV),5,North Carolina School for the Deaf (NC)
Northfork (WV),629,Northfork (WV)
Northfork Elkhorn (WV),36,Northfork Elkhorn (WV)
Northfork-Elkhorn (WV),10,Northfork Elkhorn (WV)
Oak Hill (WV),1212,Oak Hill (WV)
Oceana (WV),592,Oceana (WV)
Ona Cabell Midland (WV),364,Ona Cabell Midland (WV)
Paden City (WV),683,Paden City (WV)
Parkersburg (WV),1513,Parkersburg (WV)
Parkersburg Catholic (WV),600,Parkersburg Catholic (WV)
Parkersburg South (WV),572,Parkersburg South (WV)
Parsons (WV),524,Parsons (WV)
Pennsboro (WV),674,Pennsboro (WV)
Petersburg (WV),882,Petersburg (WV)
Peterstown (WV),688,Peterstown (WV)
Philippi Barbour (WV),887,Philippi Barbour (WV)
Philippi Philip Barbour (WV),198,Philippi Barbour (WV)
Pine Grove Valley (WV),570,Pine Grove Valley (WV)
Pine Grove (WV),58,Pine Grove Valley (WV)
Pineville (WV),598,Pineville (WV)
Poca (WV),1073,Poca (WV)
Point Pleasant (WV),1132,Point Pleasant (WV)
Princeton (WV),1081,Princeton (WV)
Princeton PikeView (WV),320,Princeton PikeView (WV)
Putnam Buffalo (WV),953,Putnam Buffalo (WV)
Putnam County Buffalo (WV),693,Putnam County Buffalo (WV)
Rainelle (WV),406,Rainelle (WV)
Ravenswood (WV),1102,Ravenswood (WV)
Renick (WV),275,Renick (WV)
Richwood (WV),1061,Richwood (WV)
Ridgeley (WV),358,Ridgeley (WV)
Ridgeley Frankfort (WV),548,Ridgeley Frankfort (WV)
Ripley (WV),1015,Ripley (WV)
Rivesville (WV),413,Rivesville (WV)
Romney (WV),318,Romney (WV)
Romney Hampshire (WV),626,Romney Hampshire (WV)
Rupert (WV),276,Rupert (WV)
Saint Albans (WV),1087,Saint Albans (WV)
Saint Albans St. Albans (WV),18,Saint Albans (WV)
St.Marys (WV),1130,Saint Marys (WV)
St. Marys (WV),10,Saint Marys (WV)
Seth Sherman (WV),1089,Seth Sherman (WV)
Shady Spring (WV),1049,Shady Spring (WV)
Sharples (WV),231,Sharples (WV)
Shenandoah Junction Jefferson (WV),565,Shenandoah Junction Jefferson (WV)
Shepherdstown (WV),269,Shepherdstown (WV)
Shinnston (WV),642,Shinnston (WV)
Shinnston Lincoln (WV),499,Shinnston Lincoln (WV)
Sistersville (WV),868,Sistersville (WV)
Sistersville Tyler (WV),177,Sistersville Tyler (WV)
Sistersville Tyler County Consolidated (WV),134,Sistersville Tyler County Consolidated (WV)
Smithers Valley (WV),437,Smithers Valley (WV)
Sophia (WV),328,Sophia (WV)
South Charleston (WV),1105,South Charleston (WV)
Spencer (WV),693,Spencer (WV)
Spencer Roane County (WV),344,Spencer Roane County (WV)
Stotesbury Mark Twain (WV),192,Stotesbury Mark Twain (WV)
Summersville Nicholas County (WV),1053,Summersville Nicholas County (WV)
Surveyor Trap Hill (WV),434,Surveyor Trap Hill (WV)
Sutton (WV),415,Sutton (WV)
Sutton Braxton County (WV),590,Sutton Braxton County (WV)
Terra Alta (WV),372,Terra Alta (WV)
Terra Alta East Preston (WV),138,Terra Alta East Preston (WV)
Thomas (WV),163,Thomas (WV)
Upper Glade Webster County (WV),537,Upper Glade Webster County (WV)
Valley-Montgomery (WV),784,Valley-Montgomery (WV)
Van (WV),960,Van (WV)
Virginia Tech University JV (WV),1,Virginia Tech University JV (VA)
Walton (WV),515,Walton (WV)
War Big Creek (WV),780,War Big Creek (WV)
Warwood (WV),589,Warwood (WV)
Wayne (WV),1198,Wayne (WV)
Wayne County Buffalo (WV),665,Wayne County Buffalo (WV)
Webster Springs (WV),462,Webster Springs (WV)
Weirton Madonna (WV),668,Weirton Madonna (WV)
Weirton Weir (WV),1044,Weirton Weir (WV)
Welch (WV),599,Welch (WV)
Welch Mount View (WV),489,Welch Mount View (WV)
Wellsburg (WV),550,Wellsburg (WV)
Wellsburg Brooke (WV),585,Wellsburg Brooke (WV)
West Liberty University (WV),9,West Liberty University (WV)
West Liberty State College (WV),1,West Liberty University (WV)
West Milford Unidis (WV),306,West Milford Unidis (WV)
West Union Doddridge County (WV),1081,West Union Doddridge County (WV)
West Union (WV),2,West Union Doddridge County (WV)
West Union Doddridge (WV),2,West Union Doddridge County (WV)
West Virginia School for the Deaf (WV),374,West Virginia School for the Deaf (WV)
Weston (WV),464,Weston (WV)
Weston Lewis County (WV),1101,Weston Lewis County (WV)
Wheeling (WV),761,Wheeling (WV)
Wheeling Central Catholic (WV),1109,Wheeling Central Catholic (WV)
Wheeling LinslyMilitary Institute (WV),1134,Wheeling Linsly Military Institute (WV)
Wheeling Linsly (WV),17,Wheeling Linsly Military Institute (WV)
Wheeling Linsly Military Institute (WV),16,Wheeling Linsly Military Institute (WV)
Wheeling Linsly Military Institute (WV) (OH),5,Wheeling Linsly Military Institute (WV)
Wheeling Lindsly Military Institute (WV),1,Wheeling Linsly Military Institute (WV)
Wheeling Linsly JV (WV),2,Wheeling Linsly Military Institute JV (WV)
Wheeling Park (WV),497,Wheeling Park (WV)
Wheeling Triadelphia (WV),590,Wheeling Triadelphia (WV)
White Sulphur Springs (WV),382,White Sulphur Springs (WV)
Williamson (WV),950,Williamson (WV)
Williamson Tug Valley (WV),416,Williamson Tug Valley (WV)
Williamstown (WV),1017,Williamstown (WV)
Winfield (WV),1028,Winfield (WV)
Winding Gulf (WV),124,Winding Gulf (WV)
Salem (WV),122,Salem (WV)
Union (WV),120,Union (WV)
Newell Wells (WV),113,Newell Wells (WV)
Sandstone (WV),113,Sandstone (WV)
Jane Lew (WV),101,Jane Lew (WV)
Talcott (WV),97,Talcott (WV)
Oakvale (WV),92,Oakvale (WV)
