Alias_Name,GameCount,Standardized_Name
Baconton Charter (GA),151,Baconton Charter (GA)
Bainbridge (GA),1092,Bainbridge (GA)
Bainbridge Grace Christian (GA),18,Bainbridge Grace Christian Academy (GA)
Bainbridge Grace Christian Academy (GA),18,Bainbridge Grace Christian Academy (GA)
SC Carlisle (GA),1,Bamberg Carlisle Military (SC)
"Barnesville Gordon Institute """"B"""" (GA)",1,Barnesville Gordon Military College B (GA)
Barnesville Lamar County (GA),615,Barnesville Lamar County (GA)
Bass (GA),114,Bass (GA)
Baxley Appling County (GA),758,Baxley Appling County (GA)
FL Glades Day (GA),1,Belle Glade Glades Day (FL)
Bellville Pinewood Christian (GA),619,Bellville Pinewood Christian (GA)
Bethlehem Christian Academy (GA),133,Bethlehem Christian Academy (GA)
Bethlehem Christian (GA),21,Bethlehem Christian Academy (GA)
FL Notre Dame (GA),1,Biloxi Notre Dame (MS)
Blackshear (GA),249,Blackshear (GA)
Blackshear Pierce County (GA),503,Blackshear Pierce County (GA)
SC Jefferson Davis Academy (GA),1,Blackville Jefferson Davis Academy (SC)
Blairsville Union County (GA),695,Blairsville Union County (GA)
Blakely Early County (GA),694,Blakely Early County (GA)
Blakely-Union (GA),115,Blakely-Union (GA)
Blue Ridge Fannin County (GA),519,Blue Ridge Fannin County (GA)
Bogart North Oconee (GA),252,Bogart North Oconee (GA)
Bowdon (GA),852,Bowdon (GA)
FL Branford (GA),1,Branford (FL)
Bremen (GA),967,Bremen (GA)
Briarcliff (GA),182,Briarcliff (GA)
Brooklet Southeast Bulloch (GA),636,Brooklet Southeast Bulloch (GA)
Brown (GA),124,Brown (GA)
Brunswick (GA),623,Brunswick (GA)
Brunswick Glynn Academy (GA),1072,Brunswick Glynn Academy (GA)
Brunswick Risley (GA),220,Brunswick Risley (GA)
Buchanan (GA),103,Buchanan (GA)
Buena Vista Marion County (GA),214,Buena Vista Marion County (GA)
Buena Vista Tri-County (GA),317,Buena Vista Tri-County (GA)
Buford (GA),968,Buford (GA)
Butler Taylor County (GA),557,Butler Taylor County (GA)
Cairo (GA),1118,Cairo (GA)
Calhoun (GA),970,Calhoun (GA)
Calhoun Gordon Central (GA),459,Calhoun Gordon Central (GA)
Calhoun Sonoraville (GA),207,Calhoun Sonoraville (GA)
Camilla Mitchell County (GA),548,Camilla Mitchell County (GA)
Camilla Mitchell (GA),19,Camilla Mitchell County (GA)
Camilla Westwood (GA),600,Camilla Westwood (GA)
Canton (GA),119,Canton (GA)
Canton Cherokee (GA),637,Canton Cherokee (GA)
Canton Creekview (GA),210,Canton Creekview (GA)
Canton North Georgia (GA),202,Canton North Georgia (GA)
Canton Sequoyah (GA),362,Canton Sequoyah (GA)
Carnesville Franklin County (GA),666,Carnesville Franklin County (GA)
Carroll Mount Zion (GA),486,Carroll Mount Zion (GA)
Carrol Mount Zion (GA),15,Carroll Mount Zion (GA)
Carrollton (GA),1052,Carrollton (GA)
Carrollton Central (GA),637,Carrollton Central (GA)
Cartersville (GA),1147,Cartersville (GA)
Cartersville Cass (GA),552,Cartersville Cass (GA)
