Alias_Name,GameCount,Standardized_Name
Kansas City Rockhurst (MO),1233,Kansas City Rockhurst (MO)
Kansas City Ruskin (MO),517,Kansas City Ruskin (MO)
Kansas City Southeast (MO),333,Kansas City Southeast (MO)
Kansas City Southwest (MO),145,Kansas City Southwest (MO)
Kansas City Saint Pius X (MO),43,Kansas City St. Pius X (MO)
Kansas City St. Pius (MO),21,Kansas City St. Pius X (MO)
Kansas City St. Pius X (MO),581,Kansas City St. Pius X (MO)
Kansas City Staley (MO),208,Kansas City Staley (MO)
Kansas City University Academy Charter (MO),212,Kansas City University Academy Charter (MO)
Kansas City Westport (MO),327,Kansas City Westport (MO)
Kansas City Winnetonka (MO),502,Kansas City Winnetonka (MO)
Kearney (MO),563,Kearney (MO)
Kennett (MO),488,Kennett (MO)
King City (MO),414,King City (MO)
Kingdom City North Callaway (MO),471,Kingdom City North Callaway (MO)
Kirksville (MO),513,Kirksville (MO)
Kirkwood (MO),850,Kirkwood (MO)
Kirkwood St. John Vianney (MO),529,Kirkwood St. John Vianney (MO)
Kirkwood Vianney (MO),302,Kirkwood St. John Vianney (MO)
Knob Noster (MO),472,Knob Noster (MO)
Lake St. Louis Liberty (MO),103,Lake St. Louis Liberty (MO)
Lamar (MO),617,Lamar (MO)
Lancaster Schuyler County (MO),307,Lancaster Schuyler County (MO)
Lathrop (MO),536,Lathrop (MO)
Lawson (MO),557,Lawson (MO)
Leavenworth (MO),181,Leavenworth (MO)
Lebanon (MO),509,Lebanon (MO)
Lees Summit (MO),19,Lee's Summit (MO)
Lee's Summit (MO),589,Lee's Summit (MO)
Lees Summit North (MO),20,Lee's Summit North (MO)
Lee's Summit North (MO),302,Lee's Summit North (MO)
Lee's Summit Saint Michael the Archangel (MO),28,Lee's Summit St. Michael the Archangel (MO)
Lees Summit St. Michael (MO),19,Lee's Summit St. Michael the Archangel (MO)
Lee's Summit St. Michael the Archangel (MO),39,Lee's Summit St. Michael the Archangel (MO)
Lees Summit Summit Christian (MO),18,Lee's Summit Summit Christian Academy (MO)
Lee's Summit Summit Christian Academy (MO),130,Lee's Summit Summit Christian Academy (MO)
Lees Summit West (MO),19,Lee's Summit West (MO)
Lee's Summit West (MO),238,Lee's Summit West (MO)
Lexington (MO),520,Lexington (MO)
Lexington Wentworth Military Academy (MO),302,Lexington Wentworth Military Academy (MO)
Liberal (MO),358,Liberal (MO)
Liberty (MO),761,Liberty (MO)
Liberty North (MO),181,Liberty North (MO)
Lincoln (MO),243,Lincoln (MO)
Lockwood (MO),422,Lockwood (MO)
Logan-Rogersville (MO),261,Logan-Rogersville (MO)
Lone Jack (MO),349,Lone Jack (MO)
Lone Jack Kingsville (MO),16,Lone Jack-Kingsville (MO)
Lone Jack-Kingsville (MO),49,Lone Jack-Kingsville (MO)
Louisiana (MO),436,Louisiana (MO)
Ludlow Southwest (MO),400,Ludlow Southwest (MO)
Macon (MO),457,Macon (MO)
Malden (MO),500,Malden (MO)
Manchester Kennedy (MO),158,Manchester Kennedy (MO)
Manchester Parkway South (MO),345,Manchester Parkway South (MO)
Maplewood-Richmond Heights (MO),344,Maplewood-Richmond Heights (MO)
Marceline (MO),523,Marceline (MO)
Marionville (MO),479,Marionville (MO)
Marshall (MO),509,Marshall (MO)
Marshfield (MO),471,Marshfield (MO)
Maryland Heights Pattonville (MO),385,Maryland Heights Pattonville (MO)
Maryville (MO),815,Maryville (MO)
Maysville (MO),380,Maysville (MO)
Maysville Winston (MO),15,Maysville-Winston (MO)
Maysville-Winston (MO),53,Maysville-Winston (MO)
Memphis Scotland County (MO),391,Memphis Scotland County (MO)
Mexico (MO),517,Mexico (MO)
Mexico MacMillan (MO),1,Mexico McMillan (MO)
Mexico McMillan (MO),3,Mexico McMillan (MO)
MexicoMcMillan (MO),1,Mexico McMillan (MO)
Mexico Military Academy (MO),1,Mexico Missouri Military Academy (MO)
Mexico Missouri Military Academy (MO),486,Mexico Missouri Military Academy (MO)
Milan (MO),402,Milan (MO)
Miller (MO),445,Miller (MO)
Missouri School for the Deaf (MO),305,Missouri School for the Deaf (MO)
Moberly (MO),519,Moberly (MO)
Mokane South Callaway (MO),280,Mokane South Callaway (MO)
Monett (MO),579,Monett (MO)
Monroe City (MO),470,Monroe City (MO)
Montgomery City Montgomery County (MO),412,Montgomery City Montgomery County (MO)
Mound City (MO),366,Mound City (MO)
Mount Vernon (MO),548,Mount Vernon (MO)
Mountain Grove (MO),505,Mountain Grove (MO)
Mountain View Liberty (MO),389,Mountain View Liberty (MO)
Neosho (MO),561,Neosho (MO)
Nevada (MO),577,Nevada (MO)
New Madrid County (MO),2,New Madrid County Central (MO)
New Madrid County Central (MO),358,New Madrid County Central (MO)
Nixa (MO),441,Nixa (MO)
Norborne (MO),330,Norborne (MO)
