Alias_Name,GameCount,Standardized_Name
Heart River co-op [Belfield-South Heart] (ND),448,Heart River co-op [Belfield-South Heart] (ND)
Hettinger (ND),392,Hettinger (ND)
Hettinger Scranton (ND),19,Hettinger-Scranton (ND)
Hettinger-Scranton (ND),120,Hettinger-Scranton (ND)
Hillsboro (ND),428,Hillsboro (ND)
Hoople Valley (ND),315,Hoople Valley (ND)
Hope (ND),119,Hope (ND)
Hope-Page (ND),156,Hope-Page (ND)
Hunter Northern Cass (ND),324,Hunter Northern Cass (ND)
Inkster Midway (ND),364,Inkster Midway (ND)
Inkster Midway Minto (ND),17,Inkster Midway-Minto (ND)
Inkster Midway-Mint (ND),7,Inkster Midway-Minto (ND)
Inkster Midway-Minto (ND),96,Inkster Midway-Minto (ND)
Jamestown-Medina-Montpelier (ND),798,Jamestown-Medina-Montpelier (ND)
Kenmare (ND),374,Kenmare (ND)
Kenmare-Bowbells-Burke Central (ND),171,Kenmare-Bowbells-Burke Central (ND)
Kidder County co-op [Steele-Dawson-Tappen] (ND),38,Kidder County co-op [Steele-Dawson-Tappen-Tuttle-Pettibone] (ND)
Kidder County co-op [Steele-Dawson-Tappen-Sterling] (ND),26,Kidder County co-op [Steele-Dawson-Tappen-Tuttle-Pettibone] (ND)
Kidder County co-op [Steele-Dawson-Tappen-Tuttle-Pettibone] (ND),25,Kidder County co-op [Steele-Dawson-Tappen-Tuttle-Pettibone] (ND)
Killdeer Old HS (ND),370,Killdeer Old HS (ND)
Killdeer-Halliday (ND),165,Killdeer-Halliday (ND)
Kindred (ND),512,Kindred (ND)
Kulm (ND),123,Kulm (ND)
Lakota (ND),376,Lakota (ND)
LaMoure (ND),408,LaMoure (ND)
LaMoure-Litchville-Marion (ND),164,LaMoure-Litchville-Marion (ND)
Langdon (ND),358,Langdon (ND)
Larimore (ND),508,Larimore (ND)
Leeds (ND),376,Leeds (ND)
Lidgerwood (ND),111,Lidgerwood (ND)
Lignite Burke Central (ND),199,Lignite Burke Central (ND)
Linton (ND),462,Linton (ND)
Linton-Hazelton-Moffit-Braddock (ND),186,Linton-Hazelton-Moffit-Braddock (ND)
Lisbon (ND),547,Lisbon (ND)
Maddock (ND),324,Maddock (ND)
Mandan (ND),991,Mandan (ND)
Mayville Portland (ND),18,Mayville-Portland (ND)
Mayville-Portland (ND),185,Mayville-Portland (ND)
Mayville-Portland-Clifford-Galesburg (ND),340,Mayville-Portland-Clifford-Galesburg (ND)
McClusky (ND),106,McClusky (ND)
McVille (ND),171,McVille (ND)
Milnor (ND),375,Milnor (ND)
Milnor/North Sargent/Sargent Central (ND),1,Milnor-North Sargent-Sargent Central (ND)
Milnor-North Sargent-Sargent Central (ND),39,Milnor-North Sargent-Sargent Central (ND)
Minot (ND),1023,Minot (ND)
Minot Bishop Ryan (ND),567,Minot Bishop Ryan (ND)
Minot-Dakota Memorial (ND),109,Minot-Dakota Memorial (ND)
Mohall (ND),239,Mohall (ND)
Mott (ND),206,Mott (ND)
Mott Regent (ND),17,Mott-Regent (ND)
Mott-Regent (ND),215,Mott-Regent (ND)
Napoleon-Gackle-Streeter (ND),508,Napoleon-Gackle-Streeter (ND)
New England (ND),289,New England (ND)
New England St. Mary's (ND),111,New England St. Mary's (ND)
New Rockford (ND),283,New Rockford (ND)
New Rockford-Sheyenne (ND),228,New Rockford-Sheyenne (ND)
New Salem-Almont (ND),369,New Salem-Almont (ND)
New Salem-Almont-Glen Ullin (ND),110,New Salem-Almont-Glen Ullin (ND)
New Town (ND),407,New Town (ND)
North Border co-op [Walhalla-Pembina-Neche] (ND),129,North Border co-op [Walhalla-Pembina-Neche] (ND)
North Prairie co-op [Rolette-Wolford-Rolla] (ND),64,North Prairie co-op (ND)
North Prairie co-op [Rolla-Rock Lake-Rolette-Wolford] (ND),20,North Prairie co-op (ND)
North Prairie co-op [Rolla-Rolette] (ND),8,North Prairie co-op (ND)
North Star co-op [Cando-Bisbee-Egeland] (ND),7,North Prairie co-op (ND)
North Star co-op [Cando-Bisbee-Egeland-Starkweather] (ND),1,North Prairie co-op (ND)
Northwood (ND),379,Northwood (ND)
Oakes (ND),547,Oakes (ND)
Page Public (ND),242,Page Public (ND)
Park River (ND),464,Park River (ND)
Parshall (ND),353,Parshall (ND)
Parshall-White Shield (ND),118,Parshall-White Shield (ND)
Pembina (ND),231,Pembina (ND)
Petersburg Dakota Prairie (ND),181,Petersburg Dakota Prairie (ND)
Ray (ND),184,Ray (ND)
Renville Mohall-Lansford-Sherwood (ND),227,Renville Mohall-Lansford-Sherwood (ND)
Richardton Taylor (ND),17,Richardton-Taylor (ND)
Richardton-Taylor (ND),267,Richardton-Taylor (ND)
Richardton-Taylor-Hebron (ND),159,Richardton-Taylor-Hebron (ND)
Rogers North Central (ND),295,Rogers North Central (ND)
Rolette (ND),272,Rolette (ND)
Rolla (ND),361,Rolla (ND)
Rugby (ND),591,Rugby (ND)
Scranton (ND),238,Scranton (ND)
Sherwood (ND),153,Sherwood (ND)
St. John (ND),430,St. John (ND)
St. Thomas (ND),116,St. Thomas (ND)
Stanley (ND),431,Stanley (ND)
Stanley-Powers Lake (ND),122,Stanley-Powers Lake (ND)
Steele-Dawson (ND),336,Steele-Dawson (ND)
Strasburg (ND),371,Strasburg (ND)
Strasburg Emmons Central (ND),2,Strasburg Emmons Central Catholic (ND)
Strasburg Emmons Central Catholic (ND),76,Strasburg Emmons Central Catholic (ND)
Strasburg-Emmons Central (ND),1,Strasburg Emmons Central Catholic (ND)
Strasburg-Zeeland (ND),146,Strasburg-Zeeland (ND)
Surrey (ND),378,Surrey (ND)
Thompson (ND),549,Thompson (ND)
Tioga (ND),422,Tioga (ND)
Tower City Maple Valley (ND),223,Tower City Maple Valley (ND)
Tower City Maple Valley-Enderlin (ND),134,Tower City Maple Valley-Enderlin (ND)
Towner (ND),389,Towner (ND)
Towner-Granville-Upham (ND),189,Towner-Granville-Upham (ND)
Trenton (ND),295,Trenton (ND)
Tri-County co-op [Drake-Anamoose-Goodrich] (ND),20,Tri-County co-op [Drake-Anamoose-McClusky-Goodrich] (ND)
Tri-County co-op [Drake-Anamoose-McClusky-Goodrich] (ND),25,Tri-County co-op [Drake-Anamoose-McClusky-Goodrich] (ND)
Turtle Lake-Mercer (ND),279,Turtle Lake-Mercer (ND)
Underwood (ND),393,Underwood (ND)
Valley City (ND),657,Valley City (ND)
Velva (ND),548,Velva (ND)
Velva Garrison (ND),21,Velva-Garrison (ND)
Velva-Garrison (ND),11,Velva-Garrison (ND)
Wahpeton (ND),619,Wahpeton (ND)
Walhalla (ND),344,Walhalla (ND)
