Alias_Name,GameCount,Standardized_Name
Bronxville (NY),404,Bronxville (NY)
Bronxville ConcordiaPrep (NY),10,Bronxville Concordia Prep (NY)
Bronxville Concordia Prep School (NY),6,Bronxville Concordia Prep (NY)
Bronxville Concordia Prep (NY),3,Bronxville Concordia Prep (NY)
Bronxville Concordia Prep (NY) (NY),1,Bronxville Concordia Prep (NY)
Brookhaven Bellport (NY),423,Brookhaven Bellport (NY)
Brooklyn Automotive (NY),144,Brooklyn Automotive (NY)
Brooklyn Bishop Ford (NY),164,Brooklyn Bishop Ford (NY)
Brooklyn Boys & Girls (NY),301,Brooklyn Boys & Girls (NY)
Brooklyn Boys And (NY),13,Brooklyn Boys & Girls (NY)
Brooklyn Canarsie (NY),324,Brooklyn Canarsie (NY)
Brooklyn Erasmus Hall (NY),396,Brooklyn Erasmus Hall (NY)
Brooklyn Evening (NY),6,Brooklyn Evening (NY)
Brooklyn Evening High School (NY),1,Brooklyn Evening (NY)
Brooklyn Fort Hamilton (NY),295,Brooklyn Fort Hamilton (NY)
Brooklyn Frank J. Macchiarola (NY),59,Brooklyn Frank J. Macchiarola (NY)
Brooklyn Frank J (NY),20,Brooklyn Frank J. Macchiarola (NY)
Brooklyn Grady (NY),206,Brooklyn Grady (NY)
Brooklyn Grand Street Campus (NY),195,Brooklyn Grand Street Campus (NY)
Brooklyn Jefferson (NY),292,Brooklyn Jefferson (NY)
Brooklyn John Jay (NY),128,Brooklyn John Jay (NY)
Brooklyn Lafayette (NY),302,Brooklyn Lafayette (NY)
Brooklyn Lane (NY),204,Brooklyn Lane (NY)
Brooklyn Lincoln (NY),429,Brooklyn Lincoln (NY)
Brooklyn Madison (NY),321,Brooklyn Madison (NY)
Brooklyn Midwood (NY),326,Brooklyn Midwood (NY)
Brooklyn Nazareth (NY),210,Brooklyn Nazareth (NY)
Brooklyn New Utrecht (NY),314,Brooklyn New Utrecht (NY)
Brooklyn Poly Prep Country Day (NY),404,Brooklyn Poly Prep Country Day (NY)
Brooklyn Prep (NY),73,Brooklyn Poly Prep Country Day (NY)
Brooklyn Prep School (NY),15,Brooklyn Poly Prep Country Day (NY)
Brooklyn Sheepshead Bay (NY),300,Brooklyn Sheepshead Bay (NY)
Brooklyn South Shore (NY),344,Brooklyn South Shore (NY)
Brooklyn Saint John's Prep (NY),6,Brooklyn St Johns Prep (NY)
Brooklyn St Johns Prep (NY),1,Brooklyn St Johns Prep (NY)
Brooklyn St. John's Prep (NY),103,Brooklyn St. John's Prep (NY)
Brooklyn Tech (NY),325,Brooklyn Tech (NY)
Brooklyn Tilden (NY),297,Brooklyn Tilden (NY)
Brooklyn Xaverian (NY),265,Brooklyn Xaverian (NY)
Brookville Long Island Lutheran (NY),352,Brookville Long Island Lutheran (NY)
Brookville Long Island (NY),16,Brookville Long Island Lutheran (NY)
Buffalo Bennett (NY),308,Buffalo Bennett (NY)
Buffalo Bishop Timon (NY),151,Buffalo Bishop Timon (NY)
Buffalo Bishop Timon-Saint Jude (NY),348,Buffalo Bishop Timon-St. Jude (NY)
Buffalo Bishop Turner-Carroll (NY),110,Buffalo Bishop Turner-Carroll (NY)
Buffalo Burgard-Math Science Tech Prep at Seneca (NY),376,Buffalo Burgard-Math Science Tech Prep at Seneca (NY)
Buffalo Canisius (NY),570,Buffalo Canisius (NY)
Buffalo Grover Cleveland (NY),282,Buffalo Grover Cleveland (NY)
Buffalo Health Sciences Academy (NY),14,Buffalo Health Sciences Academy (NY)
Buffalo Health Sciences-Buffalo Academy of Science-Global Concepts (NY),3,Buffalo Health Sciences Academy (NY)
Buffalo Hutchinson Tech (NY),162,Buffalo Hutchinson Tech (NY)
Buffalo Hutchinson Central (NY),20,Buffalo Hutchinson Tech (NY)
Buffalo Hutchinson Central Tech (NY),6,Buffalo Hutchinson Tech (NY)
Buffalo Hutchinson (NY),1,Buffalo Hutchinson Tech (NY)
Buffalo Hutchinson-Central Tech-Emerson Vo-Tech (NY),311,Buffalo Hutchinson-Central Tech-Emerson Vo-Tech (NY)
Buffalo Hutchinson-Central Tech-Emerson Vo-Tech-City Honors (NY),78,Buffalo Hutchinson-Central Tech-Emerson Vo-Tech (NY)
Buffalo Hutchinson-Central Tech-Emerson Vo-Tech-City Honors-School of the Arts (NY),25,Buffalo Hutchinson-Central Tech-Emerson Vo-Tech (NY)
Buffalo Hutchinson-Central Tech-Da Vinci (NY),6,Buffalo Hutchinson-Central Tech-Emerson Vo-Tech (NY)
Buffalo Kenmore West (NY),443,Buffalo Kenmore West (NY)
Buffalo Kensington (NY),227,Buffalo Kensington (NY)
Buffalo Lafayette (NY),303,Buffalo Lafayette (NY)
Buffalo Lewis J (NY),16,Buffalo Lewis J. Bennett (NY)
Buffalo Lewis J. Bennett (NY),9,Buffalo Lewis J. Bennett (NY)
Buffalo McKinley (NY),440,Buffalo McKinley (NY)
Buffalo Nichols (NY),402,Buffalo Nichols (NY)
Buffalo Riverside (NY),231,Buffalo Riverside (NY)
Buffalo Riverside-International Prep at Grove-LaFayette-Da Vinci (NY),126,Buffalo Riverside-International Prep at Grove-LaFayette-Da Vinci (NY)
Buffalo Seneca Voc-Tech (NY),262,Buffalo Seneca Voc-Tech (NY)
Buffalo South Park (NY),263,Buffalo South Park (NY)
Buffalo South Park-Middle Early College (NY),196,Buffalo South Park-Middle Early College (NY)
Buffalo Saint Joseph's Collegiate Institute (NY),538,Buffalo St. Joseph's Collegiate Institute (NY)
Buffalo Turner-Carroll (NY),108,Buffalo Turner-Carroll (NY)
Buffalo Western New York Maritime Charter-Health Sciences (NY),43,Buffalo Western New York Maritime Charter (NY)
Buffalo Western New (NY),15,Buffalo Western New York Maritime Charter (NY)
Buffalo Western New York Maritime Charter (NY),2,Buffalo Western New York Maritime Charter (NY)
Buffalo Western New York Maritime Charter-Tapestry (NY),2,Buffalo Western New York Maritime Charter (NY)
Burnt Hills (NY),105,Burnt Hills (NY)
Burnt Hills Burnt Hills (NY),18,Burnt Hills (NY)
Burnt Hills-Ballston Lake (NY),210,Burnt Hills-Ballston Lake (NY)
Cairo-Durham (NY),93,Cairo-Durham (NY)
Cairo Durham (NY),11,Cairo-Durham (NY)
Caledonia-Mumford (NY),553,Caledonia-Mumford (NY)
Cambria Heights Campus Magnet (NY),195,Cambria Heights Campus Magnet (NY)
Cambridge (NY),411,Cambridge (NY)
Camden (NY),376,Camden (NY)
Camillus West Genesee (NY),466,Camillus West Genesee (NY)
Canajoharie (NY),230,Canajoharie (NY)
Canajoharie Central (NY),131,Canajoharie Central (NY)
Canajoharie-Fort Plain (NY),10,Canajoharie-Fort Plain (NY)
Canajoharie Fort (NY),6,Canajoharie-Fort Plain (NY)
Canandaigua Academy (NY),587,Canandaigua Academy (NY)
Canastota (NY),382,Canastota (NY)
Candor (NY),348,Candor (NY)
Canisteo (NY),235,Canisteo (NY)
Canisteo-Greenwood (NY),163,Canisteo-Greenwood (NY)
Canisteo Greenwood (NY),19,Canisteo-Greenwood (NY)
Canton (NY),405,Canton (NY)
Carle Place (NY),358,Carle Place (NY)
Carmel (NY),463,Carmel (NY)
Carthage (NY),383,Carthage (NY)
Cato-Meridian (NY),368,Cato-Meridian (NY)
Cato Meridian (NY),17,Cato-Meridian (NY)
Cattaraugus-Little Valley (NY),396,Cattaraugus-Little Valley (NY)
Cattaraugus Little (NY),15,Cattaraugus-Little Valley (NY)
Cazenovia (NY),436,Cazenovia (NY)
Cedarhurst Lawrence (NY),510,Cedarhurst Lawrence (NY)
Center Moriches (NY),170,Center Moriches (NY)
Centereach (NY),377,Centereach (NY)
Central Islip (NY),360,Central Islip (NY)
Central Square (NY),420,Central Square (NY)
Central Valley Monroe-Woodbury (NY),305,Central Valley Monroe-Woodbury (NY)
Central Valley Monroe Woodbury (NY),19,Central Valley Monroe-Woodbury (NY)
Chappaqua Greeley (NY),411,Chappaqua Greeley (NY)
Chatham (NY),265,Chatham (NY)
Cheektowaga (NY),447,Cheektowaga (NY)
Cheektowaga Cleveland Hill (NY),469,Cheektowaga Cleveland Hill (NY)
Cheektowaga Kennedy (NY),440,Cheektowaga Kennedy (NY)
Cheektowaga Maryvale (NY),450,Cheektowaga Maryvale (NY)
Chester (NY),200,Chester (NY)
Chester Seward (NY),19,Chester-Seward Park (NY)
Chester-Seward Park (NY),4,Chester-Seward Park (NY)
Chittenango (NY),390,Chittenango (NY)
Churchville-Chili (NY),276,Churchville-Chili (NY)
Churchville Chili (NY),17,Churchville-Chili (NY)
Cicero-North Syracuse (NY),425,Cicero-North Syracuse (NY)
Cicero North (NY),18,Cicero-North Syracuse (NY)
Clarence (NY),468,Clarence (NY)
Clayton Thousand Islands (NY),241,Clayton Thousand Islands (NY)
Clifton Park Shenendehowa (NY),359,Clifton Park Shenendehowa (NY)
Clifton Springs Midlakes (NY),451,Clifton Springs Midlakes (NY)
Clifton Springs Midlakes Screaming (NY),20,Clifton Springs Midlakes (NY)
Clinton (NY),375,Clinton (NY)
Clintonville AuSable Valley (NY),206,Clintonville AuSable Valley (NY)
Clintonville Au Sable Valley (NY),15,Clintonville AuSable Valley (NY)
Clintonville Au Sable Valley? (NY),1,Clintonville AuSable Valley (NY)
Clyde-Savannah (NY),430,Clyde-Savannah (NY)
Clyde Savannah (NY),1,Clyde-Savannah (NY)
Clymer Central (NY),378,Clymer Central (NY)
Cobleskill-Richmondville (NY),331,Cobleskill-Richmondville (NY)
Cobleskill Richmondville (NY),12,Cobleskill-Richmondville (NY)
Cohoes (NY),270,Cohoes (NY)
Cold Spring Haldane (NY),348,Cold Spring Haldane (NY)
Cold Springs HaldaneCentral (NY),2,Cold Spring Haldane (NY)
Cold Spring Harbor (NY),388,Cold Spring Harbor (NY)
Cold Spring Harbor Cold Spring (NY),16,Cold Spring Harbor (NY)
Cold Spring Harbor Eastern Military Academy (NY),26,Cold Spring Harbor Eastern Military Academy (NY)
Cold Spring Hills Eastern Military Academy (NY),19,Cold Spring Harbor Eastern Military Academy (NY)
Commack (NY),301,Commack (NY)
Conklin Susquehanna Valley (NY),511,Conklin Susquehanna Valley (NY)
Cooperstown (NY),364,Cooperstown (NY)
Copiague (NY),372,Copiague (NY)
Corfu Pembroke (NY),375,Corfu Pembroke (NY)
Corinth (NY),348,Corinth (NY)
Corning Northside (NY),145,Corning Northside (NY)
Corning-Painted Post (NY),104,Corning-Painted Post (NY)
Corning-Painted Post East (NY),366,Corning-Painted Post East (NY)
Corning-Painted Post West (NY),411,Corning-Painted Post West (NY)
Cornwall-on-Hudson New York Military Academy (NY),216,Cornwall-on-Hudson New York Military Academy (NY)
Cornwall On Hudson New York Military Academy (NY),5,Cornwall-on-Hudson New York Military Academy (NY)
Cornwall-On-Hudson Storm King (NY),5,Cornwall-On-Hudson Storm King (NY)
Hasting on the Hudson King (NY),5,Cornwall-On-Hudson Storm King (NY)
Cornwall On Hudson Storm King (NY),1,Cornwall-On-Hudson Storm King (NY)
Cortland (NY),430,Cortland (NY)
Cortlandt Manor Walter Panas (NY),299,Cortlandt Manor Walter Panas (NY)
Coxsackie-Athens (NY),248,Coxsackie-Athens (NY)
Coxsackie Athens (NY),11,Coxsackie-Athens (NY)
Craryville Taconic Hills (NY),276,Craryville Taconic Hills (NY)
Cross River John Jay (NY),348,Cross River John Jay (NY)
Croton on Hudson Croton-Harmon (NY),345,Croton on Hudson Croton-Harmon (NY)
Cuba-Rushford (NY),297,Cuba-Rushford (NY)
Dansville (NY),394,Dansville (NY)
Deer Park (NY),379,Deer Park (NY)
Delhi Delaware Academy (NY),461,Delhi Delaware Academy (NY)
Delhi Delaware Academy Central (NY),1,Delhi Delaware Academy (NY)
Delmar Bethlehem Central (NY),285,Delmar Bethlehem Central (NY)
Depew (NY),472,Depew (NY)
Deposit (NY),339,Deposit (NY)
Deposit-Hancock (NY),101,Deposit-Hancock (NY)
Dexter General Brown (NY),386,Dexter General Brown (NY)
Dix Hills Half Hollow Hills East (NY),346,Dix Hills Half Hollow Hills East (NY)
Dix Hills Half Hollow East (NY),18,Dix Hills Half Hollow Hills East (NY)
Dix Hills Half Hollow Hills West (NY),368,Dix Hills Half Hollow Hills West (NY)
Dix Hills Half Hollow West (NY),17,Dix Hills Half Hollow Hills West (NY)
Dobbs Ferry (NY),373,Dobbs Ferry (NY)
MacKenzie School (NY),23,Dobbs Ferry Mackenzie School (NY)
Dobbs Ferry Mackenzie School (NY),2,Dobbs Ferry Mackenzie School (NY)
Dolgeville (NY),449,Dolgeville (NY)
Dover Plains (NY),199,Dover Plains (NY)
Dover Plains Dover (NY),81,Dover Plains (NY)
Dover Plains Dover Union Free (NY),2,Dover Plains (NY)
Dryden (NY),418,Dryden (NY)
Dundee (NY),377,Dundee (NY)
Dunkirk (NY),527,Dunkirk (NY)
Dunkirk St. Mary's (NY),3,Dunkirk St. Mary's (NY)
Dunkirk St. Marys (NY),2,Dunkirk St. Mary's (NY)
East Amherst Williamsville East (NY),411,East Amherst Williamsville East (NY)
East Aurora (NY),238,East Aurora (NY)
East Aurora-Holland (NY),226,East Aurora-Holland (NY)
East Greenbush Columbia (NY),297,East Greenbush Columbia (NY)
East Hampton (NY),153,East Hampton (NY)
East Hampton East Hampton (NY),15,East Hampton (NY)
East Hampton-Bridgehampton-Pierson (NY),147,East Hampton-Bridgehampton-Pierson (NY)
East Meadow (NY),418,East Meadow (NY)
East Rochester (NY),145,East Rochester (NY)
East Rochester-Gananda (NY),235,East Rochester-Gananda (NY)
East Rockaway (NY),384,East Rockaway (NY)
East Setauket Ward Melville (NY),385,East Setauket Ward Melville (NY)
East Syracuse Bishop Grimes (NY),365,East Syracuse Bishop Grimes (NY)
East Syracuse-Minoa (NY),453,East Syracuse-Minoa (NY)
East Syracuse Minoa (NY),17,East Syracuse-Minoa (NY)
