Alias_Name,GameCount,Standardized_Name
Corryton Gibbs (TN),614,Corryton Gibbs (TN)
Cosby (TN),346,Cosby (TN)
Covington (TN),549,Covington (TN)
Covington Byars-Hall (TN),116,Covington Byars-Hall (TN)
Craigmont (OT) (playoffs) (TN),1,Craigmont (TN)
Cross Plains East Robertson (TN),567,Cross Plains East Robertson (TN)
Crossville Cumberland County (TN),610,Crossville Cumberland County (TN)
Crossville Stone Memorial (TN),205,Crossville Stone Memorial (TN)
Cumberland (TN),221,Cumberland (TN)
Cumberland Gap (TN),242,Cumberland Gap (TN)
Cunningham Montgomery Central (TN),430,Cunningham Montgomery Central (TN)
Dandridge Jefferson County (TN),580,Dandridge Jefferson County (TN)
Decatur County-Riverside (TN),515,Decatur County-Riverside (TN)
Decatur Meigs County (TN),530,Decatur Meigs County (TN)
Dechard (TN),1,Decherd (TN)
Decherd (TN),7,Decherd (TN)
Dickson County (TN),565,Dickson County (TN)
Donelson (TN),170,Donelson (TN)
Dover Stewart County (TN),445,Dover Stewart County (TN)
Doyle (TN),185,Doyle (TN)
Dresden (TN),475,Dresden (TN)
Dunlap Sequatchie County (TN),509,Dunlap Sequatchie County (TN)
DuPont (TN),342,DuPont (TN)
Dyer Gibson County (TN),398,Dyer Gibson County (TN)
Dyersburg (TN),656,Dyersburg (TN)
Eads Briarcrest Christian (TN),12,Eads Briarcrest Christian (TN)
Eads BriarcrestChristian (TN),577,Eads Briarcrest Christian (TN)
Eagleville (TN),253,Eagleville (TN)
Elizabethton (TN),794,Elizabethton (TN)
Elizabethton Happy Valley (TN),625,Elizabethton Happy Valley (TN)
Elizabethton Unaka (TN),546,Elizabethton Unaka (TN)
Ellison Baptist Academy (TN),2,Elliston Baptist Academy (TN)
Elliston Baptist (TN),36,Elliston Baptist Academy (TN)
Elliston Baptist Academy (TN),2,Elliston Baptist Academy (TN)
Englewood McMinn Central (TN),522,Englewood McMinn Central (TN)
Erin (TN),1,Erin Houston County (TN)
Erin Houston County (TN),399,Erin Houston County (TN)
Erwin Unicoi County (TN),796,Erwin Unicoi County (TN)
Evensville Rhea County (TN),638,Evensville Rhea County (TN)
Fairview (TN),531,Fairview (TN)
Fayetteville (TN),264,Fayetteville (TN)
Fayetteville Lincoln County (TN),546,Fayetteville Lincoln County (TN)
Fayetteville Riverside Christian Academy (TN),155,Fayetteville Riverside Christian Academy (TN)
Franklin (TN),720,Franklin (TN)
Battleground Academy (TN),4,Franklin Battle Ground Academy (TN)
Franklin Battle Ground (TN),22,Franklin Battle Ground Academy (TN)
Franklin Battle Ground Academy (TN),733,Franklin Battle Ground Academy (TN)
Franklin Centennial (TN),313,Franklin Centennial (TN)
Franklin Christian (TN),16,Franklin Christian Academy (TN)
Franklin Christian Academy (TN),159,Franklin Christian Academy (TN)
Franklin Classical School (TN),151,Franklin Classical School (TN)
Franklin Grace Christian Academy (TN),136,Franklin Grace Christian Academy (TN)
Franklin Page (TN),515,Franklin Page (TN)
Friendsville (TN),122,Friendsville (TN)
Gainesboro Jackson County (TN),491,Gainesboro Jackson County (TN)
Gallatin (TN),841,Gallatin (TN)
