Alias_Name,GameCount,Standardized_Name
Ferndale (WA),665,Ferndale (WA)
Forks (WA),402,Forks (WA)
Fort Vancouver (WA),743,Fort Vancouver (WA)
Friday Harbor (WA),264,Friday Harbor (WA)
Garfield-Palouse (WA),334,Garfield-Palouse (WA)
Gig Harbor (WA),376,Gig Harbor (WA)
Gig Harbor Peninsula (WA),444,Gig Harbor Peninsula (WA)
Goldendale (WA),462,Goldendale (WA)
Graham Kapowsin (WA),19,Graham-Kapowsin (WA)
Graham-Kapowsin (WA),212,Graham-Kapowsin (WA)
Grandview (WA),425,Grandview (WA)
Granger (WA),406,Granger (WA)
Granite Falls (WA),400,Granite Falls (WA)
Hartline Almira-Coulee-Hartline (WA),356,Hartline Almira-Coulee-Hartline (WA)
Hoquiam (WA),631,Hoquiam (WA)
Hunters Columbia-Inchelium (WA),244,Hunters Columbia-Inchelium (WA)
Ilwaco (WA),416,Ilwaco (WA)
Inchelium (WA),351,Inchelium (WA)
Ione Selkirk (WA),383,Ione Selkirk (WA)
Issaquah (WA),488,Issaquah (WA)
Issaquah Liberty (WA),118,Issaquah Liberty (WA)
Joyce (WA),8,Joyce Crescent (WA)
Joyce Crescent (WA),265,Joyce Crescent (WA)
Kalama (WA),545,Kalama (WA)
Kelso (WA),799,Kelso (WA)
Kenmore Inglemoor (WA),442,Kenmore Inglemoor (WA)
Kennewick (WA),547,Kennewick (WA)
Kennewick Kamiakin (WA),500,Kennewick Kamiakin (WA)
Kennewick River View (WA),422,Kennewick River View (WA)
Kennewick Southridge (WA),261,Kennewick Southridge (WA)
Kent Tahoma (WA),328,Kent Tahoma (WA)
Kentlake (WA),252,Kentlake (WA)
Kent Meridian (WA),17,Kent-Meridian (WA)
Kent-Meridian (WA),416,Kent-Meridian (WA)
Kentridge (WA),404,Kentridge (WA)
Kettle Falls (WA),380,Kettle Falls (WA)
Kingston (WA),177,Kingston (WA)
Kirkland Juanita (WA),504,Kirkland Juanita (WA)
Kirkland Lake Washington (WA),580,Kirkland Lake Washington (WA)
Kittitas (WA),327,Kittitas (WA)
La Center (WA),456,La Center (WA)
Lacey North Thurston (WA),426,Lacey North Thurston (WA)
Lacey River Ridge (WA),263,Lacey River Ridge (WA)
Lacey Saint Martin's Prep (WA),3,Lacey St. Martin's (WA)
Lacey St. Martins (WA),9,Lacey St. Martin's (WA)
Lacey St. Martin's (WA),1,Lacey St. Martin's (WA)
Lacey Timberlake (WA),12,Lacey Timberline (WA)
Lacey Timberline (WA),392,Lacey Timberline (WA)
LaConner (WA),320,LaConner (WA)
LaCrosse-Washtucna-Kahlotus (WA),249,LaCrosse-Washtucna-Kahlotus (WA)
Lake Stevens (WA),470,Lake Stevens (WA)
Lakewood Clover Park (WA),452,Lakewood Clover Park (WA)
Lakewood Lakes (WA),579,Lakewood Lakes (WA)
Langley South Whidbey (WA),398,Langley South Whidbey (WA)
Leavenworth Cascade (WA),430,Leavenworth Cascade (WA)
Leavenworth Cascades (WA),1,Leavenworth Cascade (WA)
Lind (WA),170,Lind (WA)
Longview Mark Morris (WA),667,Longview Mark Morris (WA)
Mark Morris JV (WA),1,Longview Mark Morris JV (WA)
Longview (WA),41,Longview R.A. Long (WA)
Longview R.A. Long (WA),732,Longview R.A. Long (WA)
Longview Ra Long (WA),17,Longview R.A. Long (WA)
R.A. Long JV (WA),1,Longview R.A. Long JV (WA)
Lyle Wishram (WA),7,Lyle-Wishram (WA)
Lyle-Wishram (WA),134,Lyle-Wishram (WA)
Lynden (WA),529,Lynden (WA)
Lynden Christian (WA),459,Lynden Christian (WA)
Lynnwood Meadowdale (WA),434,Lynnwood Meadowdale (WA)
Mabton (WA),310,Mabton (WA)
Manson (WA),397,Manson (WA)
Marysville (WA),117,Marysville (WA)
Marysville Getchell (WA),143,Marysville Getchell (WA)
Marysville Pilchuck (WA),35,Marysville-Pilchuck (WA)
Marysville-Pilchuck (WA),363,Marysville-Pilchuck (WA)
Mattawa Wahluke (WA),319,Mattawa Wahluke (WA)
Mead Mt. Spokane (WA),262,Mead Mt. Spokane (WA)
Medical Lake (WA),435,Medical Lake (WA)
Menlo Pe Ell-Willapa Valley (WA),108,Menlo Pe Ell-Willapa Valley (WA)
Menlo Willapa Valley (WA),254,Menlo Willapa Valley (WA)
Mercer Island (WA),483,Mercer Island (WA)
Mill Creek Jackson (WA),259,Mill Creek Jackson (WA)
Moclips (WA),1,Moclips Aloha (WA)
Moclips Aloha (WA),38,Moclips Aloha (WA)
Monroe (WA),437,Monroe (WA)
Montesano (WA),541,Montesano (WA)
Morton (WA),204,Morton (WA)
Moses Lake (WA),466,Moses Lake (WA)
Mossyrock (WA),390,Mossyrock (WA)
Mount Vernon (WA),507,Mount Vernon (WA)
Mountlake Terrace (WA),388,Mountlake Terrace (WA)
Mukilteo Kamiak (WA),294,Mukilteo Kamiak (WA)
Naches Valley (WA),410,Naches Valley (WA)
Napavine (WA),396,Napavine (WA)
Naselle (WA),389,Naselle (WA)
Neah Bay (WA),312,Neah Bay (WA)
Newport (WA),456,Newport (WA)
Nine Mile Fallls Lakeside (WA),1,Nine Mile Falls Lakeside (WA)
Nine Mile Falls Lakeside (WA),245,Nine Mile Falls Lakeside (WA)
North Lakewood (WA),241,North Lakewood (WA)
Northport (WA),131,Northport (WA)
Oak Harbor (WA),463,Oak Harbor (WA)
Oakville (WA),269,Oakville (WA)
Ocean Shores North Beach (WA),337,Ocean Shores North Beach (WA)
Odessa (WA),352,Odessa (WA)
Okanogan (WA),425,Okanogan (WA)
Olympia (WA),647,Olympia (WA)
Olympia Capital (WA),458,Olympia Capital (WA)
Omak (WA),414,Omak (WA)
Onalaska (WA),399,Onalaska (WA)
Oroville (WA),379,Oroville (WA)
Orting (WA),451,Orting (WA)
Othello (WA),471,Othello (WA)
Pasco (WA),538,Pasco (WA)
Pasco Chiawana (WA),180,Pasco Chiawana (WA)
Pasco Tri Cities (WA),19,Pasco Tri-Cities Prep (WA)
Pasco Tri-Cities Prep (WA),1,Pasco Tri-Cities Prep (WA)
Pasco Tri-CitiesPrep (WA),220,Pasco Tri-Cities Prep (WA)
Pateros (WA),372,Pateros (WA)
Pe Ell (WA),257,Pe Ell (WA)
Pomeroy (WA),391,Pomeroy (WA)
Port Angeles (WA),467,Port Angeles (WA)
Port Orchard (WA),1,Port Orchard South Kitsap (WA)
Port Orchard South Kitsap (WA),709,Port Orchard South Kitsap (WA)
Port Orchard South Kitsap JV (WA),1,Port Orchard South Kitsap JV (WA)
Port Orchard South KitsapJV (WA),2,Port Orchard South Kitsap JV (WA)
Port Townsend (WA),395,Port Townsend (WA)
