Alias_Name,GameCount,Standardized_Name
Dudley Shepherd Hill (MA),7,Dudley Shepherd Hill Regional (MA)
Duxbury (MA),560,Duxbury (MA)
East Boston (MA),477,East Boston (MA)
East Boston Savio Prep (MA),278,East Boston Savio Prep (MA)
East Bridgewater (MA),487,East Bridgewater (MA)
East Longmeadow (MA),415,East Longmeadow (MA)
East Sandwich (MA),270,East Sandwich (MA)
Easthampton Williston Northampton School (MA),434,Easthampton Williston Northampton School (MA)
Easthampton Williston Northampton (MA),7,Easthampton Williston Northampton School (MA)
Easthampton-Hampshire (MA),186,Easthampton-Hampshire (MA)
Easthampton Hampshire (MA),7,Easthampton-Hampshire (MA)
Everett (MA),1409,Everett (MA)
Everett Pope John XXIII (MA),101,Everett Pope John XXIII (MA)
Fairhaven (MA),477,Fairhaven (MA)
Fall River Diman Regional Vo-Tech (MA),216,Fall River Diman Regional Vo-Tech (MA)
Fall River Diman RVT (MA),7,Fall River Diman Regional Vo-Tech (MA)
Fall River Durfee (MA),572,Fall River Durfee (MA)
Falmouth Academy (MA),465,Falmouth Academy (MA)
Fiskdale Tantasqua Regional (MA),288,Fiskdale Tantasqua Regional (MA)
Fitchburg (MA),447,Fitchburg (MA)
Fitchburg Montachusett RVT (MA),300,Fitchburg Montachusett RVT (MA)
Fitchburg St. Bernard's Central Catholic (MA),346,Fitchburg St. Bernard's Central Catholic (MA)
Fitchburg St. Bernards (MA),7,Fitchburg St. Bernard's Central Catholic (MA)
Foxborough (MA),504,Foxborough (MA)
Framingham (MA),368,Framingham (MA)
Framingham Keefe Tech (MA),275,Framingham Keefe Tech (MA)
Framingham Marian (MA),349,Framingham Marian (MA)
Framingham North (MA),149,Framingham North (MA)
Framingham South (MA),150,Framingham South (MA)
Franklin (MA),515,Franklin (MA)
Franklin Tri-County RVT (MA),477,Franklin Tri-County RVT (MA)
Franklin Tri County (MA),8,Franklin Tri-County RVT (MA)
Gardner (MA),334,Gardner (MA)
Georgetown (MA),450,Georgetown (MA)
Gloucester (MA),805,Gloucester (MA)
Grafton Memorial (MA),296,Grafton Memorial (MA)
Great Barrington Monument Mountain (MA),160,Great Barrington Monument Mountain (MA)
Great Barrington Monument Mountain-Mt. Everett (MA),126,Great Barrington Monument Mountain-Mt. Everett (MA)
Greater New Bedford RVT (MA),443,Greater New Bedford RVT (MA)
Greater New Bedford Regional Voc (MA),1,Greater New Bedford RVT (MA)
Greenfield (MA),440,Greenfield (MA)
Groton Lawrence Academy (MA),319,Groton Lawrence Academy (MA)
Groton School (MA),341,Groton School (MA)
Groton-Dunstable (MA),174,Groton-Dunstable (MA)
Hamilton-Wenham Regional (MA),286,Hamilton-Wenham Regional (MA)
Hanover (MA),519,Hanover (MA)
Hanover South Shore Vo-Tech (MA),313,Hanover South Shore Vo-Tech (MA)
Hanover South Shore (MA),6,Hanover South Shore Vo-Tech (MA)
Harwich Cape Cod RVT (MA),171,Harwich Cape Cod RVT (MA)
Harwich Monomoy (MA),125,Harwich Monomoy (MA)
Hathorne Essex Tech (MA),118,Hathorne Essex Tech (MA)
Haverhill (MA),1018,Haverhill (MA)
Haverhill Whittier RVT (MA),485,Haverhill Whittier RVT (MA)
Hingham (MA),575,Hingham (MA)
Holbrook (MA),247,Holbrook (MA)
Holbrook-Avon (MA),174,Holbrook-Avon (MA)
Holden Wachusett Regional (MA),295,Holden Wachusett Regional (MA)
Holliston (MA),493,Holliston (MA)
Holyoke (MA),418,Holyoke (MA)
Holyoke Dean Tech (MA),177,Holyoke Dean Tech (MA)
Hopkinton (MA),478,Hopkinton (MA)
Hudson (MA),349,Hudson (MA)
Hudson Catholic (MA),205,Hudson Catholic (MA)
Hull (MA),478,Hull (MA)
Hyannis Barnstable (MA),489,Hyannis Barnstable (MA)
Hyannis Pope John Paul II (MA),375,Hyannis Pope John Paul II (MA)
Hyde Park (MA),286,Hyde Park (MA)
Ipswich (MA),496,Ipswich (MA)
Jamaica Plain (MA),112,Jamaica Plain (MA)
Kingston Silver Lake Regional (MA),522,Kingston Silver Lake Regional (MA)
Kingston Silver Lake (MA),7,Kingston Silver Lake Regional (MA)
SilverLake Regional (MA),1,Kingston Silver Lake Regional (MA)
Lakeville Apponequet Regional (MA),476,Lakeville Apponequet Regional (MA)
Lawrence (MA),730,Lawrence (MA)
Lawrence Central Catholic (MA),648,Lawrence Central Catholic (MA)
Lee (MA),189,Lee (MA)
Lee-Lenox Memorial (MA),122,Lee-Lenox Memorial (MA)
Lee Lenox (MA),6,Lee-Lenox Memorial (MA)
Leicester (MA),293,Leicester (MA)
Leominster (MA),411,Leominster (MA)
Lexington (MA),530,Lexington (MA)
Lexington Minuteman Regional (MA),408,Lexington Minuteman Regional (MA)
Lincoln-Sudbury (MA),449,Lincoln-Sudbury (MA)
Littleton (MA),237,Littleton (MA)
Longmeadow (MA),436,Longmeadow (MA)
Lowell (MA),766,Lowell (MA)
Lowell Catholic (MA),268,Lowell Catholic (MA)
Ludlow (MA),432,Ludlow (MA)
Lunenburg (MA),311,Lunenburg (MA)
Lynn Classical (MA),607,Lynn Classical (MA)
Lynn English (MA),533,Lynn English (MA)
Lynn St. Mary's (MA),495,Lynn St. Mary's (MA)
Lynn St. Marys (MA),7,Lynn St. Mary's (MA)
Lynn Vo-Tech (MA),462,Lynn Vo-Tech (MA)
Lynn Vo (MA),6,Lynn Vo-Tech (MA)
Lynn Trade (MA),1,Lynn Vo-Tech (MA)
Lynnfield (MA),493,Lynnfield (MA)
Malden (MA),779,Malden (MA)
Malden Catholic (MA),516,Malden Catholic (MA)
Malden Mystic Valley Regional (MA),162,Malden Mystic Valley Regional (MA)
Manchester (MA),252,Manchester (MA)
Manchester Essex-Rockport (MA),181,Manchester Essex-Rockport (MA)
Mansfield (MA),527,Mansfield (MA)
Marblehead (MA),573,Marblehead (MA)
Marion Tabor Academy (MA),325,Marion Tabor Academy (MA)
Marlborough (MA),342,Marlborough (MA)
Marlborough Assabet Valley RVT (MA),391,Marlborough Assabet Valley RVT (MA)
Marlborough Assabet Valley (MA),7,Marlborough Assabet Valley RVT (MA)
Marshfield (MA),641,Marshfield (MA)
Mashpee (MA),289,Mashpee (MA)
Mattapoisett Old Rochester Regional (MA),452,Mattapoisett Old Rochester Regional (MA)
Mattapoisett Old Rochester (MA),7,Mattapoisett Old Rochester Regional (MA)
Maynard (MA),263,Maynard (MA)
Medfield (MA),499,Medfield (MA)
Medford (MA),942,Medford (MA)
Medford St. Clement (MA),349,Medford St. Clement (MA)
Medway (MA),487,Medway (MA)
Melrose (MA),674,Melrose (MA)
Methuen (MA),518,Methuen (MA)
Middleborough (MA),524,Middleborough (MA)
Middleton North Shore Tech-Essex Agricultural (MA),178,Middleton North Shore Tech-Essex Agricultural (MA)
Milford (MA),359,Milford (MA)
Millbury (MA),238,Millbury (MA)
Millis (MA),390,Millis (MA)
Milton (MA),632,Milton (MA)
Milton Academy (MA),339,Milton Academy (MA)
Montague Turners Falls (MA),363,Montague Turners Falls (MA)
Nantucket (MA),478,Nantucket (MA)
Natick (MA),533,Natick (MA)
Needham (MA),521,Needham (MA)
Needham St. Sebastian's School (MA),355,Needham St. Sebastian's School (MA)
Needham St. Sebastians (MA),6,Needham St. Sebastian's School (MA)
New Bedford (MA),624,New Bedford (MA)
Newburyport (MA),601,Newburyport (MA)
Newton (MA),464,Newton (MA)
Newton North (MA),585,Newton North (MA)
Newton South (MA),505,Newton South (MA)
Newton Trinity Catholic (MA),249,Newton Trinity Catholic (MA)
North Adams Drury (MA),314,North Adams Drury (MA)
North Adams McCann Tech (MA),356,North Adams McCann Tech (MA)
North Andover (MA),487,North Andover (MA)
North Andover Brooks (MA),353,North Andover Brooks (MA)
North Attleborough (MA),532,North Attleborough (MA)
North Chelmsford (MA),502,North Chelmsford (MA)
North Chelmsford Chelmsford (MA),7,North Chelmsford (MA)
North Dartmouth Bishop Stang (MA),460,North Dartmouth Bishop Stang (MA)
North Dighton-Rehoboth Regional (MA),451,North Dighton-Rehoboth Regional (MA)
North Dighton Dighton Rehoboth (MA),7,North Dighton-Rehoboth Regional (MA)
North Eastham Nauset Regional (MA),224,North Eastham Nauset Regional (MA)
North Easton Oliver Ames (MA),527,North Easton Oliver Ames (MA)
North Quincy (MA),614,North Quincy (MA)
North Reading (MA),489,North Reading (MA)
Northampton (MA),283,Northampton (MA)
Northampton-Smith Vo-Tech (MA),140,Northampton-Smith Vo-Tech (MA)
Northampton Smith Vo (MA),6,Northampton-Smith Vo-Tech (MA)
Northborough Algonquin Regional (MA),325,Northborough Algonquin Regional (MA)
Northfield Mount Hermon (MA),355,Northfield Mount Hermon (MA)
Northfield Pioneer Valley Regional (MA),162,Northfield Pioneer Valley Regional (MA)
Norton (MA),466,Norton (MA)
Norwell (MA),502,Norwell (MA)
Norwood (MA),537,Norwood (MA)
Oak Bluffs Martha's Vineyard Regional (MA),449,Oak Bluffs Martha's Vineyard Regional (MA)
Oak Bluffs Marthas Vineyard (MA),7,Oak Bluffs Martha's Vineyard Regional (MA)
Orange Mahar Regional (MA),450,Orange Mahar Regional (MA)
Oxford (MA),227,Oxford (MA)
Palmer (MA),402,Palmer (MA)
Palmer Pathfinder RVT (MA),691,Palmer Pathfinder RVT (MA)
Peabody (MA),177,Peabody (MA)
Peabody Bishop Fenwick (MA),485,Peabody Bishop Fenwick (MA)
Peabody Veterans Memorial (MA),491,Peabody Veterans Memorial (MA)
Peabody Veterans (MA),6,Peabody Veterans Memorial (MA)
Pembroke (MA),224,Pembroke (MA)
Pittsfield (MA),356,Pittsfield (MA)
Pittsfield St. Joseph Central (MA),235,Pittsfield St. Joseph Central (MA)
Pittsford St. Joseph (MA),1,Pittsfield St. Joseph Central (MA)
Pittsfield Taconic (MA),323,Pittsfield Taconic (MA)
Plymouth North (MA),313,Plymouth North (MA)
Plymouth South (MA),312,Plymouth South (MA)
Plymouth-Carver (MA),127,Plymouth-Carver (MA)
Quincy (MA),777,Quincy (MA)
Randolph (MA),530,Randolph (MA)
Reading Austin Prep (MA),468,Reading Austin Prep (MA)
Reading Memorial (MA),504,Reading Memorial (MA)
Revere (MA),675,Revere (MA)
Rochester Old Colony RVT (MA),406,Rochester Old Colony RVT (MA)
Rochester Old Colony (MA),7,Rochester Old Colony RVT (MA)
Rockland (MA),538,Rockland (MA)
Roxbury Boston Tech (MA),129,Roxbury Boston Tech (MA)
Roxbury Madison Park RVT (MA),211,Roxbury Madison Park RVT (MA)
Roxbury Madison Park RVT-McKinley RVT-Fenway (MA),143,Roxbury Madison Park RVT-McKinley RVT-Fenway (MA)
Roxbury O'Bryant (MA),305,Roxbury O'Bryant (MA)
Roxbury Obryant (MA),6,Roxbury O'Bryant (MA)
Salem (MA),663,Salem (MA)
Saugus (MA),566,Saugus (MA)
Scituate (MA),542,Scituate (MA)
Seekonk (MA),459,Seekonk (MA)
Sharon (MA),512,Sharon (MA)
Sheffield Berkshire School (MA),420,Sheffield Berkshire School (MA)
Shrewsbury (MA),321,Shrewsbury (MA)
Shrewsbury St. John's (MA),379,Shrewsbury St. John's (MA)
Shrewsbury St. Johns (MA),6,Shrewsbury St. John's (MA)
Somerset Berkley Regional (MA),468,Somerset Berkley Regional (MA)
Somerset Berkley (MA),7,Somerset Berkley Regional (MA)
Somerville (MA),692,Somerville (MA)
South Boston (MA),293,South Boston (MA)
South Dartmouth (MA),234,South Dartmouth (MA)
South Dartmouth Dartmouth (MA),7,South Dartmouth (MA)
South Deerfield Frontier Regional (MA),402,South Deerfield Frontier Regional (MA)
South Easton Southeastern RVT (MA),454,South Easton Southeastern RVT (MA)
South Hadley (MA),423,South Hadley (MA)
South Hamilton Hamilton Wenham (MA),159,South Hamilton Hamilton Wenham (MA)
South Hamilton Pingree (MA),161,South Hamilton Pingree (MA)
South Weymouth Weymouth (MA),400,South Weymouth Weymouth (MA)
South Yarmouth Dennis-Yarmouth Regional (MA),476,South Yarmouth Dennis-Yarmouth Regional (MA)
South Yarmouth Dennis Yarmouth (MA),7,South Yarmouth Dennis-Yarmouth Regional (MA)
Southborough St. Mark's (MA),333,Southborough St. Mark's (MA)
Southborough St. Marks (MA),5,Southborough St. Mark's (MA)
Southbridge (MA),296,Southbridge (MA)
Spencer Prouty (MA),264,Spencer Prouty (MA)
Springfield Cathedral (MA),333,Springfield Cathedral (MA)
Springfield Central (MA),442,Springfield Central (MA)
Springfield Commerce (MA),323,Springfield Commerce (MA)
Springfield Putnam Vo-Tech (MA),461,Springfield Putnam Vo-Tech (MA)
Springfield Putnam Vo (MA),6,Springfield Putnam Vo-Tech (MA)
Springfield Sci-Tech (MA),152,Springfield Sci-Tech (MA)
Springfield Science & Technology (MA),1,Springfield Sci-Tech (MA)
Stoneham (MA),530,Stoneham (MA)
Stoughton (MA),777,Stoughton (MA)
