Alias_Name,GameCount,Standardized_Name
Spanish Fork American Leadership (UT),21,Spanish Fork American Leadership Academy (UT)
Spanish Fork American Leadership Academy (UT),181,Spanish Fork American Leadership Academy (UT)
Spanish Fork Maple Mountain (UT),182,Spanish Fork Maple Mountain (UT)
Spanish Fork Maple Mountains (UT),1,Spanish Fork Maple Mountain (UT)
Springville (UT),616,Springville (UT)
Sunnyside East Carbon (UT),184,Sunnyside East Carbon (UT)
Syracuse (UT),205,Syracuse (UT)
Taylorsville (UT),448,Taylorsville (UT)
Tooele (UT),585,Tooele (UT)
Tooele Stansbury (UT),192,Tooele Stansbury (UT)
Utah School for the Deaf & Blind (UT),5,Utah School for the Deaf (UT)
Utah School for the Deaf (UT),9,Utah School for the Deaf (UT)
Vernal Uintah County (UT),519,Vernal Uintah County (UT)
Washington Terrace Bonneville (UT),621,Washington Terrace Bonneville (UT)
West Herriman (UT),181,West Herriman (UT)
West Jordan (UT),452,West Jordan (UT)
West Jordan Copper Hills (UT),305,West Jordan Copper Hills (UT)
West Valley City Granger (UT),586,West Valley City Granger (UT)
West Valley City Hunter (UT),394,West Valley City Hunter (UT)
Woods Cross (UT),499,Woods Cross (UT)
