Alias_Name,GameCount,Standardized_Name
Charlottesville St. Anne's-Belfield (VA),2,Charlottesville St. Anne's-Belfield (VA)
Charlottesville St.Anne's-Belfield (VA),176,Charlottesville St.Anne's-Belfield (VA)
Chatham (VA),678,Chatham (VA)
Chatham Hargrave Military Academy (VA),323,Chatham Hargrave Military Academy (VA)
Chesapeake Atlantic Shores Christian (VA),242,Chesapeake Atlantic Shores Christian (VA)
Chesapeake Deep Creek (VA),936,Chesapeake Deep Creek (VA)
Chesapeake Deer Creek (VA),1,Chesapeake Deep Creek (VA)
Chesapeake George Washington Carver (VA),182,Chesapeake George Washington Carver (VA)
Chesapeake Grassfield (VA),198,Chesapeake Grassfield (VA)
Chesapeake Great Bridge (VA),851,Chesapeake Great Bridge (VA)
Chesapeake Greenbrier Christian Academy (VA),220,Chesapeake Greenbrier Christian Academy (VA)
Chesapeake Greenbrier Christian (VA),2,Chesapeake Greenbrier Christian Academy (VA)
Chesapeake Hickory (VA),295,Chesapeake Hickory (VA)
Chesapeake Indian River (VA),633,Chesapeake Indian River (VA)
Chesapeake Oscar Smith (VA),1128,Chesapeake Oscar Smith (VA)
Chesapeake Portlock (VA),107,Chesapeake Portlock (VA)
Chesapeake Western Branch (VA),633,Chesapeake Western Branch (VA)
Chester Dale (VA),1056,Chester Dale (VA)
Chester Life Christian Academy (VA),40,Chester Life Christian Academy (VA)
Chester Life Christian (VA),17,Chester Life Christian Academy (VA)
Chester Thomas Dale (VA),116,Chester Thomas Dale (VA)
Chesterfield Bird (VA),550,Chesterfield Bird (VA)
Chesterfield Lc Bird (VA),22,Chesterfield Bird (VA)
Chesterfield James River (VA),111,Chesterfield James River (VA)
Chesterfield Matoaca (VA),669,Chesterfield Matoaca (VA)
Chilhowie (VA),1058,Chilhowie (VA)
Chincoteague (VA),321,Chincoteague (VA)
Christchurch School (VA),191,Christchurch School (VA)
Christiansburg (VA),1069,Christiansburg (VA)
Clear Brook Stonewall Jackson (VA),8,Clearbrook Stonewall Jackson (VA)
Clearbrook Stonewall Jackson (VA),5,Clearbrook Stonewall Jackson (VA)
Clifton Centreville (VA),417,Clifton Centreville (VA)
Clifton Forge (VA),620,Clifton Forge (VA)
Clinchport Rye Cove (VA),694,Clinchport Rye Cove (VA)
Clintwood (VA),860,Clintwood (VA)
Clintwood Ridgeview (VA),116,Clintwood Ridgeview (VA)
Coeburn (VA),888,Coeburn (VA)
Coeburn Eastside [Coeburn-Saint Paul] (VA),154,Coeburn Eastside [Coeburn-Saint Paul] (VA)
Colonial Beach (VA),328,Colonial Beach (VA)
Colonial Beach (VA) (MI),1,Colonial Beach (VA)
ColonialHeights (VA),680,Colonial Heights (VA)
Colonial Heights (VA),10,Colonial Heights (VA)
Courtland Southampton (VA),790,Courtland Southampton (VA)
Courtland Southampton Academy (VA),218,Courtland Southampton Academy (VA)
Covington (VA),1070,Covington (VA)
Covington Alleghany (VA),648,Covington Alleghany (VA)
Crewe (VA),458,Crewe (VA)
Crozet Western Albemarle (VA),573,Crozet Western Albemarle (VA)
Culpeper County (VA),1079,Culpeper County (VA)
Culpeper Eastern View (VA),197,Culpeper Eastern View (VA)
Cumberland (VA),608,Cumberland (VA)
Daleville Lord Botetourt (VA),733,Daleville Lord Botetourt (VA)
Damascus (VA),152,Damascus (VA)
Damascus Holston (VA),883,Damascus Holston (VA)
Danville George Washington (VA),1220,Danville George Washington (VA)
Danville School for Boys (VA),7,Danville School for Boys (VA)
Danville Boys (VA),3,Danville School for Boys (VA)
Danville Boys School (VA),1,Danville School for Boys (VA)
Danville Schoolfield (VA),168,Danville Schoolfield (VA)
Dendron Surry County (VA),569,Dendron Surry County (VA)
