Alias_Name,GameCount,Standardized_Name
Gaston Wes Del (IN),18,Gaston Wes-Del (IN)
Gaston Wes-Del (IN),461,Gaston Wes-Del (IN)
Goshen (IN),1028,Goshen (IN)
Goshen Fairfield (IN),502,Goshen Fairfield (IN)
Greencastle (IN),508,Greencastle (IN)
Greencastle Tiger (IN),21,Greencastle (IN)
Greencastle South Putnam (IN),539,Greencastle South Putnam (IN)
Greenfield Central (IN),21,Greenfield-Central (IN)
Greenfield-Central (IN),528,Greenfield-Central (IN)
Greensburg (IN),512,Greensburg (IN)
Greensburg North Decatur (IN),482,Greensburg North Decatur (IN)
Greensburg South Decatur (IN),464,Greensburg South Decatur (IN)
Greentown Eastern (IN),542,Greentown Eastern (IN)
Greenwood (IN),136,Greenwood (IN)
Greenwood Center Grove (IN),721,Greenwood Center Grove (IN)
Greenwood Christian (IN),19,Greenwood Christian Academy (IN)
Greenwood Christian Academy (IN),14,Greenwood Christian Academy (IN)
Greenwood Community (IN),486,Greenwood Community (IN)
Griffith (IN),790,Griffith (IN)
Hagerstown (IN),520,Hagerstown (IN)
Hammond (IN),922,Hammond (IN)
Hammond Bishop Noll (IN),622,Hammond Bishop Noll (IN)
Hammond Catholic (IN),44,Hammond Central Catholic (IN)
Hammond Catholic Central (IN),4,Hammond Central Catholic (IN)
Hammond Central Catholic (IN),11,Hammond Central Catholic (IN)
Hammond Gavit (IN),503,Hammond Gavit (IN)
Hammond Morton (IN),648,Hammond Morton (IN)
Hammond Tech (IN),323,Hammond Tech (IN)
Hammond-Whiting Clark (IN),660,Hammond-Whiting Clark (IN)
Harlan Tri St. ate (IN),10,Harlan Tri-State Crusaders (IN)
Harlan Tri-State Crusaders (IN),73,Harlan Tri-State Crusaders (IN)
Hartford City Blackford (IN),507,Hartford City Blackford (IN)
Highland (IN),564,Highland (IN)
Hobart (IN),1094,Hobart (IN)
Hobart River Forest (IN),579,Hobart River Forest (IN)
Howe Military (IN),97,Howe Military Academy (IN)
