ID,Date,Season,Home,Home_Score,Visitor,Visitor_Score,Source,Forfeit,OT,Date_Added
826491E7-C3E8-4AF9-8601-F3970264458D,1976,Prescott (WA),38,Garfield (WA),14,The Spokesman Review,,0.0,05:19.7
709A2062-D110-45A6-BA3E-F379091B5E0B,2016,Golden-Horseshoe A.N. Myer (ON),26,Golden-Horseshoe London Cc Crusaders (ON (ON),10,http://www.canadafootballchat.com/index.php,0.0,,00:00.0
2F42818B-8E34-47A2-9BB0-F3685A2C422E,1961,Woodstock Marian Catholic Central (IL),14,"Woodstock Marian Catholic Central Opp """"Adrian"""" (IL)",6,http://www.classmates.com/siteui/yearbooks/1000252826?page=38,0.0,,00:00.0
3A9AEBA9-652B-4DC3-941C-F31D4A70E425,1986,Ft. Worth Trinity Valley (OK),16,Oklahoma City Casady (OK),0,The Daily Oklahoman,,0.0,50:38.1
73425127-B0E9-40DC-AAB3-F2C83F1D3615,1979,Engadine (MI),58,Cooks Big Bay De Noc (MI),0,http://michigan-football.com/,0.0,,00:00.0
3E2F366B-3021-4731-B4C9-F29BF97F1B77,1974,Cooks Big Bay De Noc (MI),6,Brimley (MI),0,http://michigan-football.com/,0.0,,00:00.0
24282836-6EDB-4249-AF95-F26CA774BA6A,1995,Wynnewood (OK),39,Kingston (OK),9,The Daily Oklahoman,,0.0,30:50.0
EE23D27F-B504-49B4-93AA-F25BA552D8CA,1906,Escanaba (MI),12,Northern State Normal (MI),11,http://www.classmates.com/yearbooks/Escanaba-Area-High-School/108780?page=102,0.0,,00:00.0
349DC670-DB8E-4346-B651-F244AA2507AB,1964,Drexel Hill Monsignor Bonner (PA),6,Philadelphia Saints John Neumann & Maria Goretti Catholic (PA),6,https://digital.libraries.psu.edu/digital/collection/saylor/id/3461,0.0,,00:00.0
E317A802-1795-4103-9D6D-F20E01F1B91A,1980,Medford (OK),12,Fairview (OK),10,The Daily Oklahoman,,0.0,49:21.1
5BA428B7-5D18-4AEA-BE2A-F1F64BE77996,1999,Parkton Hereford (MD),33,Queen (MD),14,The Baltimore Sun,,0.0,40:54.4
5D15E42B-57E0-4DC9-AF5B-F1DFE5BF09D6,1989,Rolla (KS),34,Yarbrough (KS),6,The Daily Oklahoman,,0.0,54:45.1
BDBAAA3A-457B-4795-BB8E-F19DB37FDDDA,2003,Wellsville (NY),20,Bolivar (NY),3,Democrat and Chronicle 2003 10 18 Page 42.txt,0.0,0.0,49:13.0
ED387596-2CCB-4A68-8687-F15906D2B84C,1953,Sandersville Elder (GA),0,Greene County (ac. -1955) (GA),0,http://ghsfha.com,0.0,,00:00.0
95E4EFFA-73F3-45CE-B0F1-F157A7DC050B,1975,Garfield (OH),26,Akron East (OH),0,The Akron Beacon Journal,,0.0,25:31.4
4B5BC980-2B99-4C11-9968-F13BB9D2143A,1987,Rock Valley (IA),38,Little Rock-George (IA),0,https://www.classmates.com/siteui/yearbooks/1000250586?page=44,0.0,,00:00.0
58D4C02B-9AE8-4853-AA8F-F1387969098C,1946,Buena Vista McCluer (VA),48,Low Moor Central (VA),0,http://fourseasonsfootball.com/va.html,0.0,,00:00.0
45DC2C8E-44FB-48BA-98A3-F12BB23E8330,1992,Medford (OK),42,Wakita (OK),12,The Daily Oklahoman,,0.0,16:55.2
0D4AA060-4839-4F6C-A7A0-F1049366A360,1978,Bussey Twin Cedars (IA),12,Colfax-Mingo (IA),6,http://www.classmates.com/siteui/yearbooks/1000247528?page=82,0.0,,00:00.0
AC123C58-F750-4CF0-88E1-F0E55CDCA777,1981,Fargo North (ND),13,Jamestown (ND),7,Rapid_City_Journal_1981_10_24_12_1.txt,,,22:11.8
A2F06F94-9FA5-4884-8487-F0C825B6334A,1961,Freeport Brazosport (TX),7,Galena Park (TX),6,http://www.e-yearbook.com/sp/eybb?school=104330&year=1962&up=1&startpage=114,0.0,,00:00.0
7A480794-7ABD-4895-BD29-F09942B60241,1992,Medford (OK),47,Deer Creek-Lamont (OK),0,The Daily Oklahoman,,0.0,16:55.2
695FA8A4-A2C4-4EAF-8F5D-F05830C7A895,1991,Kingston (OK),13,Blanchard Bridge Creek (OK),8,The Daily Oklahoman,,0.0,26:42.6
F1A1EFD2-56CE-4B4B-AA61-F040EE129DF2,2002,Clearwater (NE),47,Orchard (NE),0,http://www.classmates.com/siteui/yearbooks/4182807120?page=55,0.0,,00:00.0
988EE128-9355-47EE-A8FB-F0322BAF45FD,1979,Rapid River (MI),56,Cooks Big Bay De Noc (MI),0,http://michigan-football.com/,0.0,,00:00.0
2A1B32BA-9D9B-42C3-9511-EFDB4CA386E1,1959,Hot Springs Bath County (VA),13,Low Moor Central (VA),19,http://fourseasonsfootball.com/va.html,0.0,,00:00.0
05FACE41-F195-4F5C-917E-EFAD9E581C00,1960,Daleville Lord Botetourt (VA),13,Low Moor Central (VA),12,http://fourseasonsfootball.com/va.html,0.0,,00:00.0
B33490D1-30A4-4CBC-B082-EFAB3B30D15B,1990,Enid Emmanuel Christian OK) (OK),41,South Coffeyville Oklahoma Union (OK),12,The Daily Oklahoman,,0.0,26:42.6
74DD30AC-65AF-49EA-9CB9-EFA4A05065BC,1996,Morrison (OK),24,Medford (OK),22,The Daily Oklahoman,,0.0,30:50.0
9A4FB94C-C25F-483A-AEAA-EF7C9819EC59,2003,Milwaukee Bay View-Conservatory of Lifelong Learning (WI),46,Milwaukee Riverside University (WI),6,https://www.wiaawi.org/Portals/0/PDF/Results/Football/2003/weeklyresults.htm,0.0,,00:00.0
664A6DD3-20FD-4FA2-B3EB-EF4703EDA172,2003,Batavia Notre Dame (NY),19,Bolivar (NY),7,Democrat and Chronicle 2003 10 26 Page 60.txt,0.0,0.0,49:13.0
9B0C39F1-46A3-42D9-9172-EF37D822DB2A,1979,Hunter (WA),6,Inchelium (WA),6,The Coeur d Alene Press,,0.0,43:46.0
9EE7655C-A8D4-43A5-B845-EF1AE9EFCC5C,1939,Bedford Liberty (VA),13,Low Moor Central (VA),0,http://fourseasonsfootball.com/va.html,0.0,,00:00.0
0B8DEFD4-3392-4F23-8A0A-EEFAFA4CDE82,1995,Kingston (OK),18,Antlers (OK),14,The Daily Oklahoman,,0.0,30:50.0
AD8130F6-92B1-4AAF-99DF-EEF9A5607863,1985,Purcell (OK),32,Kingston (OK),0,The Daily Oklahoman,,0.0,50:38.1
148B4B04-E1B1-4CE0-BFB4-EEF116E557AE,1982,Elmira Notre Dame (NY),40,Wellsboro (NY),7,The Ithaca Journal 1982 10 30 12.txt,,,59:17.9
ACA1313F-AD16-4E0F-905F-EEA506BE6929,1977,Queen City (TX),63,Simms James Bowie (TX),0,The Times,,0.0,29:12.2
5E9E708B-E5A3-4BDD-8DB1-EE7C3DBE0B60,2003,Milwaukee Saint Thomas More (WI),7,Milwaukee Bay View-Conservatory of Lifelong Learning (WI),0,https://www.wiaawi.org/Portals/0/PDF/Results/Football/2003/weeklyresults.htm,0.0,,00:00.0
C19B3E92-9694-40DB-8C84-EE5306ADE07B,1960,Clifton Forge (VA),13,Low Moor Central (VA),0,http://fourseasonsfootball.com/va.html,0.0,,00:00.0
2CA78CF4-FA48-4B98-A31A-EE4B1FFD4EA5,1949,Hot Springs Bath County (VA),31,Low Moor Central (VA),12,http://fourseasonsfootball.com/va.html,0.0,,00:00.0
B70EA748-0BC1-463D-9E04-EE0733BA8341,1994,Medford (OK),14,Pond Creek-Hunter (OK),8,The Daily Oklahoman,,0.0,30:50.0
E6A9F5FB-F730-4F24-AF5A-EDD1A4B50DA3,1985,Balko (OK),36,Yarbrough (OK),6,The Daily Oklahoman,,0.0,50:38.1
D2CAD45C-DA62-40F2-A80E-EDB6549D6BF8,2000,Kingston (OK),31,Caddo (OK),0,The Daily Oklahoman,,0.0,39:48.1
900D2F31-8458-4936-8929-EDAD954F5A99,1991,Enid Emmanuel Christian OK) (OK),28,Broken Arrow Grace Christian (OK),6,The Daily Oklahoman,,0.0,26:42.6
