team_id,team_name,season,week,team1_raw,score1,team2_raw,score2,notes
261,@Amarillo,2003,35,Record: 6-,5,-,0,
261,@Amarillo,2003,36,nSan Angelo Central,28,LAmarillod,7,D
261,@Amarillo,2003,37,Pampa,31,LAmarillo,17,
261,@Amarillo,2003,38,PMidland High,35,LAmarillo,15,
261,@Amarillo,2003,39,LAmarillo,9,nPalo Durof,6,
261,@Amarillo,2003,40,LAmarillo,52,TLubbock Estacadof,6,
261,@Amarillo,2003,41,LAmarillo8,13,LTascosa,3,D
261,@Amarillo,2003,42,LAmarillor,16,xLubbock Coronado,10,D
261,@Amarillo,2003,43,LAmarillo,59,#Lubbock,28,D
261,@Amarillo,2003,44,PEl Paso Andress,35,L,27,B
261,@Amarillo,2002,35,Record: 5-,7,-,0,
261,@Amarillo,2002,36,Pampa,23,LAmarillor,16,
261,@Amarillo,2002,37,POdessa Permian,52,LAmarillos,14,
261,@Amarillo,2002,38,PMidland High,28,LAmarillof,6,
261,@Amarillo,2002,39,nPalo Duros,14,LAmarilloy,0,
261,@Amarillo,2002,40,LAmarillo,10,LTascosay,0,D
261,@Amarillo,2002,41,LAmarillor,16,nSan Angelo Central,9,D
261,@Amarillo,2002,42,xLubbock Coronado,24,LAmarillo,17,D
261,@Amarillo,2002,43,LAmarillo,31,#Lubbock,29,D
261,@Amarillo,2002,44,*Lubbock Monterey,32,LAmarilloy,0,D
261,@Amarillo,2002,45,T,35,LAmarillo,24,A
261,@Amarillo,2001,35,Record: 6-,6,-,0,
261,@Amarillo,2001,36,nPalo Duro,20,LAmarillos,14,
261,@Amarillo,2001,37,LAmarillo,10,#Plainview,9,
261,@Amarillo,2001,38,POdessa Permian3,21,LAmarillo,10,
261,@Amarillo,2001,39,PMidland High,31,LAmarillof,6,
261,@Amarillo,2001,40,LAmarillo,20,nSan Angelo Centraly,0,D
261,@Amarillo,2001,41,*Lubbock Monterey,35,LAmarilloy,0,D
261,@Amarillo,2001,42,LAmarillo,20,TKeller Centraly,0,D
261,@Amarillo,2001,43,LAmarillo,17,xLubbock Coronado,10,D
261,@Amarillo,2001,44,LAmarillo,42,#Lubbocky,0,D
261,@Amarillo,2001,45,P,14,LAmarillod,7,B
261,@Amarillo,2000,35,Record: 5-,6,-,0,
261,@Amarillo,2000,36,Pampa3,21,LAmarillo,10,
261,@Amarillo,2000,37,PMidland High,17,LAmarillo,10,
261,@Amarillo,2000,38,LAmarillo,28,nPalo Durof,6,
261,@Amarillo,2000,39,LAmarillos,14,#Plainviewd,7,
261,@Amarillo,2000,40,POdessa Permian,35,LAmarillos,14,
261,@Amarillo,2000,41,LAmarillo3,21,LTascosas,14,D
261,@Amarillo,2000,42,LAmarillo,10,xLubbock Coronadod,7,D
261,@Amarillo,2000,43,LAmarillo,29,#Lubbockf,6,D
261,@Amarillo,2000,44,nSan Angelo Central,39,LAmarillo,28,D
261,@Amarillo,2000,45,TAbilene Cooper,26,LAmarilloy,0,B
261,@Amarillo,1999,35,LAmarillo,31,"*Clovis, NMy",0,
261,@Amarillo,1999,36,LAmarillo,42,nPalo Duro,20,
261,@Amarillo,1999,37,LAmarillo,45,LDumasy,0,
261,@Amarillo,1999,38,LAmarillo3,21,POdessa Permians,14,
261,@Amarillo,1999,39,LAmarilloa,48,LTascosad,7,D
261,@Amarillo,1999,40,LAmarillo,27,xLubbock Coronadod,7,D
261,@Amarillo,1999,41,LAmarillo,34,#Lubbockd,7,D
261,@Amarillo,1999,42,LAmarillo,23,*Lubbock Monterey,12,D
261,@Amarillo,1999,43,LAmarillo,10,nSan Angelo Central,3,D
261,@Amarillo,1999,44,LAmarillo,33,TAbilene Cooper,30,B
261,@Amarillo,1999,45,L,37,nEastwoodr,16,A
261,@Amarillo,1998,35,Record: 9-,4,-,0,
261,@Amarillo,1998,36,LAmarillor,16,"*Clovis, NM",9,
261,@Amarillo,1998,37,LAmarillo,20,nPalo Duroy,0,
261,@Amarillo,1998,38,LAmarillo,27,LDumasd,7,
261,@Amarillo,1998,39,LTascosa3,21,LAmarillor,16,D
261,@Amarillo,1998,40,LAmarillo,20,xLubbock Coronado,17,D
261,@Amarillo,1998,41,LAmarillo,32,#Lubbockd,7,D
261,@Amarillo,1998,42,LAmarillo,35,*Lubbock Montereyd,7,D
261,@Amarillo,1998,43,nSan Angelo Central8,13,LAmarillo,12,D
261,@Amarillo,1998,44,LAmarillo,36,TAbilene Cooper,11,B
261,@Amarillo,1998,45,L,28,#El Paso Socorrof,6,A
261,@Amarillo,1998,46,TSouth Grand Prairie,38,LAmarillo,20,R
261,@Amarillo,1997,35,Record: 11-,3,-,0,
261,@Amarillo,1997,36,LAmarillo3,21,"*Clovis, NM",19,
261,@Amarillo,1997,37,LAmarillo,28,#Plainviewd,7,
261,@Amarillo,1997,38,LAmarillo,20,TAbilene Cooper,3,
261,@Amarillo,1997,39,POdessa Permian8,13,LAmarillo,12,
261,@Amarillo,1997,40,LAmarillo,19,LTascosas,14,D
261,@Amarillo,1997,41,LAmarillo3,21,*Lubbock Montereyd,7,D
261,@Amarillo,1997,42,LAmarillo,39,nPalo Duro,20,D
261,@Amarillo,1997,43,xLubbock Coronado,17,LAmarillos,14,D
261,@Amarillo,1997,44,LAmarillor,16,#Lubbocky,0,D
261,@Amarillo,1997,45,LAmarillo,41,*Lubbock Montereyd,7,D
261,@Amarillo,1997,46,LAmarillo,24,LMidland Leed,7,B
261,@Amarillo,1997,47,PFM Marcus,34,L,17,R
261,@Amarillo,1996,35,Record: 8-,2,-,1,
261,@Amarillo,1996,36,LAmarillo,26,#Plainviewd,7,
261,@Amarillo,1996,37,LAmarillo,31,TAbilene Cooper,28,
261,@Amarillo,1996,38,POdessa Permian,35,LAmarillos,14,
261,@Amarillo,1996,39,LAmarillos,14,LTascosas,14,D
261,@Amarillo,1996,40,LAmarillo,42,nPalo Duros,14,D
261,@Amarillo,1996,41,LAmarillo,37,xLubbock Coronados,14,D
261,@Amarillo,1996,42,LAmarillo,40,#Lubbocks,14,D
261,@Amarillo,1996,43,LAmarillo,28,*Lubbock Montereyd,7,D
261,@Amarillo,1996,44,TAbilene Cooper,20,LAmarillos,14,B
261,@Amarillo,1995,35,Record: 6-,4,-,0,
261,@Amarillo,1995,36,LAmarillo,42,"*Clovis, NMd",7,
261,@Amarillo,1995,37,*Lubbock Monterey,24,LAmarillos,14,
261,@Amarillo,1995,38,POdessa Permians,14,LAmarillo,11,
261,@Amarillo,1995,39,LAmarillo,26,LTascosad,7,D
261,@Amarillo,1995,40,LAmarillo,40,nPalo Durop,8,D
261,@Amarillo,1995,41,xLubbock Coronado3,21,LAmarillod,7,D
261,@Amarillo,1995,42,LAmarillo,37,#Lubbock,3,D
261,@Amarillo,1995,43,LAmarillor,16,#Plainviewd,7,D
261,@Amarillo,1995,44,LMidland Lee,38,LAmarillo,3,B
261,@Amarillo,1994,35,LAmarillo8,13,*Lubbock Montereyf,6,
261,@Amarillo,1994,36,LAmarillo,34,POdessa Permiand,7,
261,@Amarillo,1994,37,LAmarillo,28,LTascosad,7,D
261,@Amarillo,1994,38,LAmarillo,31,nPalo Duro,20,D
261,@Amarillo,1994,39,LAmarillo,35,xLubbock Coronadod,7,D
261,@Amarillo,1994,40,LAmarillo,28,#Lubbockd,7,D
261,@Amarillo,1994,41,LAmarillo,31,#Plainviewf,6,D
261,@Amarillo,1993,35,Record: 6-,5,-,0,
261,@Amarillo,1993,36,LAmarillo,28,PMidland Highd,7,
261,@Amarillo,1993,37,LAmarillof,6,LDumasy,0,
261,@Amarillo,1993,38,POdessa Permian,35,LAmarillor,16,
261,@Amarillo,1993,39,Pampa,27,LAmarillo,20,
261,@Amarillo,1993,40,LAmarillo,60,#Lubbocky,0,D
261,@Amarillo,1993,41,xLubbock Coronado,19,LAmarillod,7,D
261,@Amarillo,1993,42,LAmarillo,28,LTascosar,16,D
261,@Amarillo,1993,43,LAmarillo,28,nPalo Duro,18,D
261,@Amarillo,1993,44,*Lubbock Monterey,17,LAmarillo,10,D
261,@Amarillo,1993,45,LMidland Lee,63,LAmarillo,26,B
261,@Amarillo,1992,35,Record: 10-,2,-,0,
261,@Amarillo,1992,36,LAmarillo,58,LDumas,20,
261,@Amarillo,1992,37,LAmarillo,28,"*Clovis, NMs",14,
261,@Amarillo,1992,38,LAmarillo,33,PMidland Highd,7,
261,@Amarillo,1992,39,POdessa Permian,26,LAmarillos,14,
261,@Amarillo,1992,40,LAmarillo,38,nPalo Durof,6,D
261,@Amarillo,1992,41,LAmarillo,42,#Lubbockd,7,D
261,@Amarillo,1992,42,LAmarillo,20,T,17,B
261,@Amarillo,1992,43,L@Amarillo3,21,#FW Dunbar,20,R
261,@Amarillo,1992,44,LAmarillo,10,POdessa Permiand,7,Q
261,@Amarillo,1992,45,Temple,38,LAmarillod,7,S
261,@Amarillo,1991,35,Record: 4-,4,-,0,
261,@Amarillo,1991,36,LOdessa High,37,LAmarillo,28,
261,@Amarillo,1991,37,POdessa Permian,35,LAmarillo,3,
261,@Amarillo,1991,38,LAmarillo,9,LTascosay,0,D
261,@Amarillo,1991,39,LAmarillot,50,#Lubbocky,0,D
261,@Amarillo,1991,40,LAmarillod,7,nPalo Duroy,0,D
261,@Amarillo,1991,41,*Lubbock Monterey,23,LAmarillos,14,D
261,@Amarillo,1991,42,LAmarillo,32,#Plainviewy,0,D
261,@Amarillo,1990,35,Record: 11-,4,-,0,
261,@Amarillo,1990,36,LAmarillo,17,"*Clovis, NMs",14,
261,@Amarillo,1990,37,LAmarillos,14,LOdessa Highd,7,
261,@Amarillo,1990,38,POdessa Permian,12,LAmarilloy,0,
261,@Amarillo,1990,39,LAmarillo,35,LTascosas,14,D
261,@Amarillo,1990,40,nPalo Duro,28,LAmarillo,22,D
261,@Amarillo,1990,41,LAmarillo,34,xLubbock Coronadof,6,D
261,@Amarillo,1990,42,LAmarillo,27,*Lubbock Montereyy,0,D
261,@Amarillo,1990,43,LAmarillo3,21,#Plainview,20,D
261,@Amarillo,1990,44,LAmarillo,52,nSan Angelo Central,22,B
261,@Amarillo,1990,45,LAmarillo,49,TSouth Grand Prairier,16,R
261,@Amarillo,1990,46,#Arl Houston,20,LAmarillo,12,Q
261,@Amarillo,1990,47,#Arl Houston,29,L,12,Q
261,@Amarillo,1989,35,Record: 4-,3,-,1,
261,@Amarillo,1989,36,POdessa Permian,28,LAmarilloy,0,
261,@Amarillo,1989,37,LAmarillo,44,#Lubbocky,0,D
261,@Amarillo,1989,38,LAmarillo,25,#Caprockd,7,D
261,@Amarillo,1989,39,LAmarillo,20,nPalo Duro,20,D
261,@Amarillo,1989,40,xLubbock Coronado,24,LAmarillo,17,D
261,@Amarillo,1989,41,LAmarillo,10,#Plainviewd,7,D
261,@Amarillo,1989,42,POdessa Permian,42,LAmarilloy,0,B
261,@Amarillo,1988,35,Record: 4-,5,-,0,
261,@Amarillo,1988,36,"*Clovis, NM",10,LAmarilloy,0,
261,@Amarillo,1988,37,POdessa Permian,35,LAmarillos,14,
261,@Amarillo,1988,38,LTascosa,23,LAmarillo,5,D
261,@Amarillo,1988,39,nPalo Duro,41,LAmarillof,6,D
261,@Amarillo,1988,40,LAmarillod,7,xLubbock Coronadof,6,D
261,@Amarillo,1988,41,#Plainview,15,LAmarillos,14,D
261,@Amarillo,1987,35,Record: 7-,3,-,0,
261,@Amarillo,1987,36,LAmarillo,17,"*Clovis, NMs",14,
261,@Amarillo,1987,37,POdessa Permian,20,LAmarillo,9,
261,@Amarillo,1987,38,LAmarillo,37,#Caprockf,6,D
261,@Amarillo,1987,39,LAmarillo,49,#Lubbock,30,D
261,@Amarillo,1987,40,LAmarillo,40,*Lubbock Montereyd,7,D
261,@Amarillo,1987,41,LAmarillo,15,LTascosaf,6,D
261,@Amarillo,1987,42,LAmarillo,27,#Plainviewd,7,D
261,@Amarillo,1987,43,nPalo Duro,33,LAmarillo,20,D
261,@Amarillo,1987,44,LMidland Lee,35,LAmarillod,7,B
261,@Amarillo,1986,35,Record: 6-,4,-,0,
261,@Amarillo,1986,36,POdessa Permian,42,LAmarillo,20,
261,@Amarillo,1986,37,LAmarillos,14,#Lubbocky,0,D
261,@Amarillo,1986,38,LAmarillo,20,LTascosad,7,D
261,@Amarillo,1986,39,#Caprock,10,LAmarilloy,0,D
261,@Amarillo,1986,40,nPalo Duro3,21,LAmarillod,7,D
261,@Amarillo,1986,41,LAmarillos,14,LMidland Leey,0,B
261,@Amarillo,1986,42,LAmarillo,31,nEastwood,10,A
261,@Amarillo,1986,43,*Hurst Bell,24,LAmarillod,7,R
261,@Amarillo,1985,35,Record: 7-,2,-,0,
261,@Amarillo,1985,36,LAmarillo,20,*Herefordd,7,
261,@Amarillo,1985,37,LOdessa High,27,LAmarillod,7,
261,@Amarillo,1985,38,LAmarillos,14,#Lubbockf,6,D
261,@Amarillo,1985,39,LAmarillo,24,#Plainviewf,6,D
261,@Amarillo,1985,40,LAmarillo,10,nPalo Durod,7,D
261,@Amarillo,1985,41,LAmarillo,42,LTascosad,7,D
261,@Amarillo,1985,42,LAmarillo3,21,#Caprocky,0,D
261,@Amarillo,1985,43,LMidland Lee8,13,LAmarillod,7,B
261,@Amarillo,1984,35,Record: 6-,3,-,0,
261,@Amarillo,1984,36,LAmarillo,45,*Herefordy,0,
261,@Amarillo,1984,37,xLubbock Coronado,25,LAmarillos,14,
261,@Amarillo,1984,38,LAmarillo,17,LOdessa Highs,14,
261,@Amarillo,1984,39,LAmarillo,24,#Caprocky,0,D
261,@Amarillo,1984,40,LAmarillo,41,#Lubbockp,8,D
261,@Amarillo,1984,41,#Plainview,20,LAmarillos,14,D
261,@Amarillo,1984,42,LAmarillos,14,LTascosay,0,D
261,@Amarillo,1984,43,nPalo Duro,22,LAmarillo,20,D
261,@Amarillo,1983,35,Record: 5-,3,-,0,
261,@Amarillo,1983,36,LAmarillo,17,*Herefordd,7,
261,@Amarillo,1983,37,LOdessa Highs,14,LAmarillod,7,
261,@Amarillo,1983,38,LAmarillo,41,#Lubbocky,0,D
261,@Amarillo,1983,39,LAmarillod,7,*Lubbock Monterey,3,D
261,@Amarillo,1983,40,LAmarillo,3,#Plainviewy,0,D
261,@Amarillo,1983,41,LAmarillo,27,#Caprocky,0,D
261,@Amarillo,1983,42,nPalo Duro,27,LAmarilloy,0,D
261,@Amarillo,1983,43,LMidland Lee,30,LAmarillo,3,B
261,@Amarillo,1982,35,Record: 3-,3,-,0,
261,@Amarillo,1982,36,LAmarillo,25,#Lubbock,3,
261,@Amarillo,1982,37,*Hereford,32,LAmarilloy,0,
261,@Amarillo,1982,38,LOdessa Highp,8,LAmarillof,6,
261,@Amarillo,1982,39,LAmarillo,28,LTascosa,24,D
261,@Amarillo,1982,40,LAmarillo,3,nPalo Duroy,0,D
261,@Amarillo,1981,35,Record: 3-,5,-,1,
261,@Amarillo,1981,36,*Hereford3,21,LAmarilloy,0,
261,@Amarillo,1981,37,LOdessa High,19,LAmarilloy,0,
261,@Amarillo,1981,38,POdessa Permian,17,LAmarilloy,0,
261,@Amarillo,1981,39,#Plainview,17,LAmarillod,7,
261,@Amarillo,1981,40,LAmarillo,20,#Lubbocky,0,D
261,@Amarillo,1981,41,LAmarillos,14,LTascosas,14,D
261,@Amarillo,1981,42,LAmarillod,7,#Caprockf,6,D
261,@Amarillo,1981,43,nPalo Duro,20,LAmarillo,17,D
261,@Amarillo,1980,35,Record: 7-,6,-,0,
261,@Amarillo,1980,36,"*Clovis, NM3",21,LAmarillo,12,
261,@Amarillo,1980,37,*Hereford,17,LAmarillos,14,
261,@Amarillo,1980,38,LOdessa High,34,LAmarillof,6,
261,@Amarillo,1980,39,POdessa Permian8,13,LAmarilloy,0,
261,@Amarillo,1980,40,LAmarillo,28,nPalo Duroy,0,D
261,@Amarillo,1980,41,LAmarillo,17,#Lubbockf,6,D
261,@Amarillo,1980,42,LAmarillo,28,LTascosa,10,D
261,@Amarillo,1980,43,LAmarillo,25,#Caprockf,6,D
261,@Amarillo,1980,44,LAmarillo,10,#Plainview,9,B
261,@Amarillo,1980,45,POdessa Permian,27,LAmarilloy,0,Q
261,@Amarillo,1979,35,Record: 8-,2,-,0,
261,@Amarillo,1979,36,LAmarillo,45,#Lubbock,12,
261,@Amarillo,1979,37,LAmarillos,14,*Herefordy,0,
261,@Amarillo,1979,38,LOdessa High,15,LAmarillos,14,
261,@Amarillo,1979,39,LAmarillo,9,POdessa Permiany,0,
261,@Amarillo,1979,40,LAmarillod,7,#Plainviewf,6,
261,@Amarillo,1979,41,LAmarillo3,21,nPalo Durof,6,D
261,@Amarillo,1979,42,LAmarillo,33,#Caprocky,0,D
261,@Amarillo,1979,43,LAmarillo,28,LTascosay,0,D
261,@Amarillo,1979,44,*Lubbock Monterey,23,LAmarillod,7,B
261,@Amarillo,1978,35,Record: 4-,5,-,0,
261,@Amarillo,1978,36,L,39,LAmarilloy,0,
261,@Amarillo,1978,37,LAmarillo,24,#Lubbockd,7,
261,@Amarillo,1978,38,LAmarillo3,21,*Hereford,20,
261,@Amarillo,1978,39,POdessa Permian,43,LAmarillof,6,
261,@Amarillo,1978,40,#Plainview,34,LAmarillof,6,
261,@Amarillo,1978,41,nPalo Duro,34,LAmarilloy,0,D
261,@Amarillo,1978,42,LAmarillo,38,#Caprockf,6,D
261,@Amarillo,1978,43,#Plainview3,21,LAmarilloy,0,B
261,@Amarillo,1977,35,Record: 7-,2,-,0,
261,@Amarillo,1977,36,LAmarillo,34,#Lubbockd,7,
261,@Amarillo,1977,37,LAmarillo,47,*Herefordd,7,
261,@Amarillo,1977,38,LAmarillor,16,LOdessa Highf,6,
261,@Amarillo,1977,39,POdessa Permian,38,LAmarilloy,0,
261,@Amarillo,1977,40,LAmarillo,19,#Plainviews,14,D
261,@Amarillo,1977,41,LTascosa,33,LAmarillos,14,D
261,@Amarillo,1977,42,LAmarillo,47,#Caprockd,7,D
261,@Amarillo,1977,43,LAmarillo,17,nPalo Duros,14,D
261,@Amarillo,1976,35,Record: 7-,3,-,0,
261,@Amarillo,1976,36,LAmarillo,28,#Lubbock,25,
261,@Amarillo,1976,37,LAmarillo,31,*Herefordy,0,
261,@Amarillo,1976,38,LOdessa High,10,LAmarilloy,0,
261,@Amarillo,1976,39,POdessa Permian,29,LAmarillof,6,
261,@Amarillo,1976,40,LAmarillo,35,#Plainviewy,0,D
261,@Amarillo,1976,41,LAmarillo,41,#Caprocky,0,D
261,@Amarillo,1976,42,LAmarillo,10,LTascosaf,6,D
261,@Amarillo,1976,43,LAmarillo,34,nPalo Duros,14,D
261,@Amarillo,1976,44,*Lubbock Montereyd,7,LAmarillo,3,B
261,@Amarillo,1975,35,Record: 4-,6,-,0,
261,@Amarillo,1975,36,LAmarillo,27,*Herefordd,7,
261,@Amarillo,1975,37,LAmarillos,14,#Lubbock,3,
261,@Amarillo,1975,38,LOdessa High,30,LAmarillo,18,
261,@Amarillo,1975,39,POdessa Permian,43,LAmarilloy,0,
261,@Amarillo,1975,40,#Plainview,19,LAmarillod,7,
261,@Amarillo,1975,41,LAmarillo,19,PBorger,12,D
261,@Amarillo,1975,42,Pampa,28,LAmarillo,12,D
261,@Amarillo,1975,43,LAmarillo,12,#Caprockd,7,D
261,@Amarillo,1974,35,Record: 3-,7,-,0,
261,@Amarillo,1974,36,LOdessa High3,21,LAmarillod,7,
261,@Amarillo,1974,37,LAmarillo,35,*Herefordd,7,
261,@Amarillo,1974,38,LAmarillo,15,#Lubbock,10,
261,@Amarillo,1974,39,LOdessa High,20,LAmarillod,7,
261,@Amarillo,1974,40,POdessa Permian,20,LAmarillod,7,
261,@Amarillo,1974,41,#Plainview,19,LAmarillof,6,
261,@Amarillo,1974,42,LAmarillo,40,PBorgery,0,D
261,@Amarillo,1974,43,Pampaf,6,LAmarilloy,0,D
261,@Amarillo,1974,44,#Caprock,15,LAmarillod,7,D
261,@Amarillo,1974,45,LTascosa,34,LAmarillod,7,D
261,@Amarillo,1973,35,Record: 2-,6,-,2,
261,@Amarillo,1973,36,*Hereford3,21,L,2,
261,@Amarillo,1973,37,#Lubbock,27,LAmarillos,14,
261,@Amarillo,1973,38,LAmarillo8,13,LOdessa High,12,
261,@Amarillo,1973,39,#Plainview3,21,LAmarillof,6,
261,@Amarillo,1973,40,#Caprock,42,LAmarillod,7,D
261,@Amarillo,1973,41,LTascosa,15,LAmarillos,14,D
261,@Amarillo,1972,35,Record: 5-,5,-,0,
261,@Amarillo,1972,36,LAmarillo3,21,#Lubbockd,7,
261,@Amarillo,1972,37,*Hereford,32,LAmarillo,3,
261,@Amarillo,1972,38,LOdessa High,28,LAmarilloy,0,
261,@Amarillo,1972,39,#Plainview,35,LAmarillo,15,
261,@Amarillo,1972,40,nPalo Duro,42,LAmarilloy,0,D
261,@Amarillo,1972,41,#Caprock3,21,LAmarilloy,0,D
261,@Amarillo,1972,42,LAmarillos,14,PBorgerf,6,D
261,@Amarillo,1972,43,LAmarillo,10,LTascosad,7,D
261,@Amarillo,1971,35,Record: 4-,7,-,0,
261,@Amarillo,1971,36,LAmarillo,3,LAmarillo,3,
261,@Amarillo,1971,37,Wichita Falls,25,LAmarilloy,0,
261,@Amarillo,1971,38,LAmarillo,45,#Lubbockf,6,
261,@Amarillo,1971,39,LOdessa Highs,14,LAmarillo,9,
261,@Amarillo,1971,40,#Plainview,20,LAmarilloy,0,
261,@Amarillo,1971,41,LAmarillo3,21,#Caprockp,8,D
261,@Amarillo,1971,42,PBorgers,14,LAmarillod,7,D
261,@Amarillo,1971,43,Pampa,23,LAmarillos,14,D
261,@Amarillo,1971,44,LAmarillod,7,LTascosay,0,D
261,@Amarillo,1971,45,LAmarillo,33,nPalo Duroy,0,D
261,@Amarillo,1970,35,Record: 7-,3,-,0,
261,@Amarillo,1970,36,Wichita Falls,34,LAmarillod,7,
261,@Amarillo,1970,37,LAmarillo,15,LOdessa Highy,0,
261,@Amarillo,1970,38,LAmarillo,23,#Plainviewy,0,
261,@Amarillo,1970,39,#Lubbock,23,LAmarillo,12,D
261,@Amarillo,1970,40,LAmarillo,34,#Caprocky,0,D
261,@Amarillo,1970,41,nPalo Duro3,21,LAmarillod,7,D
261,@Amarillo,1970,42,LAmarillo,42,*Herefordd,7,D
261,@Amarillo,1970,43,LAmarillo,31,PBorgerf,6,D
261,@Amarillo,1970,44,LAmarillo,17,LTascosay,0,D
261,@Amarillo,1969,35,Record: 6-,2,-,1,
261,@Amarillo,1969,36,Wichita Falls,54,LAmarilloy,0,
261,@Amarillo,1969,37,LAmarillo,31,#Lubbock,2,
261,@Amarillo,1969,38,LAmarillo3,21,LOdessa Highd,7,
261,@Amarillo,1969,39,LAmarillo8,13,LTascosad,7,D
261,@Amarillo,1969,40,LAmarillo,25,#Caprocky,0,D
261,@Amarillo,1969,41,nPalo Duro,35,LAmarillod,7,D
261,@Amarillo,1969,42,LAmarillos,14,*Lubbock Montereys,14,D
261,@Amarillo,1969,43,LAmarillo,30,PBorger,20,D
261,@Amarillo,1968,35,Record: 6-,3,-,0,
261,@Amarillo,1968,36,LAmarillo,31,#Lubbockf,6,
261,@Amarillo,1968,37,LOdessa High,10,LAmarillod,7,
261,@Amarillo,1968,38,nPalo Duro,35,LAmarillod,7,D
261,@Amarillo,1968,39,*Lubbock Monterey3,21,LAmarillod,7,D
261,@Amarillo,1968,40,LAmarillo3,21,#Plainview,12,D
261,@Amarillo,1968,41,LAmarillo,12,#Caprockf,6,D
261,@Amarillo,1967,35,Record: 11-,0,-,0,
261,@Amarillo,1967,36,LAmarillo,9,LAmarillo,9,
261,@Amarillo,1967,37,LAmarillo,33,LDumass,14,
261,@Amarillo,1967,38,LAmarillo,35,#Lubbock,12,
261,@Amarillo,1967,39,LAmarillo8,13,LTascosad,7,
261,@Amarillo,1967,40,LAmarillo,40,LOdessa Highy,0,
261,@Amarillo,1967,41,LAmarillo,30,nPalo Durof,6,D
261,@Amarillo,1967,42,LAmarillo,42,*Lubbock Montereyf,6,D
261,@Amarillo,1967,43,LAmarillo,35,PBorgerd,7,D
261,@Amarillo,1967,44,LAmarillo,27,#Caprocky,0,D
261,@Amarillo,1966,35,Record: 7-,4,-,0,
261,@Amarillo,1966,36,LAmarillo,28,nPalo Duros,14,
261,@Amarillo,1966,37,LDumas,15,LAmarillos,14,
261,@Amarillo,1966,38,LAmarillo,12,#Lubbockf,6,
261,@Amarillo,1966,39,LOdessa Highr,16,LAmarillod,7,
261,@Amarillo,1966,40,LAmarillo,10,#Caprockd,7,D
261,@Amarillo,1966,41,*Lubbock Monterey,28,LAmarillos,14,D
261,@Amarillo,1966,42,LAmarillo,28,PBorgerp,8,D
261,@Amarillo,1965,35,Record: 9-,1,-,1,
261,@Amarillo,1965,36,LAmarillo3,21,LOdessa Highd,7,
261,@Amarillo,1965,37,LAmarillod,7,LTascosad,7,D
261,@Amarillo,1965,38,LAmarillo,38,#Lubbock,22,D
261,@Amarillo,1965,39,LAmarillo,34,nPalo Durod,7,D
261,@Amarillo,1965,40,LAmarillo,34,PBorgerf,6,D
261,@Amarillo,1965,41,LAmarillo3,21,#Caprockd,7,D
261,@Amarillo,1965,42,LAmarillo,35,#Plainviewy,0,D
261,@Amarillo,1965,43,*Lubbock Montereyd,7,LAmarilloy,0,D
261,@Amarillo,1965,44,LAmarillo,34,PBorgery,0,D
261,@Amarillo,1964,35,Record: 7-,3,-,0,
261,@Amarillo,1964,36,LAmarillo,10,LOdessa Highy,0,
261,@Amarillo,1964,37,LAmarillo,24,#Caprocky,0,D
261,@Amarillo,1964,38,LTascosad,7,LAmarillo,3,D
261,@Amarillo,1964,39,LAmarillo,28,nPalo Durof,6,D
261,@Amarillo,1964,40,#Lubbock,20,LAmarillos,14,D
261,@Amarillo,1964,41,LAmarillo,10,#Plainviewy,0,D
261,@Amarillo,1964,42,LAmarillo,27,*Lubbock Montereyy,0,D
261,@Amarillo,1964,43,PBorger8,13,LAmarillod,7,D
261,@Amarillo,1963,35,Record: 5-,7,-,0,
261,@Amarillo,1963,36,Wichita Falls8,13,LAmarilloy,0,
261,@Amarillo,1963,37,LOdessa High,38,LAmarillos,14,
261,@Amarillo,1963,38,LAmarillo,10,LMidland Leep,8,
261,@Amarillo,1963,39,LOdessa High,28,LAmarillos,14,
261,@Amarillo,1963,40,LAmarillof,6,#Caprocky,0,D
261,@Amarillo,1963,41,LTascosa,29,LAmarilloy,0,D
261,@Amarillo,1963,42,nPalo Duros,14,LAmarillo,3,D
261,@Amarillo,1963,43,LAmarillo3,21,#Lubbock,12,D
261,@Amarillo,1963,44,LAmarillo8,13,#Plainviewy,0,D
261,@Amarillo,1963,45,PBorger8,13,LAmarillo,2,D
261,@Amarillo,1963,46,Pampa8,13,LAmarillo,9,D
261,@Amarillo,1962,35,Record: 3-,6,-,1,
261,@Amarillo,1962,36,Wichita Falls3,21,LAmarilloy,0,
261,@Amarillo,1962,37,nFW Paschal,10,LAmarillop,8,
261,@Amarillo,1962,38,LAmarillof,6,LOdessa Highy,0,
261,@Amarillo,1962,39,nPalo Duro,28,LAmarillo,22,D
261,@Amarillo,1962,40,LTascosa,27,LAmarillod,7,D
261,@Amarillo,1962,41,LAmarillof,6,#Lubbockf,6,D
261,@Amarillo,1962,42,LAmarilloa,48,#Plainviewy,0,D
261,@Amarillo,1962,43,LAmarillo,37,*Lubbock Montereyy,0,D
261,@Amarillo,1962,44,PBorgers,14,LAmarillop,8,D
261,@Amarillo,1962,45,Pampad,7,LAmarillof,6,D
261,@Amarillo,1961,35,Record: 3-,7,-,0,
261,@Amarillo,1961,36,nFW Paschals,14,LAmarilloy,0,
261,@Amarillo,1961,37,Wichita Fallss,14,LAmarilloy,0,
261,@Amarillo,1961,38,LAmarillo,3,LOdessa Highy,0,
