team_id,team_name,season,season_url,raw_schedule_text
30,Rankin Red Devils,1947,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1947&GUID=6958121657,"Record: 1-7-0   Head Coach: Harry Barham
WK Team SC Team SC    
9/12  3@Fort Davisv 27 nRankins 14
9/19  LForsanv 38 n@Rankiny 0 D
9/26  n@Rankinv 29 PWater Valley3 21 D
10/3  L@Sterling Cityr 16 nRankiny 0 D
10/17  #Garden Cityv 32 n@Rankinf 6 D
10/24  T@Courtneyv 62 nRankiny 0 D
10/31  T@Coahomav 71 nRankin3 21 D
11/7  LIrion Countyv 65 n@Rankinf 6 D



"
30,Rankin Red Devils,1946,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1946&GUID=4928668737,"Record: 0-1-0   
WK Team SC Team SC    
9/21  L@Marfav 19 nRankiny 0



"
30,Rankin Red Devils,1944,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1944&GUID=1017027498,"Record: 0-4-0   
WK Team SC Team SC    
  LMarfav 53 nRankiny 0
  PReagan Countyv 31 nRankind 7
  *Sandersonv 20 nRankiny 0
  *Sanderson8 13 nRankinf 6



"
30,Rankin Red Devils,1941,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1941&GUID=96158982,"Record: 0-9-1   
WK Team SC Team SC    
10/3  #Mc Cameyv 34 nRankinf 6
10/10  xIraanv 51 nRankiny 0
10/31  m@Andrewsv 25 nRankiny 0
  LMarfav 31 nRankin8 13
  nRankin8 13 #Stanton8 13
  PReagan Countys 14 nRankind 7
  *Sanderson8 13 nRankiny 0
  POzonav 19 nRankiny 0
10/17  PBuena Vistaf 6 n@Rankiny 0 D
  LGrandfalls-Royaltyv 33 nRankinv 20 D



"
30,Rankin Red Devils,1940,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1940&GUID=202972293,"Record: 1-5-2   
WK Team SC Team SC    
  nRankiny 0 #Mc Cameyy 0
  TFort Hancockf 6 nRankinv 4
  nRankinv 26 LMarfav 26
  PReagan Countyv 12 nRankiny 0
  LGrandfalls-Royaltyv 20 nRankinv 12
  LIrion Countyv 12 nRankinf 6
  nRankind 7 POzonay 0
  xIraanv 31 nRankind 7 D



"
30,Rankin Red Devils,1939,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1939&GUID=9882532358,"Record: 1-2-0   
WK Team SC Team SC    
10/27  nRankinv m@Andrewsv
  #Mc Cameyp 8 nRankiny 0
  nRankinv 1 POzonay 0
  xIraanv 41 nRankind 7 D



"
30,Rankin Red Devils,1938,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1938&GUID=843852163,"Record: 0-7-1   
WK Team SC Team SC    
9/9  LGrandfalls-Royaltyv 19 nRankinf 6 D
  #Mc Cameyv 27 nRankinf 6
  nAlpinev 12 nRankind 7
  nRankinf 6 PReagan Countyf 6
  PCranev 43 nRankinf 6
  LGrandfalls-Royalty8 13 nRankinf 6
  *Sanderson8 13 nRankinf 6
  xIraan8 13 nRankinf 6



"
30,Rankin Red Devils,1937,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1937&GUID=7959892749,"Record: 0-2-0   
WK Team SC Team SC    
  nAlpine8 13 nRankiny 0
  POzonav 18 nRankinf 6



"
30,Rankin Red Devils,1936,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1936&GUID=9267563223,"Record: 0-8-0   
WK Team SC Team SC    
10/2  LMarfa$ 45 n@Rankiny 0 D
  7Monahansv 67 nRankiny 0
  #Mc Cameyv 35 nRankinf 6
  PReagan Countyv 33 nRankiny 0
  *Sandersons 14 nRankiny 0
10/16  3Van Hornv 26 nRankind 7 D
  *Fort Stocktonv 37 nRankiny 0 D
  xIraan$ 45 nRankiny 0 D



"
30,Rankin Red Devils,1935,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1935&GUID=656136275,"Record: 0-4-0   Head Coach: John Prude
WK Team SC Team SC    
9/21  n@Alpinev 51 nRankiny 0
  #Mc Cameyv 47 nRankiny 0
  xIraanv 86 nRankiny 0
  POzonav 52 nRankinf 6



"
30,Rankin Red Devils,1933,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1933&GUID=3834624887,"Record: 4-6-0   
WK Team SC Team SC    
12/1  3Pecosf 6 nRankiny 0
  LMarfav 26 nRankinv 12
  LMarfav 33 nRankiny 0
  nRankin8 13 nBallingerf 6
  PReagan Countyv 18 nRankinf 6
  nRankinv 19 LOdessa Highf 6
  POzonav 12 nRankinf 6
  nRankinf 6 PCraney 0 D
  PCranev 39 nRankinv 18 D
  nRankinf 6 xIraany 0 D



"
30,Rankin Red Devils,1932,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1932&GUID=8987574577,"Record: 0-5-0   
WK Team SC Team SC    
  nAlpinev 32 nRankinv 2
  PReagan Countyv 39 nRankiny 0
  PCrane8 13 nRankind 7 D
  PCranes 14 nRankinv 12 D
  xIraanv 47 nRankiny 0 D



"
30,Rankin Red Devils,1931,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1931&GUID=8840309977,"Record: 3-0-5   
WK Team SC Team SC    
  nRankinf 6 3Eldoradof 6
  nRankinv 33 PReagan Countyy 0
  nRankind 7 PReagan Countyy 0
  nRankinf 6 PCranef 6
  nRankind 7 xIraand 7
  nRankinv 2 xIraany 0
  nRankiny 0 POzonay 0
  nRankinf 6 *Fort Stocktonf 6 D



"
30,Rankin Red Devils,1930,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1930&GUID=1937896014,"Record: 1-8-1   
WK Team SC Team SC    
  PReagan Countyd 7 nRankiny 0
  nRankiny 0 PReagan Countyy 0
  PCranev 19 nRankiny 0
  *Fort Stocktonp 8 nRankiny 0
  LOdessa Highf 6 nRankiny 0
  7Sonorav 24 nRankiny 0
  nRankind 7 xIraany 0
  xIraanv 24 nRankinv 12
  POzonaf 6 nRankiny 0
11/7  LMarfav 19 nRankiny 0 D



"
30,Rankin Red Devils,1929,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1929&GUID=9989345669,"Record: 3-3-1   
WK Team SC Team SC    
  nRankiny 0 #Mc Cameyy 0
  nRankin8 13 #Mc Cameyy 0
  nRankinf 6 PReagan Countyy 0
  PCranef 6 nRankiny 0
  *Fort Stocktond 7 nRankiny 0
  nRankinv 19 xIraanf 6
11/15  L@Marfav 47 nRankiny 0 D



"
30,Rankin Red Devils,1928,https://lonestarfootball.net/team.asp?action=schedule&T=30&S=1928&GUID=523412228,"Record: 1-3-3   
WK Team SC Team SC    
9/27  nRankinf 6 nAlpinef 6
  nRankiny 0 #Mc Cameyy 0
  nRankin8 13 nAlpiney 0
  PReagan Countyd 7 nRankiny 0
  *Fort Stocktonv 18 nRankin8 13
10/26  n@Rankinf 6 LMarfaf 6 D
11/9  LMarfav 27 n@Rankiny 0 D



"
31,Sterling City Eagles,2003,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=2003&GUID=1921835542,"Record: 6-4-0   
WK Team SC Team SC    
8/29  L@Sterling City8 13 #Garden Cityy 0
9/5  L@Sterling Cityv 24 nRankin3 21
9/12  LSterling Cityv 18 xChristovald 7
9/26  LIrion Countyv 31 LSterling Cityv 19
10/3  LSterling Cityv 42 xMidland Trinityv 19
10/10  LBrontev 26 LSterling Cityp 8 D
10/17  nRoscoev 41 LSterling Cityy 0 D
10/24  LSterling Cityv 42 TRobert Leed 7 D
10/31  L@Sterling Cityv 28 xMiles3 21 D
11/7  7Robyv 39 LSterling Citys 14 D



"
31,Sterling City Eagles,2002,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=2002&GUID=3656759262,"Record: 0-10-0   
WK Team SC Team SC    
8/30  #Garden Cityf 6 LSterling Cityy 0
9/6  nRankinv 22 LSterling Cityd 7
9/13  xChristoval$ 45 LSterling Cityy 0
9/27  LIrion Countyv 40 LSterling Cityf 6
10/4  xMidland Trinityv 12 LSterling Cityf 6
10/11  LBrontev 19 LSterling Cityp 8 D
10/18  nRoscoe7 55 LSterling Cityy 0 D
10/25  TRobert Leev 27 LSterling Cityv 18 D
11/1  xMilesv 32 LSterling Cityv 18 D
11/8  7Robyv 47 LSterling Cityy 0 D



"
31,Sterling City Eagles,2001,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=2001&GUID=3763572574,"Record: 1-8-0   
WK Team SC Team SC    
8/31  LSterling Cityv 39 PWater Valleyf 6
9/7  nRankinv 39 L@Sterling Citys 14
9/14  xChristovalv 27 L@Sterling Cityf 6
9/21  L@Forsanv 41 LSterling Cityd 7
9/28  7Cross Plainsv 26 LSterling Cityf 6
10/19  #Garden Cityv 41 LSterling Cityv 12 D
10/26  nRoscoev 76 LSterling Cityy 0 D
11/2  TRobert Leev 34 LSterling Cityy 0 D
11/9  LRotanv 42 LSterling Cityv 12 D



"
31,Sterling City Eagles,2000,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=2000&GUID=3443132639,"Record: 1-9-0   
WK Team SC Team SC    
9/1  LSterling Cityv 35 PWater Valleyv 12
9/8  nRankin7 55 LSterling Cityy 0
9/15  xChristovala 48 LSterling Cityp 8
9/22  LForsanv 49 LSterling Cityp 8
9/29  7Cross Plainsv 40 LSterling Cityy 0
10/13  7Robyv 26 LSterling Citys 14 D
10/20  #Garden Cityv 20 LSterling Cityf 6 D
10/27  nRoscoet 50 LSterling Cityy 0 D
11/3  TRobert Leev 31 LSterling Cityv 20 D
11/10  LRotanv 28 LSterling Cityy 0 D



"
31,Sterling City Eagles,1999,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1999&GUID=4404452443,"Record: 3-7-0   
WK Team SC Team SC    
9/17  LForsanv 32 LSterling Cityv 18
10/15  PWater Valleyv 18 LSterling Cityr 16 D
9/2  TMidland Christianv 46 LSterling Cityv 19
9/9  POzonad 7 LSterling Cityy 0
9/24  L@Sterling Cityv 34 LIrion Countyp 8
10/1  LBrontev 19 LSterling Cityv 3 D
10/22  LSterling Cityv 24 TRobert Lees 14 D
10/29  LSterling Cityv 26 7Robyv 20 D
11/6  nRoscoev 18 LSterling Cityf 6 D
11/13  LRotanv 20 LSterling Citys 14 D



"
31,Sterling City Eagles,1998,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1998&GUID=8864700794,"Record: 4-6-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/18  LForsanv 27 LSterling Cityv 20
10/16  L@Sterling Cityv 20 PWater Valleyv 9 D
9/4  TMidland Christianv 38 LSterling Cityf 6
9/11  LSterling Cityv 17 POzonap 8
9/25  LSterling Cityv 20 L@Irion Countyv 18
10/2  LBrontes 14 LSterling Cityy 0
10/9  L@Rotan3 21 LSterling Cityv 10 D
10/23  L@Sterling Cityv 19 TRobert Leey 0 D
10/30  7Robyv 17 LSterling Cityd 7 D
11/6  nRoscoev 36 LSterling Cityy 0 D



"
31,Sterling City Eagles,1997,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1997&GUID=172371269,"Record: 8-3-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/6  #Menardv 35 LSterling Cityv 10
9/13  LSterling Citys 14 mEdenf 6
9/20  LSterling Cityv 47 LForsanr 16
9/27  LSterling Cityv 49 LBrontef 6
10/3  LSterling Cityv 32 #Garden Cityy 0 D
10/10  L@Sterling Cityv 57 xChristovalp 8 D
10/17  LSterling Cityv 49 PWater Valleyv 10 D
10/24  LSterling Cityv 43 TRobert Lees 14 D
10/31  LIrion County3 21 LSterling City8 13 D
11/7  LSterling Cityv 35 xMilesd 7 D
11/14  PBairdv 24 LSterling Cityy 0 B



"
31,Sterling City Eagles,1996,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1996&GUID=1560944319,"Record: 5-4-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
10/4  LSterling Cityv 42 #Garden Cityr 16 D
  LSterling Cityv 23 mEdenv 3
  #Menardv 26 LSterling City8 13
11/1  LIrion Countyv 35 LSterling Cityv 34 D
  LSterling Cityv 28 TRobert Lee3 21 D
  LBronte8 13 LSterling Cityy 0 D
  LSterling Cityv 49 xMilesd 7 D
  LSterling Cityv PWater Valleyv D
  LSterling Cityv 24 PBairdv 23 B
  nWindthorstv 39 LSterling Cityv 12 R



"
31,Sterling City Eagles,1995,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1995&GUID=7395225167,"Record: 4-4-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/8  #Menardv 20 L@Sterling Citys 14
9/15  LSterling City8 13 m@Edeny 0
9/22  TCoahomav 28 LSterling Cityv 12
10/6  L@Sterling Cityv LForsanv
10/13  LSterling Cityv 28 #Garden Cityr 16 D
10/20  LSterling Cityv 30 PWater Valleyp 8 D
10/27  nRoscoev 57 LSterling Cityy 0 D
11/10  L@Sterling Cityv 24 TRobert Leed 7 D
  LBrontev 26 LSterling Cityv 2 D



"
31,Sterling City Eagles,1994,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1994&GUID=9892382621,"Record: 6-2-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/16  TCoahomas 14 LSterling Cityv 9
9/30  LSterling Cityv 41 LForsany 0
  LSterling City7 55 mEdeny 0
10/7  LSterling Cityv 34 #Garden Cityy 0 D
10/14  LSterling Cityv 49 PWater Valleyy 0 D
10/21  L@Sterling Cityv 33 nRoscoev 27 D
10/28  LSterling Cityv 19 LBronter 16 D
11/18  7Roby @ Shotwells 14 LSterling Cityp 8 A



"
31,Sterling City Eagles,1993,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1993&GUID=9745118021,"Record: 6-2-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
10/1  LSterling Cityd 7 #Garden Cityf 6
9/10  LSterling Cityv 15 LIrion County8 13
9/17  LSterling Cityv 27 xMilesp 8
9/24  LSterling Cityv 26 PSan Angelo Central JVv 20
  LSterling Cityv PWater Valleyv
10/8  LSterling Cityv 19 7Robyf 6 D
10/15  LSterling Citys 14 LBronted 7 D
10/22  TRobert Leev 37 LSterling Cityy 0 D
11/5  nRoscoev 28 LSterling Cityy 0 D



"
31,Sterling City Eagles,1992,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1992&GUID=2842704058,"Record: 5-3-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/11  LSterling Cityv 28 LIrion Countyy 0
9/25  LSterling City8 13 LGrandfalls-Royaltyf 6
10/2  LSterling Cityv 26 #Garden Cityv 15
  LSterling Cityv 25 xMilesy 0
10/9  LSterling Cityv 35 7Robyf 6 D
10/16  LBrontev 20 LSterling Cityd 7 D
10/23  TRobert Leev 20 LSterling Cityf 6 D
  nRoscoev 46 LSterling City3 21 D



"
31,Sterling City Eagles,1991,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1991&GUID=3549945951,"Record: 7-2-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/7  LSterling Cityp 8 PWater Valleyf 6
9/21  LSterling Cityv 20 xMilesy 0
9/27  L@Sterling Cityv 18 LGrandfalls-Royaltyv 12
10/4  LSterling Cityv 18 LBrontep 8 D
10/11  LRotanv 51 LSterling Cityy 0 D
10/25  LSterling Cityv 22 7Roby3 21 D
11/8  LSterling Cityv 18 nRoscoes 14 D
11/15  #Garden Cityv 42 LSterling Cityf 6 D
  LSterling Cityr 16 TRobert Leev 11 D



"
31,Sterling City Eagles,1990,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1990&GUID=4084012508,"Record: 2-6-1   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/7  PReagan County3 21 LSterling Cityv 12
9/7  LSterling Cityv PWater Valleyv
9/21  LSterling Cityv 12 xMilesy 0
  LGrandfalls-Royalty3 21 LSterling Cityd 7
10/5  LBrontev 18 LSterling Cityy 0 D
10/12  LRotan3 21 LSterling Cityy 0 D
10/19  LSterling Cityd 7 TRobert Leed 7 D
10/26  7Robyv 18 LSterling City8 13 D
11/9  LSterling City8 13 nRoscoey 0 D
11/16  #Garden Cityv 34 LSterling Cityv 12 D



"
31,Sterling City Eagles,1989,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1989&GUID=2481812835,"Record: 1-8-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/29  L@Forsanv 17 LSterling Cityy 0
  nRankinv 35 LSterling Cityv 9
  LBrontev 18 LSterling Cityy 0
  LGrandfalls-Royaltyp 8 LSterling Cityf 6
  xMilesv 15 LSterling Cityp 8
10/6  TRobert Leev 19 LSterling Cityv 15 D
10/20  LSterling Cityp 8 TRobert Leed 7 D
11/10  #Garden Cityv 69 LSterling Cityy 0 D
11/16  PWater Valleyv 10 LSterling Cityd 7 D



"
31,Sterling City Eagles,1988,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1988&GUID=7288411855,"Record: 1-6-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/30  LSterling Cityd 7 TRobert Leey 0
  LBrontef 6 LSterling Cityy 0
  LGrandfalls-Royaltyp 8 LSterling Cityf 6
  xMilesv 40 LSterling Cityd 7
10/14  TRobert Lees 14 LSterling Cityy 0 D
10/28  nRankinv 33 L@Sterling Cityy 0 D
11/4  #Garden Cityv 28 LSterling Cityy 0 D



"
31,Sterling City Eagles,1987,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1987&GUID=212822557,"Record: 6-3-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/11  nRankinv 28 LSterling Cityy 0
  LSterling Cityv 34 LGrandfalls-Royaltyy 0
9/18  LSterling Citys 14 xMilesd 7 D
10/2  LSterling Cityd 7 LIrion Countyf 6 D
10/9  LSterling Citys 14 TRobert Leed 7 D
10/30  LBronte8 13 LSterling Cityy 0 D
11/13  LSterling Cityv 28 #Garden Cityy 0 D
  LSterling Cityv 20 mEdenv 12 D
11/20  #Munday @ Shotwellv 58 LSterling Cityd 7 B



"
31,Sterling City Eagles,1986,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1986&GUID=8783798217,"Record: 6-3-1   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/5  LSterling Cityv 27 LGrandfalls-Royaltyv 12
9/12  n@Rankinv 31 LSterling Cityy 0
9/19  LSterling Cityv 10 x@Milesv 9 D
10/3  L@Sterling Cityv 30 LIrion County8 13 D
10/10  T@Robert Leed 7 LSterling Cityf 6 D
10/17  L@Sterling City8 13 #Menard8 13 D
10/24  LSterling Cityv 15 m@Edeny 0 D
10/31  L@Brontev 28 LSterling Cityv 12 D
11/7  LSterling Cityv 27 P@Water Valleyf 6 D
11/12  L@Sterling Cityv 38 #Garden Cityd 7 D



"
31,Sterling City Eagles,1985,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1985&GUID=5726663470,"Record: 4-5-0   Head Coach: Howard McDaniel
WK Team SC Team SC    
9/6  LSterling Cityv 28 LGrandfalls-Royaltyy 0
9/20  xIraanv 28 LSterling Cityy 0
9/27  *Santa Annav 17 LSterling Cityy 0
  nRankinv 15 LSterling Cityv 10
10/19  LSterling Cityv 34 TRobert Leey 0 D
10/25  LSterling Cityv 33 xMilesy 0 D
11/1  LSterling Cityv 3 mEdeny 0 D
11/8  LIrion Countyv 20 L@Sterling Cityd 7 D
  LBrontes 14 LSterling Cityf 6 D
  LSterling Cityv PWater Valleyv D



"
31,Sterling City Eagles,1984,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1984&GUID=2242275477,"Record: 3-5-1   
WK Team SC Team SC    
9/7  LSterling Cityv 12 LGrandfalls-Royaltyy 0
9/14  LSterling Cityf 6 nRankiny 0
9/21  LSterling Cityp 8 xIraanp 8
9/28  LSterling Cityv 17 *Santa Annas 14
10/4  LBronter 16 LSterling Cityy 0 D
10/26  xMilesv 3 LSterling Cityy 0 D
11/8  LIrion Countyv 3 LSterling Cityy 0 D
  TRobert Leev 15 LSterling City8 13 D
  mEdenv 31 LSterling Cityf 6 D
  LSterling Cityv PWater Valleyv D



"
31,Sterling City Eagles,1983,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1983&GUID=2695439458,"Record: 4-3-1   
WK Team SC Team SC    
9/9  LSterling Cityv 29 n@Rankiny 0
  LGrandfalls-Royaltyv 12 LSterling Cityy 0
  LSterling Cityv 31 xMilesf 6
9/23  m@Midland Greenwoodv 32 LSterling Cityv 15 D
10/7  LSterling Cityy 0 TRobert Leey 0 D
10/21  LSterling Cityv PWater Valleyv D
10/28  LSterling Cityv 22 #Garden City3 21 D
  LBrontev 24 LSterling City8 13 D
  LSterling Citys 14 mEdeny 0 D



"
31,Sterling City Eagles,1982,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1982&GUID=6647531986,"Record: 8-3-0   
WK Team SC Team SC    
  nRankinv 25 LSterling Cityp 8
  LSterling Cityv 23 LGrandfalls-Royaltyy 0
  LSterling Cityv 27 xMilesy 0
9/24  LSterling Citys 14 mMidland Greenwoody 0 D
10/1  LSterling Cityv 42 LBrontef 6 D
10/8  LSterling Cityv 19 TRobert Leey 0 D
10/15  mEden3 21 LSterling Cityy 0 D
10/22  LSterling Cityv 33 PWater Valleyf 6 D
10/29  LSterling Cityv 22 #Garden Cityv 15 D
11/5  LSterling Cityv 28 LIrion Countyv 15 D
11/12  nRoscoev 39 LSterling Cityy 0 D



"
31,Sterling City Eagles,1981,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1981&GUID=2135462165,"Record: 6-2-0   
WK Team SC Team SC    
9/4  LSterling Cityv 34 mMidland Greenwoodv 18
9/11  LSterling Cityv LIrion Countyv
9/18  LSterling Cityv 19 xMilesf 6
9/25  LSterling Cityd 7 LForsany 0
  LBrontef 6 LSterling Cityy 0
10/8  LSterling Cityv 34 TLorainev 18 D
10/15  nRoscoev 29 LSterling Cityv 15 D
10/30  LSterling Citys 14 TRobert Leey 0 D
11/6  LSterling Cityv 26 7Robyy 0 D



"
31,Sterling City Eagles,1980,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1980&GUID=3015879393,"Record: 3-6-0   
WK Team SC Team SC    
9/12  mMidland Greenwoodp 8 LSterling Cityy 0
9/12  LIrion Countyf 6 LSterling Cityv 2
9/19  xMiles8 13 LSterling Cityy 0
9/26  LSterling Cityd 7 LForsany 0
  LSterling Cityp 8 LBronted 7
10/17  nRoscoev 12 LSterling Cityd 7 D
11/7  7Robyv 26 LSterling Citys 14 D
  LSterling Cityf 6 TRobert Leev 2 D
  TLorainev 19 LSterling Cityf 6 D



"
31,Sterling City Eagles,1979,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1979&GUID=5686212182,"Record: 8-3-0   Head Coach: Ken Barr
WK Team SC Team SC    
9/7  TRobert Lee8 13 LSterling Cityf 6
9/21  LSterling Cityp 8 xMilesd 7
9/29  LSterling Cityv 10 mEdenf 6
10/5  LBrontev 23 LSterling City8 13
10/12  LSterling Cityv 20 TLorainey 0 D
10/19  LSterling Cityv 41 #Garden Cityy 0 D
10/26  LSterling Cityv 23 7Robyf 6 D
11/2  LSterling Cityv 19 n@Borden Countyy 0 D
11/9  LSterling Citys 14 mJaytony 0 D
11/17  LSterling Cityf 6 7Klondike @Colorado Cityy 0 D
11/24  LGrandfalls-Royalty @Big Lake8 13 LSterling Cityd 7 B



"
31,Sterling City Eagles,1978,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1978&GUID=5019421577,"Record: 2-7-0   
WK Team SC Team SC    
9/8  TRobert Lee3 21 LSterling Cityy 0
9/22  xMiles8 13 LSterling Cityy 0
9/29  mEdenv 34 LSterling Cityy 0
10/6  LBrontev 19 LSterling Cityy 0
10/13  TLorainev 20 LSterling Cityf 6 D
10/20  LSterling Cityv 27 #Garden Cityf 6 D
10/27  7Roby3 21 LSterling Cityy 0 D
11/3  L@Sterling Cityv 27 nBorden Countyy 0 D
11/10  mJaytons 14 LSterling Cityy 0 D



"
31,Sterling City Eagles,1977,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1977&GUID=1708208919,"Record: 4-5-1   Head Coach: Jackie Stewart
WK Team SC Team SC    
9/2  T@Robert Lee3 21 LSterling Cityf 6
9/9  LSterling Cityf 6 LIrion Countyy 0
9/16  L@Sterling Cityv 52 xMilesd 7
9/23  mEdenv 19 L@Sterling Cityy 0
9/30  LSterling Cityy 0 L@Brontey 0
10/7  LSterling Cityd 7 T@Lorainey 0 D
10/14  L@Sterling Cityv 25 #Garden Cityd 7 D
10/21  7Robyv 27 LSterling Cityp 8 D
10/28  L@Forsanv 31 LSterling Cityy 0 D
11/5  m@Jaytons 14 LSterling Cityy 0 D



"
31,Sterling City Eagles,1976,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1976&GUID=4297639132,"Record: 5-5-0   Head Coach: Dan Slaughter
WK Team SC Team SC    
9/3  TRobert Lees 14 LSterling Cityy 0
9/10  LSterling Cityv 27 LIrion Countyy 0
9/17  LSterling Citys 14 xMilesy 0
10/1  L@Sterling Cityv 33 LBrontey 0
9/24  m@Edenv 34 LSterling Cityf 6
10/8  LSterling Citys 14 TLorainef 6 D
10/15  L@Sterling Cityv 34 #Garden Cityp 8 D
10/22  7@Robyv 32 LSterling Cityy 0 D
10/29  LForsanv 34 L@Sterling Cityy 0 D
11/5  mJaytons 14 L@Sterling Cityf 6 D



"
31,Sterling City Eagles,1975,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1975&GUID=9185140729,"Record: 4-6-0   Head Coach: Dan Slaughter
WK Team SC Team SC    
9/12  L@Sterling Cityv 43 #Garden Cityf 6
9/19  P@Bangsv 26 LSterling Cityy 0
9/26  P@Buena Vistav 33 LSterling Cityv 12
10/3  mJaytonv 33 L@Sterling Cityr 16 D
10/10  LSterling Cityv 54 T@Loraines 14 D
10/17  L@Sterling Cityv 23 3Hawleyy 0 D
10/24  LForsanv 30 L@Sterling Citys 14 D
10/31  7Roby8 13 L@Sterling Cityy 0 D
11/7  L@Brontev 34 LSterling Cityv 18 D
11/14  L@Sterling Cityv 33 #Sandsv 12 D



"
31,Sterling City Eagles,1974,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1974&GUID=9211051464,"Record: 7-3-0   Head Coach: Dan Slaughter
WK Team SC Team SC    
9/13  LSterling Cityv 28 #@Garden Cityy 0
10/11  L@Sterling City3 21 TLorainey 0 D
10/25  LForsanv 12 L@Sterling Cityd 7 D
9/20  L@Sterling Cityf 6 PBangsy 0
9/27  L@Sterling Cityv 22 PBuena Vistap 8
10/4  m@Jaytonv 28 LSterling Cityv 20 D
10/18  LSterling Cityv 25 3@Hawleyd 7 D
11/1  LSterling Cityv 32 7@Roby8 13 D
11/8  LBrontev 46 L@Sterling Cityf 6 D
11/15  LSterling Cityv 32 #@Sandsy 0 D



"
31,Sterling City Eagles,1973,https://lonestarfootball.net/team.asp?action=schedule&T=31&S=1973&GUID=4444903731,"Record: 10-1-0   Head Coach: Dan Slaughter
WK Team SC Team SC    
9/7  LSterling Cityv 24 7Klondiker 16 D
9/14  LSterling Cityv 42 7Cotton Centerv 18 D
9/21  LSterling Cityt 50 #Three Wayv 20 D
9/28  LSterling Cityv 36 TLoops 14 D
10/5  LSterling Cityv 32 #@Garden Cityy 0 D
10/19  L@Sterling Cityv 38 *Wellmanp 8 D
10/26  LSterling Cityv 30 *Welch Dawsonv 20 D
11/2  LSterling Cityv 24 TSmyerv 12 D
11/9  LSterling Cityv 36 nWhitharralf 6 D
11/16  L@Sterling Cityv 36 nBorden Countyv 26 D
11/23  mGoree @Abi Wyliev 52 LSterling Cityr 16 S



"
